,Max Proba
artificial.5,0.917
artificial.24,0.681
artificial.21,0.634
artificial.22,0.606
artificial.11,0.58
artificial.6,0.524
artificial.9,0.501
artificial.12,0.501
artificial.8,0.499
artificial.13,0.465
artificial.3,0.452
artificial.27,0.414
artificial.20,0.392
artificial.19,0.388
artificial.10,0.385
artificial.14,0.311
artificial.4,0.295
artificial.1,0.295
artificial.17,0.208
artificial.18,0.195
artificial.23,0.169
artificial.2,0.15
artificial.25,0.103
artificial.15,0.091
artificial.7,0.066
artificial.16,0.042
artificial.26,0.042
