fold,AUC,AP,ACC,BACC,n_train,n_test
0,0.5146103896103896,0.3880105363823852,0.5277777777777778,0.48376623376623373,152,36
1,0.5793103448275863,0.30936294589520397,0.6410256410256411,0.5620689655172414,149,39
2,0.41042780748663105,0.5353631531746104,0.358974358974359,0.3917112299465241,149,39
3,0.6892230576441103,0.6880018779955113,0.65,0.6340852130325814,148,40
4,0.5,0.318361966938817,0.5945945945945946,0.4755244755244755,151,37
5,0.5317460317460319,0.5140901901451773,0.48717948717948717,0.4880952380952381,149,39
6,0.41049382716049376,0.30873766180553813,0.6666666666666666,0.5509259259259259,149,39
7,0.42628205128205127,0.6234936989034109,0.40540540540540543,0.5064102564102564,151,37
8,0.47756410256410253,0.30562124873438645,0.47368421052631576,0.4358974358974359,150,38
9,0.6099744245524297,0.5157512280274429,0.55,0.5012787723785166,148,40
10,0.6576086956521738,0.566713760096113,0.717948717948718,0.6942934782608696,149,39
11,0.5595238095238095,0.3212664277180406,0.5945945945945946,0.5436507936507937,151,37
12,0.6153846153846154,0.42540759504014297,0.6410256410256411,0.576923076923077,149,39
13,0.6927536231884058,0.6546320346320346,0.6578947368421053,0.6014492753623188,150,38
14,0.362155388471178,0.4021408431620705,0.425,0.4223057644110275,148,40
15,0.6924242424242424,0.5427243105863796,0.6756756756756757,0.6424242424242425,151,37
16,0.6114130434782609,0.50441711523126,0.6410256410256411,0.6195652173913043,149,39
17,0.4630681818181818,0.42382713782441017,0.631578947368421,0.6051136363636364,150,38
18,0.5975935828877006,0.6155777387169142,0.46153846153846156,0.4959893048128342,149,39
19,0.5169270833333334,0.4279390875714093,0.55,0.4895833333333333,148,40
20,0.6442307692307692,0.43788471151301195,0.6486486486486487,0.6057692307692308,151,37
21,0.5788043478260869,0.49486328506358934,0.6410256410256411,0.6005434782608696,149,39
22,0.5909090909090909,0.6489457422877434,0.48717948717948717,0.5254010695187166,149,39
23,0.5868421052631579,0.5800004190049957,0.5641025641025641,0.5618421052631579,149,39
24,0.625,0.7690500892870348,0.42105263157894735,0.5428571428571429,150,38
25,0.37557603686635943,0.16886376172090461,0.5,0.47235023041474655,150,38
26,0.5186335403726708,0.419353285890553,0.5405405405405406,0.5326086956521738,151,37
27,0.6228070175438596,0.7111964430958602,0.625,0.6052631578947368,148,40
28,0.4704142011834319,0.3254376902470576,0.5384615384615384,0.4807692307692308,149,39
29,0.11706349206349205,0.20546303879637215,0.4594594594594595,0.30357142857142855,151,37
30,0.4741847826086957,0.39330713146502616,0.48717948717948717,0.44157608695652173,149,39
31,0.5137362637362638,0.3541099826389819,0.575,0.5082417582417582,148,40
32,0.5617283950617283,0.4364465614794562,0.6153846153846154,0.6064814814814815,149,39
33,0.6171875,0.5411277090964591,0.625,0.59375,148,40
34,0.6263888888888889,0.5056249922916589,0.6666666666666666,0.6166666666666667,149,39
35,0.5767195767195767,0.6342900899164721,0.5128205128205128,0.5357142857142857,149,39
36,0.49629629629629635,0.3093764734174266,0.5135135135135135,0.4777777777777778,151,37
37,0.46743295019157083,0.26089743589743586,0.5526315789473685,0.5153256704980842,150,38
38,0.56125,0.6000478843099166,0.45,0.45,148,40
39,0.6923076923076923,0.5516078490698985,0.7105263157894737,0.6314102564102564,150,38
40,0.47337278106508873,0.34254793352840895,0.5641025641025641,0.46153846153846156,149,39
41,0.5814285714285715,0.7392746493790137,0.6153846153846154,0.6842857142857143,149,39
42,0.6666666666666667,0.49035726625859455,0.7631578947368421,0.7596153846153846,150,38
43,0.7201646090534979,0.5053507385860327,0.75,0.6481481481481481,152,36
44,0.37631578947368416,0.4571233292310647,0.48717948717948717,0.4776315789473684,149,39
45,0.710727969348659,0.4134310134310135,0.6578947368421053,0.6992337164750958,150,38
46,0.7923976608187134,0.7285747272097847,0.6486486486486487,0.6418128654970761,151,37
47,0.5357142857142857,0.5627897196174507,0.41025641025641024,0.41666666666666663,149,39
48,0.6142857142857143,0.421909694291727,0.6842105263157895,0.5928571428571429,150,38
49,0.5490196078431373,0.5504056322953512,0.6341463414634146,0.5759803921568627,147,41
50,0.5740740740740741,0.5654548399727881,0.5128205128205128,0.5277777777777778,149,39
51,0.5716783216783217,0.3574236900791925,0.5675675675675675,0.534965034965035,151,37
52,0.5238095238095238,0.6891207393452435,0.4473684210526316,0.5327380952380952,150,38
53,0.7543103448275862,0.41586538461538464,0.6756756756756757,0.7025862068965517,151,37
54,0.5652173913043478,0.4553382439100536,0.6153846153846154,0.6073369565217391,149,39
55,0.6153846153846155,0.5090415107800199,0.6578947368421053,0.5738461538461539,150,38
56,0.4720496894409938,0.3698883191740335,0.5405405405405406,0.4906832298136646,151,37
57,0.6164596273291926,0.6912270245599273,0.5675675675675675,0.5962732919254659,151,37
58,0.5115207373271888,0.20687614616186045,0.6052631578947368,0.48156682027649766,150,38
59,0.42461538461538456,0.3052438600546352,0.5263157894736842,0.4369230769230769,150,38
60,0.5111111111111111,0.4005418725653616,0.5641025641025641,0.5708333333333333,149,39
61,0.5054347826086957,0.42266057127969664,0.48717948717948717,0.4891304347826087,149,39
62,0.5590277777777777,0.4348014888337469,0.5555555555555556,0.5833333333333333,152,36
63,0.5260416666666667,0.41834769257659643,0.55,0.5208333333333333,148,40
64,0.7622377622377622,0.8821078652419965,0.4594594594594595,0.5891608391608392,151,37
65,0.6171875,0.5394617674693398,0.65,0.6666666666666667,148,40
66,0.4427083333333333,0.38791960963013594,0.55,0.5104166666666667,148,40
67,0.6335227272727273,0.5249584721574944,0.631578947368421,0.5965909090909092,150,38
68,0.45952380952380956,0.4552460087649511,0.5365853658536586,0.536904761904762,147,41
69,0.5652173913043479,0.49916049382716043,0.5,0.47101449275362317,150,38
70,0.6025641025641025,0.4427888956397728,0.631578947368421,0.5737179487179487,150,38
71,0.35677083333333337,0.19894550444210884,0.4473684210526316,0.40104166666666663,150,38
72,0.6149732620320856,0.6395165498155928,0.46153846153846156,0.5093582887700534,149,39
73,0.6467236467236467,0.4439832715642432,0.7,0.6581196581196581,148,40
74,0.4160401002506266,0.4986244759963337,0.45,0.44862155388471175,148,40
75,0.24999999999999997,0.4229323308270676,0.38461538461538464,0.3828947368421053,149,39
76,0.4847222222222222,0.4353513153513153,0.6153846153846154,0.55,149,39
77,0.5266666666666667,0.6238320055132406,0.5714285714285714,0.6000000000000001,153,35
78,0.6007905138339921,0.37103566368272245,0.5882352941176471,0.5059288537549407,154,34
79,0.4234375,0.3955911231356065,0.5,0.48125,152,36
80,0.38888888888888895,0.3280869161735297,0.46153846153846156,0.39999999999999997,149,39
81,0.6505681818181818,0.6732577546796933,0.5526315789473685,0.5795454545454546,150,38
82,0.5794117647058823,0.7126251405599231,0.5405405405405406,0.5705882352941176,151,37
83,0.444047619047619,0.46343557264211355,0.4878048780487805,0.4773809523809524,147,41
84,0.6171428571428571,0.6983660849843726,0.5128205128205128,0.5885714285714285,149,39
85,0.6744791666666666,0.6217253428868174,0.625,0.6041666666666667,148,40
86,0.5223684210526316,0.5434010931103116,0.5384615384615384,0.5342105263157895,149,39
87,0.5798319327731092,0.5987685594549782,0.5263157894736842,0.5434173669467788,150,38
88,0.6480978260869565,0.5050782965524814,0.6666666666666666,0.6603260869565217,149,39
89,0.6481481481481481,0.362991822991823,0.6666666666666666,0.5555555555555556,152,36
90,0.5797101449275363,0.4341007849987481,0.5526315789473685,0.5144927536231884,150,38
91,0.582375478927203,0.2975623791413265,0.6052631578947368,0.5881226053639848,150,38
92,0.4712643678160919,0.2920274170274171,0.4473684210526316,0.3314176245210728,150,38
