,Max Proba
artificial.11,0.929
artificial.27,0.838
artificial.13,0.794
artificial.30,0.784
artificial.25,0.781
artificial.1,0.75
artificial.17,0.695
artificial.16,0.686
artificial.29,0.685
artificial.3,0.674
artificial.28,0.667
artificial.19,0.653
artificial.12,0.646
artificial.2,0.645
artificial.6,0.633
artificial.15,0.63
artificial.24,0.629
artificial.21,0.556
artificial.20,0.555
artificial.26,0.55
artificial.10,0.54
artificial.8,0.536
artificial.4,0.535
artificial.9,0.526
artificial.5,0.517
artificial.7,0.517
artificial.14,0.485
artificial.23,0.472
artificial.22,0.459
artificial.18,0.433
