,Fold selected features,Fold #features
Fold_0,"['CCL15', 'LGALS1', 'CCL20', 'PON3', 'IL2RB', 'MZB1', 'CRTAC1', 'GDF15', 'CA6']",9
Fold_1,"['CCL20', 'JUN', 'PON3', 'MZB1', 'SDC1', 'CNTN5', 'CA6', 'NCAM2', 'MDGA1', 'TNFRSF8']",10
Fold_2,"['PON3', 'MZB1', 'FOSB', 'HPGDS', 'CRTAC1', 'CA6', 'MDGA1', 'TNFRSF8', 'SIGLEC9']",9
Fold_3,"['CTSH', 'CPA2', 'CCL15', 'MZB1', 'CNTN5', 'XPNPEP2', 'MDGA1', 'DSG4']",8
Fold_4,"['LGALS1', 'CCL20', 'MZB1', 'DDX58', 'VWA1', 'CRTAC1', 'CNTN5', 'LGALS9', 'NCAM2', 'MDGA1', 'TFPI2']",11
Fold_5,"['CTSH', 'CTSF', 'CRTAC1', 'FBP1', 'NCAM2', 'MDGA1', 'CCL7', 'TFPI2', 'VAT1', 'MSLN', 'CCL20', 'MZB1', 'FOSB', 'NOMO1', 'CNTN5', 'VWA1', 'LGALS9', 'CA6', 'CTSL', 'DSG4', 'CNTN1']",21
Fold_6,"['CCL20', 'MZB1', 'MUC13', 'CA6', 'CXCL13']",5
Fold_7,"['ANGPTL2', 'KIR2DL3', 'LGALS1', 'CRTAC1', 'FBP1', 'APBB1IP', 'FCAR', 'XPNPEP2', 'NCAM2', 'TNFRSF8', 'SIGLEC9', 'CAPG', 'ADGRG2', 'MZB1', 'CNTN5', 'SERPINB8', 'KLRD1', 'LRRC25', 'MAD1L1', 'IL16', 'JUN', 'DDX58', 'IL2RA', 'CD5', 'PSIP1', 'CCL7', 'LILRA5', 'MDGA1', 'STC1', 'NPY', 'EZR', 'MSLN', 'NAMPT', 'CCL20', 'CXCL8', 'PON3', 'IL1RN', 'BAIAP2', 'FOSB', 'HPGDS', 'NOMO1', 'S100A11', 'CES2', 'TMSB10', 'POLR2F', 'DSG4', 'TMPRSS5', 'NFATC3', 'GNLY']",49
Fold_8,"['LGALS1', 'CA6', 'MZB1', 'CNTN5', 'TNFRSF8']",5
Fold_9,"['LGALS1', 'LILRB1', 'DPT', 'GDF15', 'NCAM2', 'TFPI2', 'CCL15', 'CCL20', 'PON3', 'MZB1', 'FOSB', 'CNTN5', 'CA6', 'LRRC25', 'CTSL', 'DSG4']",16
Fold_10,"['CTSH', 'JUN', 'IL5RA', 'CRTAC1', 'MDGA1', 'IL17C', 'CCL20', 'PON3', 'MZB1', 'FOSB', 'HPGDS', 'CA6', 'CPA2', 'GNLY']",14
Fold_11,"['LGALS1', 'CCL20', 'MZB1', 'CNTN5', 'CRTAC1', 'XPNPEP2', 'CCL7', 'CNTN1', 'TNFRSF8']",9
Fold_12,"['LGALS1', 'TNC', 'DPT', 'GDF15', 'NCAM2', 'LILRA5', 'IGFBPL1', 'VWF', 'CCL15', 'CXCL8', 'PON3', 'MZB1', 'SDC1', 'HPGDS', 'NOMO1', 'CNTN5', 'LGALS9', 'CA6', 'SPINT1', 'CTSL', 'DSG4']",21
Fold_13,"['LGALS1', 'CCL20', 'MZB1', 'CNTN5', 'CRTAC1', 'HLA-DRA', 'TMPRSS5']",7
Fold_14,"['CTSH', 'LGALS1', 'CCL20', 'CXCL8', 'MZB1', 'CA6', 'DSG4']",7
Fold_15,"['ANGPTL2', 'LGALS1', 'CRTAC1', 'FCAR', 'HLA-DRA', 'NCAM2', 'PLAUR', 'TNFRSF8', 'VAT1', 'CCL20', 'CXCL8', 'PON3', 'MZB1', 'FOSB', 'NOMO1', 'CNTN5', 'CA6', 'CTSL']",18
Fold_16,"['LGALS1', 'CCL20', 'IL2RB', 'MZB1', 'FOSB', 'VAT1', 'TFPI2', 'MSLN']",8
