,Fold selected features,Fold #features
Fold_0,"['CCL15', 'CCL20', 'CRTAC1', 'LGALS1', 'MZB1', 'PON3']",6
Fold_1,"['CCL20', 'JUN', 'MDGA1', 'MZB1', 'PON3', 'SDC1', 'TNFRSF8']",7
Fold_2,"['CRTAC1', 'FOSB', 'HPGDS', 'MDGA1', 'MZB1', 'PON3', 'SIGLEC9', 'TNFRSF8']",8
Fold_3,"['CPA2', 'CTSH', 'DSG4', 'MDGA1', 'MZB1', 'XPNPEP2']",6
Fold_4,"['CCL20', 'CRTAC1', 'DDX58', 'LGALS1', 'LGALS9', 'MDGA1', 'MZB1', 'NCAM2', 'TFPI2', 'VWA1']",10
Fold_5,"['CCL20', 'FBP1', 'LGALS9', 'MZB1', 'NOMO1']",5
Fold_6,"['CCL20', 'MUC13', 'MZB1']",3
Fold_7,"['ADGRG2', 'ANGPTL2', 'APBB1IP', 'BAIAP2', 'CAPG', 'CCL20', 'CCL7', 'CD5', 'CES2', 'CNTN5', 'CRTAC1', 'CXCL8', 'DDX58', 'DSG4', 'EZR', 'FBP1', 'FCAR', 'FOSB', 'GNLY', 'HPGDS', 'IL16', 'IL1RN', 'IL2RA', 'JUN', 'KIR2DL3', 'KLRD1', 'LGALS1', 'LILRA5', 'LRRC25', 'MAD1L1', 'MDGA1', 'MSLN', 'MZB1', 'NAMPT', 'NCAM2', 'NFATC3', 'NOMO1', 'NPY', 'POLR2F', 'PON3', 'PSIP1', 'S100A11', 'SERPINB8', 'SIGLEC9', 'STC1', 'TMPRSS5', 'TMSB10', 'TNFRSF8', 'XPNPEP2']",49
Fold_8,"['LGALS1', 'MZB1', 'TNFRSF8']",3
Fold_9,"['LILRB1', 'MZB1', 'PON3']",3
Fold_10,"['CCL20', 'CRTAC1', 'FOSB', 'GNLY', 'HPGDS', 'IL5RA', 'JUN', 'MDGA1', 'MZB1', 'PON3']",10
Fold_11,"['CCL20', 'CCL7', 'CNTN1', 'CRTAC1', 'LGALS1', 'MZB1', 'TNFRSF8', 'XPNPEP2']",8
Fold_12,"['CXCL8', 'DSG4', 'HPGDS', 'LGALS1', 'LGALS9', 'LILRA5', 'MZB1', 'NOMO1', 'PON3', 'SDC1', 'SPINT1', 'TNC', 'VWF']",13
Fold_13,"['CCL20', 'CRTAC1', 'HLA-DRA', 'LGALS1', 'MZB1']",5
Fold_14,"['CCL20', 'CTSH', 'CXCL8', 'DSG4', 'LGALS1', 'MZB1']",6
Fold_15,"['ANGPTL2', 'CCL20', 'CRTAC1', 'CXCL8', 'FCAR', 'FOSB', 'HLA-DRA', 'LGALS1', 'MZB1', 'NOMO1', 'PLAUR', 'PON3', 'TNFRSF8']",13
Fold_16,"['CCL20', 'FOSB', 'LGALS1', 'MSLN', 'MZB1', 'TFPI2']",6
Fold_17,"['CCL20', 'CNTN1', 'CPA2', 'CTSH', 'DSG4', 'IL32', 'MDGA1', 'MZB1', 'PON3', 'SDC1', 'SPINK6', 'VWA1']",12
Fold_18,"['CRTAC1', 'FBP1', 'LGALS9', 'MDGA1', 'MZB1', 'PON3', 'TNFRSF8']",7
Fold_19,"['CCL20', 'CRTAC1', 'JUN', 'LGALS1', 'MZB1', 'S100A16']",6
Fold_20,"['ADGRG2', 'ANGPTL2', 'CCL15', 'CCL20', 'CCL7', 'CPA2', 'CRTAC1', 'CSF1', 'CSTB', 'CTSH', 'CTSL', 'DPT', 'DSG4', 'FBP1', 'FOSB', 'HDGF', 'HLA-DRA', 'LGALS1', 'LGALS9', 'LTBP3', 'MET', 'MSLN', 'MZB1', 'NDRG1', 'NOMO1', 'PON3', 'S100A16', 'SPINT1', 'TFPI2', 'TIMP1', 'TNC', 'TNFRSF11B', 'TNFRSF8', 'VWA1', 'VWF', 'XPNPEP2']",36
Fold_21,"['CCL20', 'CCL7', 'CRTAC1', 'CXCL8', 'FBP1', 'FOSB', 'LGALS1', 'LGALS9', 'MSLN', 'MZB1', 'NOMO1', 'PON3', 'TFPI2']",13
Fold_22,"['CCL20', 'CRTAC1', 'FCAR', 'IL2RA', 'JUN', 'LGALS1', 'MSR1', 'MZB1', 'TNFRSF8']",9
Fold_23,"['MDGA1', 'MZB1', 'PON3']",3
Fold_24,"['CAPG', 'CCL19', 'CPA2', 'CTSH', 'DSG4', 'MDGA1', 'MZB1', 'PON3', 'TNC']",9
