,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
artificial.1,0.0,0.0,0.0,0.0,0.0072262165611468145,0.0018240328514243069,0.020675731239425257,0.009240162589255354,0.0885099412664128,0.04255343206071815
artificial.2,0.0,0.0,0.0009453271435625804,0.0,0.04711708219536996,0.021006510064712387,0.0867167355457283,0.05234660781458176,0.17678154757995193,0.11718965331406081
artificial.3,0.0,0.0,0.0,0.0,0.0039977186735987635,0.00039511901453516667,0.015269902798781926,0.0051327155159320275,0.08127021141189962,0.035851932997300856
artificial.4,0.0,0.0,0.0,0.0,6.890574237482752e-05,0.0,0.004872883769489049,0.001097375589259442,0.0770000030981388,0.02740382522377326
artificial.5,0.0,0.0,4.967673937614095e-05,0.0,0.022656354649278357,0.004167554022060777,0.082647426073157,0.03043031052798425,0.23230045253968812,0.14913689278451284
artificial.6,0.0,0.0,0.0,0.0,0.013702260368352022,0.0031661855628592477,0.03263437566443574,0.014963237216641105,0.0920631120608072,0.04946783266892393
artificial.7,0.0,0.0,0.0009387661142054313,0.0,0.018368508935539082,0.006232291474558906,0.03463314985937038,0.018122014525678992,0.0900754241956978,0.05081565185454981
artificial.8,0.0,0.0,0.0,0.0,0.0023450082175658056,0.00036201290736818996,0.021326824475088012,0.004544132017703184,0.13292047097133078,0.06637072476818301
artificial.9,0.0,0.0,0.0028790298741840433,0.0,0.05976371618418883,0.02289989584051801,0.11255950551792421,0.05696180984523072,0.2325159276636235,0.1551850529284146
artificial.10,0.0,0.0,0.0,0.0,0.00512637485555652,0.0012418881378273901,0.01780782507233511,0.0066408304379649025,0.08325764121603912,0.03856167261401313
artificial.11,0.0,0.0,0.008303526784477168,0.0,0.05252135940220423,0.01882223463069176,0.08841275431502486,0.043171188046263596,0.15960398253312322,0.10377667770710243
artificial.12,0.0,0.0,0.0,0.0,0.015762831042461678,0.004380477576959258,0.03809168323615052,0.016436541798296712,0.12032213587089781,0.06456799739038961
artificial.13,0.0,0.0,0.0,0.0,0.0025038849843666056,0.0004697650888041889,0.01300103248045312,0.004745801441961511,0.07592145442641592,0.033847366946799254
artificial.14,0.0,0.0,0.05759256835222371,0.005573847954039238,0.12749533643533587,0.08860864277112834,0.14134323971981924,0.10101079636665221,0.17464573717266232,0.13221861426170237
artificial.15,0.0,0.0,0.0,0.0,0.013819270932525198,0.0049269739163934085,0.031510533289630216,0.017567103825140404,0.08581819428968197,0.04783896992349003
artificial.16,0.0,0.0,0.03256365623538469,0.0010444399613516587,0.11112942492482752,0.06447910364276398,0.15183868289198618,0.1011462268070891,0.21713341383799153,0.1591465426640183
artificial.17,0.0,0.0,0.0,0.0,0.035199582879260956,0.0125994004919584,0.06596450796667332,0.035338636604122904,0.1373311557538471,0.08626729214092771
artificial.18,0.0,0.0,0.0,0.0,0.008952360529773723,0.002116193209534753,0.02342724861688683,0.008758513857350292,0.09526220725158419,0.044333811928626406
artificial.19,0.0,0.0,0.004008784537403595,0.0,0.03580079230856251,0.01653890008313829,0.06017115469747511,0.03834621949936551,0.11046673680974999,0.06893045979596606
artificial.20,0.0,0.0,0.0006391928146569496,0.0,0.019954961570326873,0.0051172667071688735,0.03669725329019044,0.015008511062127177,0.10474149236137,0.05260969254736596
artificial.21,0.0,0.0,0.0,0.0,0.001047542939989132,0.00036193952812248214,0.006934202241937483,0.0016294728851224038,0.0686277516204203,0.028875063169656462
artificial.22,0.0,0.0,0.00017042590402104534,0.0,0.029821269652027953,0.006321513709804317,0.06841621848696534,0.030607151148326763,0.1608238949473995,0.09713806957360194
artificial.23,0.0,0.0,0.00048279815259002617,0.0,0.00545988754392576,0.0007298863418678156,0.01681561470532891,0.006614694958498658,0.0821967438327617,0.035552999943206605
artificial.24,0.0,0.0,0.0,0.0,0.001728679777627019,2.2273937777664727e-06,0.009465031168399779,0.0030325069294657525,0.07414410751154583,0.028352414875478495
artificial.25,0.0,0.0,0.00753847391618424,0.0,0.0475339415581459,0.02441202960457519,0.07754571803520095,0.04339615591394161,0.1605465662320765,0.0959958201958305
artificial.26,0.0,0.0,0.001960686069470245,0.0,0.03770234562918556,0.0184083522907399,0.07049647821367971,0.044995867787865754,0.14094923678464116,0.09140107679677931
