,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
TNF_Baso_149Sm_CREB,0.0,0.0,0.0,0.0,0.001857277015186106,0.0001643626514902634,0.006361465100170697,0.0013214294425566593,0.029212731030815526,0.010415008873247231
TNF_Baso_155Gd_S6,0.0,0.0,0.0,0.0,0.0023092888629225117,0.0001819835440549325,0.00950350998721374,0.0031606726717148376,0.06002628536731755,0.024612046777262957
TNF_Baso_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0003721588968135993,0.0,0.015852137790214486,0.004470265741001645
TNF_Bcells_149Sm_CREB,0.0,0.0,0.0,0.0,0.0001735111387946716,0.0,0.0007025975544305861,0.00018255298926122678,0.010018368154944455,0.0020766837829990915
TNF_Bcells_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.0006900108168013659,0.0002701779222868789,0.000821821903802336,0.00016935663504062066,0.008943122230428582,0.0018736628018378191
TNF_Bcells_164Dy_IkB,0.0,0.0,0.0,0.0,0.0005982306163635545,0.0,0.0017435075454548797,0.00026944454316097,0.010817960351689204,0.0031036930487304756
TNF_Bcells_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,9.976764815250296e-05,0.0,0.005618240017717841,0.0010015055532313433
TNF_CD4T_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0003961534062384806,0.0,0.011919827817426197,0.0030050170226324415
TNF_CD4T_164Dy_IkB,0.0,0.0,0.0,0.0,0.0005700635085607899,0.0,0.0010267635773829086,0.00023413899559797404,0.008881995012205348,0.0016575592077535312
TNF_CD4T_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037689977414229526,0.00023754829538700473
TNF_CD4Tcm_164Dy_IkB,0.0,0.0,0.0004568870207119731,0.0,0.0006342602070413439,0.0,0.0016113957614914398,0.0,0.008743854020698827,0.0022582432374098375
TNF_CD4Tcm_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027388472264602516,0.0001960156699848331
TNF_CD4Tem_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,4.9556203776823145e-05,0.0,0.014836181076203556,0.002070171669303439
TNF_CD4Tem_164Dy_IkB,0.0,0.0,0.0,0.0,0.00017298333575408543,0.0,0.00043315326615136725,0.0,0.00515025432210112,0.0007638851798569217
TNF_CD4Tem_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.00016222179094523971,0.0,0.008061527230128339,0.0009001306485892501
TNF_CD4Tnaive_164Dy_IkB,0.0,0.0,0.0,0.0,0.0014501477382118243,0.0002694984372298422,0.0022372650952044762,0.0005129895722137109,0.010138866206767466,0.0025639567011756137
TNF_CD4Tnaive_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0002371561336447609,7.215428273498725e-05,0.005658776142362717,0.0006874768752855859
TNF_CD4Trm_149Sm_CREB,0.0,0.0,0.0003126344265601283,0.0,0.0016117029289379494,0.0005466045939202562,0.005670145676888482,0.001502802950839773,0.04839161254540183,0.01693432185724513
TNF_CD4Trm_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,8.403550769839181e-05,0.0,0.0024037109073997255,9.774269252840933e-05,0.02771599666146436,0.008785142924030445
TNF_CD4Trm_164Dy_IkB,0.0,0.0,0.0,0.0,0.00030367255917203236,0.0,0.001920573034916803,9.050156996405857e-05,0.026350443961478474,0.007304914010011867
