,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.056234132519034905), 'l1_ratio': 0.5}","{'C': np.float64(0.056234132519034905), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
artificial.1,0.0,0.0,0.00011450740671895777,0.0,0.02025488221587439,0.00612273391930506,0.040704783011121695,0.022028388326614513,0.08246461784630828,0.046559305257979584
artificial.2,0.0,0.0,0.0,0.0,0.010446856712289492,0.00521731354346686,0.01874992598805242,0.010059060952398353,0.04143718247150802,0.020126822720204666
artificial.3,0.0,0.0,0.14514928529588866,0.014578398269618773,0.2811732861596605,0.20852586921813213,0.33429663082516514,0.24685216525899753,0.4275056186262284,0.34855715172131896
artificial.4,0.0,0.0,0.012638697377002645,0.0,0.08735190462362602,0.05367418165339164,0.12361201016961029,0.08331646931154797,0.19856891426747247,0.13637948863234123
artificial.5,0.0,0.0,0.0,0.0,0.024999215326635342,0.01131890826719239,0.04182418091347411,0.023144052971916726,0.08214632590104368,0.04708550745427412
artificial.6,0.0,0.0,0.0009769538363265495,0.0,0.006811841241740067,0.0016119002772780986,0.016714972911982786,0.007475932823422705,0.05787345120895228,0.023160364510360906
artificial.7,0.0,0.0,0.0,0.0,0.016770122683598253,0.007636093120178026,0.03410945802983314,0.01571839126704372,0.07138508340961694,0.04002576501963955
artificial.8,0.0,0.0,0.0025023461261425156,0.0,0.03531934468100573,0.01957485516074574,0.05523954157842913,0.033680715631562275,0.09423148669428033,0.06150028095885373
artificial.9,0.0,0.0,0.01992886880166817,0.0,0.1182990625019826,0.07206768534809092,0.171885162967285,0.10786508063665051,0.27013596201660284,0.19083321811022913
artificial.10,0.0,0.0,0.0,0.0,0.006316516554443479,0.0024332213350202053,0.018659104709408174,0.006221935807108354,0.0490458837529396,0.024049880279155906
artificial.11,0.0,0.0,0.005118615336830188,0.0,0.02852125821550732,0.015904760008685025,0.04591981490002698,0.02569598955380089,0.08104212050190081,0.05086461318644973
artificial.12,0.0,0.0,0.0,0.0,0.0027573890320159275,0.0008353953540843992,0.0068324148879379985,0.0036654573891019494,0.02832033141014311,0.009064084409952735
artificial.13,0.0,0.0,0.06429578350233547,0.0,0.17584866410913422,0.1203678434283652,0.20569817814614566,0.1494961548315384,0.27405891468648547,0.21137571085674245
artificial.14,0.0,0.0,0.007269356385914175,0.0,0.08774723250825027,0.04740496137128926,0.14112413135367088,0.09115867875912811,0.2193463357526567,0.15691714600785175
artificial.15,0.0,0.0,0.0,0.0,0.02298330037929088,0.011139176554157654,0.04157237668882018,0.021838615383373665,0.08274641237234369,0.048609929971371424
artificial.16,0.0,0.0,0.0026511268587262374,0.0,0.04552309959996099,0.027819345647044042,0.06530110084117137,0.041827887622119996,0.11471424719922547,0.07103026534989343
artificial.17,0.0,0.0,0.005215817746528977,0.0,0.049839654629582876,0.029230453016725846,0.07124241128606444,0.04417427626219514,0.1227932099441147,0.07715960658712603
artificial.18,0.0,0.0,0.015600526778071349,0.0,0.07744196912636303,0.045251139103098796,0.11933196205620422,0.07573418877926733,0.19555273074022977,0.1322049217481066
artificial.19,0.0,0.0,0.0007913323768056898,0.0,0.007258919002775445,0.0038619147333521443,0.016996031247265633,0.009526997382235586,0.04744587725639858,0.020874812049711092
artificial.20,0.0,0.0,0.00025754600254832764,0.0,0.019960984607460583,0.009910548525546571,0.036480480064165315,0.01913385699649223,0.0798349432824416,0.04291363486983324
artificial.21,0.0,0.0,0.0,0.0,0.009802495868622052,0.0027446434810295974,0.02450655256075147,0.009517818646164373,0.055391453488861764,0.029868515351845842
artificial.22,0.0,0.0,0.005058494351957833,0.0,0.07875205317673763,0.052702352945864124,0.10116224985064452,0.06988357755112337,0.14918249272711437,0.10661266791577545
