,Threshold,min FDP+
Fold n°1,0.09,0.4444444444444444
Fold n°2,0.02,0.676923076923077
Fold n°3,0.02,0.5180722891566265
Fold n°4,0.14,0.5
Fold n°5,0.18000000000000002,0.5
Fold n°6,0.02,0.6973684210526315
Fold n°7,0.03,0.6530612244897959
Fold n°8,0.13,0.3333333333333333
Fold n°9,0.06999999999999999,0.5
Fold n°10,0.06999999999999999,0.6923076923076923
Fold n°11,0.08,0.21428571428571427
Fold n°12,0.11,0.2
Fold n°13,0.15000000000000002,0.2
Fold n°14,0.04,0.3888888888888889
Fold n°15,0.11,0.3
Fold n°16,0.05,0.6206896551724138
Fold n°17,0.08,0.5
Fold n°18,0.09999999999999999,0.2
Fold n°19,0.09,0.375
Fold n°20,0.09999999999999999,0.18181818181818182
Fold n°21,0.04,0.4772727272727273
Fold n°22,0.08,0.2222222222222222
Fold n°23,0.03,0.6296296296296297
Fold n°24,0.05,0.35294117647058826
Fold n°25,0.09,0.15384615384615385
Fold n°26,0.03,0.5686274509803921
Fold n°27,0.09999999999999999,0.2727272727272727
Fold n°28,0.11,0.75
Fold n°29,0.03,0.43636363636363634
Fold n°30,0.03,0.6530612244897959
Fold n°31,0.04,0.6129032258064516
Fold n°32,0.14,0.5
Fold n°33,0.02,0.6756756756756757
Fold n°34,0.18000000000000002,0.5
Fold n°35,0.05,0.5714285714285714
Fold n°36,0.05,0.7142857142857143
Fold n°37,0.06999999999999999,0.3125
Fold n°38,0.05,0.6551724137931034
Fold n°39,0.16,0.5
Fold n°40,0.08,0.5333333333333333
Fold n°41,0.15000000000000002,0.6666666666666666
Fold n°42,0.05,0.47058823529411764
Fold n°43,0.06999999999999999,0.4117647058823529
Fold n°44,0.06999999999999999,0.3
Fold n°45,0.060000000000000005,0.3076923076923077
Fold n°46,0.03,0.5510204081632653
Fold n°47,0.05,0.3225806451612903
Fold n°48,0.09,0.5555555555555556
Fold n°49,0.02,0.5384615384615384
Fold n°50,0.12,0.25
Fold n°51,0.09999999999999999,0.23076923076923078
Fold n°52,0.08,0.15384615384615385
Fold n°53,0.09,0.3333333333333333
Fold n°54,0.04,0.6333333333333333
Fold n°55,0.01,0.7053571428571429
Fold n°56,0.03,0.6181818181818182
Fold n°57,0.02,0.5813953488372093
Fold n°58,0.11,0.1111111111111111
Fold n°59,0.08,0.3076923076923077
Fold n°60,0.08,0.2857142857142857
Fold n°61,0.13,0.2
Fold n°62,0.05,0.3333333333333333
Fold n°63,0.14,0.2
Fold n°64,0.03,0.4807692307692308
Fold n°65,0.03,0.8372093023255814
Fold n°66,0.03,0.7037037037037037
Fold n°67,0.03,0.5686274509803921
Fold n°68,0.17,0.3333333333333333
Fold n°69,0.06999999999999999,0.2631578947368421
Fold n°70,0.08,0.15384615384615385
Fold n°71,0.09,0.38461538461538464
Fold n°72,0.06999999999999999,0.3684210526315789
Fold n°73,0.11,0.42857142857142855
Fold n°74,0.09,0.5
Fold n°75,0.05,0.2972972972972973
Fold n°76,0.17,0.5
Fold n°77,0.060000000000000005,0.5217391304347826
Fold n°78,0.15000000000000002,0.25
Fold n°79,0.05,0.375
Fold n°80,0.13,0.2
Fold n°81,0.13,0.4
Fold n°82,0.12,0.25
Fold n°83,0.08,0.4117647058823529
Fold n°84,0.04,0.6571428571428571
Fold n°85,0.18000000000000002,0.3333333333333333
Fold n°86,0.16,0.25
Fold n°87,0.09,0.07692307692307693
Fold n°88,0.04,0.5151515151515151
Fold n°89,0.09999999999999999,0.23076923076923078
Fold n°90,0.09,0.45454545454545453
Fold n°91,0.08,0.3333333333333333
Fold n°92,0.060000000000000005,0.6111111111111112
Fold n°93,0.11,0.09090909090909091
Fold n°94,0.12,0.09090909090909091
Fold n°95,0.13,0.16666666666666666
Fold n°96,0.04,0.3055555555555556
Fold n°97,0.11,0.375
Fold n°98,0.09,0.5
Fold n°99,0.05,0.4444444444444444
Fold n°100,0.12,0.3333333333333333
