,Threshold,min FDP+
Fold n°1,0.04,0.27586206896551724
Fold n°2,0.04,0.4666666666666667
Fold n°3,0.08,0.5384615384615384
Fold n°4,0.03,0.6
Fold n°5,0.08,0.25
Fold n°6,0.060000000000000005,0.34782608695652173
Fold n°7,0.11,0.1111111111111111
Fold n°8,0.15000000000000002,0.4
Fold n°9,0.13,0.2
Fold n°10,0.05,0.5
Fold n°11,0.060000000000000005,0.22727272727272727
Fold n°12,0.09,0.14285714285714285
Fold n°13,0.02,0.4782608695652174
Fold n°14,0.09,0.625
Fold n°15,0.14,0.2
Fold n°16,0.04,0.3333333333333333
Fold n°17,0.13,0.5
Fold n°18,0.11,0.6
Fold n°19,0.01,0.7459016393442623
Fold n°20,0.28,0.3333333333333333
Fold n°21,0.09999999999999999,0.125
Fold n°22,0.18000000000000002,0.25
Fold n°23,0.03,0.6326530612244898
Fold n°24,0.22,0.5
Fold n°25,0.05,0.47619047619047616
Fold n°26,0.09999999999999999,0.5
Fold n°27,0.03,0.4230769230769231
Fold n°28,0.02,0.49230769230769234
Fold n°29,0.12,0.3333333333333333
Fold n°30,0.17,0.25
Fold n°31,0.12,0.125
Fold n°32,0.09999999999999999,0.4
Fold n°33,0.13,0.4
Fold n°34,0.060000000000000005,0.375
Fold n°35,0.03,0.5869565217391305
Fold n°36,0.06999999999999999,0.16666666666666666
Fold n°37,0.09,0.25
Fold n°38,0.14,0.5
Fold n°39,0.060000000000000005,0.5
Fold n°40,0.060000000000000005,0.25
Fold n°41,0.05,0.6923076923076923
Fold n°42,0.04,0.5714285714285714
Fold n°43,0.08,0.3157894736842105
Fold n°44,0.05,0.28
Fold n°45,0.01,0.8899082568807339
Fold n°46,0.15000000000000002,0.3333333333333333
Fold n°47,0.09,0.5
Fold n°48,0.12,0.3333333333333333
Fold n°49,0.13,0.2
Fold n°50,0.04,0.5
Fold n°51,0.05,0.45
Fold n°52,0.16,0.25
Fold n°53,0.11,0.5
Fold n°54,0.05,0.3548387096774194
Fold n°55,0.14,0.6666666666666666
Fold n°56,0.08,0.3333333333333333
Fold n°57,0.08,0.45454545454545453
Fold n°58,0.03,0.35294117647058826
Fold n°59,0.08,0.7
Fold n°60,0.08,0.3125
Fold n°61,0.02,0.8947368421052632
Fold n°62,0.03,0.41509433962264153
Fold n°63,0.14,0.3333333333333333
Fold n°64,0.05,0.3333333333333333
Fold n°65,0.11,0.2
Fold n°66,0.16,0.3333333333333333
Fold n°67,0.08,0.25
Fold n°68,0.11,0.4
Fold n°69,0.09,0.25
Fold n°70,0.05,0.36666666666666664
Fold n°71,0.06999999999999999,0.3
Fold n°72,0.17,0.3333333333333333
Fold n°73,0.060000000000000005,0.4782608695652174
Fold n°74,0.11,0.2857142857142857
Fold n°75,0.17,0.25
Fold n°76,0.03,0.75
Fold n°77,0.14,0.25
Fold n°78,0.04,0.5666666666666667
Fold n°79,0.08,0.25
Fold n°80,0.11,0.4
Fold n°81,0.03,0.46938775510204084
Fold n°82,0.11,0.1111111111111111
Fold n°83,0.03,0.5365853658536586
Fold n°84,0.04,0.5925925925925926
Fold n°85,0.14,0.4
Fold n°86,0.14,0.25
Fold n°87,0.11,0.6
Fold n°88,0.05,0.45
Fold n°89,0.03,0.4318181818181818
Fold n°90,0.060000000000000005,0.5
Fold n°91,0.11,0.25
Fold n°92,0.09999999999999999,0.16666666666666666
Fold n°93,0.13,0.3333333333333333
Fold n°94,0.09999999999999999,0.2
Fold n°95,0.060000000000000005,0.3684210526315789
Fold n°96,0.09,0.16666666666666666
Fold n°97,0.19,0.5
Fold n°98,0.03,0.5945945945945946
Fold n°99,0.08,0.6666666666666666
Fold n°100,0.24000000000000002,0.5
