fold,AUC,AP,ACC,BACC,n_train,n_test
0,0.48376623376623373,0.41923878903141576,0.4444444444444444,0.44155844155844154,152,36
1,0.5620689655172414,0.4138275177918641,0.5897435897435898,0.5603448275862069,149,39
2,0.5026737967914439,0.572583225611401,0.4358974358974359,0.446524064171123,149,39
3,0.4962406015037594,0.5997697151213486,0.45,0.45112781954887216,148,40
4,0.56993006993007,0.4474485325471218,0.7027027027027027,0.6048951048951049,151,37
5,0.6283068783068783,0.6568904089737424,0.5897435897435898,0.5912698412698413,149,39
6,0.44135802469135804,0.28716179343654386,0.5641025641025641,0.5,149,39
7,0.7612179487179487,0.8893804558342463,0.5405405405405406,0.6458333333333334,151,37
8,0.5064102564102564,0.34015033220430524,0.5526315789473685,0.47115384615384615,150,38
9,0.5089514066496164,0.4345754349916002,0.525,0.5025575447570333,148,40
10,0.7255434782608696,0.7469253930191431,0.6666666666666666,0.6793478260869565,149,39
11,0.8214285714285714,0.7234764028242289,0.7027027027027027,0.7281746031746033,151,37
12,0.9289940828402367,0.8880936936366799,0.717948717948718,0.7884615384615384,149,39
13,0.5304347826086957,0.458487737275147,0.5263157894736842,0.48115942028985503,150,38
14,0.4799498746867168,0.5709655653581838,0.425,0.43734335839599,148,40
15,0.7303030303030303,0.658325206956786,0.6486486486486487,0.6515151515151515,151,37
16,0.7309782608695652,0.7012784541954433,0.6410256410256411,0.6195652173913043,149,39
17,0.6903409090909092,0.6904238308328382,0.631578947368421,0.6051136363636364,150,38
18,0.767379679144385,0.8211439867005585,0.7435897435897436,0.7393048128342246,149,39
19,0.70703125,0.6748804196851965,0.725,0.6979166666666667,148,40
20,0.8237179487179487,0.7654807254393594,0.6486486486486487,0.7115384615384616,151,37
21,0.6019021739130435,0.6312452975768192,0.48717948717948717,0.4891304347826087,149,39
22,0.7513368983957218,0.8246882012334811,0.717948717948718,0.7032085561497327,149,39
23,0.5289473684210526,0.6970463293512292,0.38461538461538464,0.3881578947368421,149,39
24,0.7321428571428572,0.8912454084402336,0.6842105263157895,0.7214285714285715,150,38
25,0.5138248847926267,0.35489060489060487,0.5789473684210527,0.5760368663594471,150,38
26,0.4891304347826087,0.5194469715934823,0.4864864864864865,0.47515527950310554,151,37
27,0.8471177944862155,0.8097649073899684,0.8,0.7969924812030075,148,40
28,0.804733727810651,0.7356081710931208,0.6410256410256411,0.6923076923076923,149,39
29,0.11706349206349204,0.16298101552185038,0.32432432432432434,0.21428571428571427,151,37
30,0.5760869565217391,0.5625945727428725,0.48717948717948717,0.4701086956521739,149,39
31,0.8269230769230769,0.754850134700576,0.65,0.6813186813186813,148,40
32,0.558641975308642,0.3998463599486618,0.6666666666666666,0.6666666666666666,149,39
33,0.8802083333333333,0.842909046631473,0.775,0.7395833333333333,148,40
34,0.4111111111111111,0.3807427768329872,0.46153846153846156,0.4125,149,39
35,0.6666666666666667,0.7632824107698652,0.6410256410256411,0.6547619047619048,149,39
36,0.5814814814814815,0.54191003937807,0.5135135135135135,0.4777777777777778,151,37
37,0.3659003831417624,0.2288844608530741,0.631578947368421,0.5670498084291188,150,38
38,0.7175,0.7702332432115353,0.6,0.6,148,40
39,0.5993589743589743,0.3765640783603889,0.6052631578947368,0.5769230769230769,150,38
