,Max Proba
IL246_Granulocytes_154Sm_STAT3,0.926
IL246_DC_155Gd_S6,0.926
IL246_Th1mem_164Dy_IkB,0.893
IL246_Th1naive_153Eu_STAT1,0.877
IL246_DC_159Tb_MAPKAPK2,0.875
IL246_Tregnaive_150Nd_STAT5,0.866
IL246_CD56brightCD16negNK_155Gd_S6,0.835
IL246_DC_151Eu_p38,0.825
IL246_Bcells_150Nd_STAT5,0.816
IL246_Tregnaive_153Eu_STAT1,0.803
IL246_CD8T_154Sm_STAT3,0.796
IL246_CD4Tnaive_153Eu_STAT1,0.788
IL246_intMC_150Nd_STAT5,0.786
IL246_CD8Tem_154Sm_STAT3,0.783
IL246_gdT_154Sm_STAT3,0.781
IL246_DC_150Nd_STAT5,0.769
IL246_DC_149Sm_CREB,0.765
IL246_CD4Trm_167Er_ERK,0.764
IL246_CD56brightCD16negNK_166Er_NFkB,0.761
IL246_DC_154Sm_STAT3,0.753
IL246_MDSC_149Sm_CREB,0.746
IL246_Treg_150Nd_STAT5,0.744
IL246_Treg_154Sm_STAT3,0.744
IL246_mDC_166Er_NFkB,0.738
IL246_Th1mem_167Er_ERK,0.728
IL246_Granulocytes_166Er_NFkB,0.728
IL246_Granulocytes_155Gd_S6,0.728
IL246_CD4T_150Nd_STAT5,0.725
IL246_intMC_154Sm_STAT3,0.72
IL246_Bcells_155Gd_S6,0.719
IL246_NKT_154Sm_STAT3,0.716
IL246_CXCR4neutro_154Sm_STAT3,0.715
IL246_CD8Tnaive_154Sm_STAT3,0.713
IL246_Th1_149Sm_CREB,0.71
IL246_DC_168Er_pSTAT6,0.709
IL246_DC_166Er_NFkB,0.709
IL246_gdT_150Nd_STAT5,0.702
IL246_pDC_150Nd_STAT5,0.701
IL246_cMC_149Sm_CREB,0.696
IL246_MDSC_153Eu_STAT1,0.692
IL246_Th2_151Eu_p38,0.69
IL246_Th1mem_159Tb_MAPKAPK2,0.69
IL246_Th1naive_154Sm_STAT3,0.688
IL246_Tregnaive_168Er_pSTAT6,0.686
IL246_CD8Tcm_167Er_ERK,0.684
IL246_CD56brightCD16negNK_149Sm_CREB,0.682
IL246_Tregnaive_155Gd_S6,0.682
IL246_Baso_159Tb_MAPKAPK2,0.682
IL246_Th1naive_149Sm_CREB,0.681
IL246_ncMC_155Gd_S6,0.678
IL246_Tregmem_150Nd_STAT5,0.677
IL246_Th1mem_154Sm_STAT3,0.675
IL246_Th1mem_153Eu_STAT1,0.674
IL246_ncMC_154Sm_STAT3,0.674
IL246_Bcells_168Er_pSTAT6,0.672
IL246_gdT_149Sm_CREB,0.668
IL246_Bcells_154Sm_STAT3,0.668
IL246_Th1naive_167Er_ERK,0.667
IL246_Th1mem_166Er_NFkB,0.667
IL246_CD8Tcm_154Sm_STAT3,0.666
IL246_mDC_167Er_ERK,0.662
IL246_Tregnaive_166Er_NFkB,0.66
