,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
IL246_Bcells_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.273,0.095
IL246_Bcells_167Er_ERK,0.0,0.0,0.0,0.0,0.052,0.004,0.213,0.107,0.609,0.412
IL246_Bcells_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.022,0.672,0.455
IL246_CD4T_149Sm_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.208,0.045
IL246_CD4T_150Nd_STAT5,0.0,0.0,0.001,0.0,0.057,0.018,0.231,0.106,0.725,0.508
IL246_CD4T_151Eu_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.002,0.294,0.114
IL246_CD4T_154Sm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.407,0.178
IL246_CD4T_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.002,0.0,0.025,0.001,0.442,0.19
IL246_CD4T_164Dy_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.146,0.034
IL246_CD4T_166Er_NFkB,0.0,0.0,0.0,0.0,0.01,0.001,0.059,0.011,0.376,0.17
IL246_CD4T_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227,0.037
IL246_CD4Tcm_149Sm_CREB,0.0,0.0,0.0,0.0,0.001,0.0,0.011,0.0,0.268,0.091
IL246_CD4Tcm_150Nd_STAT5,0.0,0.0,0.0,0.0,0.001,0.0,0.027,0.002,0.447,0.2
IL246_CD4Tcm_151Eu_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.005,0.453,0.224
IL246_CD4Tcm_154Sm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.001,0.31,0.125
IL246_CD4Tcm_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.265,0.092
IL246_CD4Tcm_164Dy_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.034
IL246_CD4Tcm_166Er_NFkB,0.0,0.0,0.0,0.0,0.001,0.0,0.032,0.004,0.343,0.162
IL246_CD4Tcm_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.028
IL246_CD4Tem_149Sm_CREB,0.0,0.0,0.001,0.0,0.001,0.0,0.011,0.001,0.289,0.105
IL246_CD4Tem_150Nd_STAT5,0.0,0.0,0.001,0.0,0.022,0.004,0.098,0.032,0.505,0.283
IL246_CD4Tem_151Eu_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.002,0.384,0.153
IL246_CD4Tem_154Sm_STAT3,0.0,0.0,0.0,0.0,0.019,0.002,0.126,0.037,0.495,0.293
IL246_CD4Tem_159Tb_MAPKAPK2,0.0,0.0,0.001,0.0,0.004,0.0,0.028,0.003,0.359,0.155
IL246_CD4Tem_164Dy_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.168,0.029
IL246_CD4Tem_166Er_NFkB,0.0,0.0,0.0,0.0,0.037,0.006,0.115,0.039,0.443,0.234
IL246_CD4Tem_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.043
IL246_CD4Tnaive_149Sm_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.001,0.291,0.103
IL246_CD4Tnaive_150Nd_STAT5,0.0,0.0,0.001,0.0,0.035,0.009,0.143,0.066,0.553,0.34
IL246_CD4Tnaive_151Eu_p38,0.0,0.0,0.0,0.0,0.01,0.003,0.086,0.027,0.515,0.294
IL246_CD4Tnaive_153Eu_STAT1,0.0,0.0,0.088,0.005,0.481,0.326,0.584,0.484,0.788,0.673
IL246_CD4Tnaive_154Sm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.011,0.634,0.393
IL246_CD4Tnaive_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.001,0.0,0.024,0.001,0.434,0.181
IL246_CD4Tnaive_164Dy_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.151,0.035
IL246_CD4Tnaive_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.003,0.293,0.113
IL246_CD4Tnaive_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.038
IL246_CD4Trm_149Sm_CREB,0.0,0.0,0.001,0.0,0.021,0.002,0.125,0.034,0.572,0.347
IL246_CD4Trm_150Nd_STAT5,0.0,0.0,0.0,0.0,0.024,0.008,0.109,0.052,0.524,0.307
IL246_CD4Trm_151Eu_p38,0.0,0.0,0.004,0.0,0.038,0.009,0.17,0.073,0.606,0.399
IL246_CD4Trm_154Sm_STAT3,0.0,0.0,0.0,0.0,0.054,0.008,0.179,0.074,0.642,0.409
IL246_CD4Trm_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.006,0.0,0.057,0.014,0.419,0.217
IL246_CD4Trm_164Dy_IkB,0.0,0.0,0.001,0.0,0.003,0.0,0.021,0.004,0.356,0.145
IL246_CD4Trm_166Er_NFkB,0.0,0.0,0.0,0.0,0.005,0.001,0.103,0.025,0.545,0.334
IL246_CD4Trm_167Er_ERK,0.0,0.0,0.04,0.0,0.302,0.155,0.443,0.301,0.764,0.592
IL246_CD4Trm_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.001,0.334,0.13
IL246_CD56brightCD16negNK_149Sm_CREB,0.0,0.0,0.01,0.0,0.123,0.052,0.286,0.16,0.682,0.493
IL246_CD56brightCD16negNK_150Nd_STAT5,0.0,0.0,0.0,0.0,0.025,0.0,0.152,0.055,0.599,0.394
IL246_CD56brightCD16negNK_151Eu_p38,0.0,0.0,0.0,0.0,0.036,0.011,0.164,0.078,0.575,0.357
IL246_CD56brightCD16negNK_154Sm_STAT3,0.0,0.0,0.0,0.0,0.011,0.0,0.08,0.028,0.548,0.33
IL246_CD56brightCD16negNK_155Gd_S6,0.0,0.0,0.282,0.051,0.523,0.29,0.623,0.486,0.835,0.723
IL246_CD56brightCD16negNK_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.002,0.0,0.095,0.02,0.553,0.373
IL246_CD56brightCD16negNK_164Dy_IkB,0.0,0.0,0.019,0.002,0.092,0.04,0.217,0.11,0.588,0.393
IL246_CD56brightCD16negNK_166Er_NFkB,0.0,0.0,0.021,0.0,0.304,0.162,0.495,0.326,0.761,0.62
IL246_CD56brightCD16negNK_167Er_ERK,0.0,0.0,0.0,0.0,0.007,0.0,0.1,0.03,0.503,0.308
IL246_CD56brightCD16negNK_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.001,0.411,0.149
IL246_CD56dimCD16posNK_149Sm_CREB,0.0,0.0,0.0,0.0,0.001,0.0,0.027,0.003,0.328,0.141
IL246_CD56dimCD16posNK_150Nd_STAT5,0.0,0.0,0.0,0.0,0.039,0.006,0.148,0.064,0.548,0.335
IL246_CD56dimCD16posNK_154Sm_STAT3,0.0,0.0,0.002,0.0,0.062,0.028,0.146,0.087,0.504,0.31
IL246_CD56dimCD16posNK_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.003,0.0,0.048,0.005,0.348,0.162
IL246_CD56dimCD16posNK_164Dy_IkB,0.0,0.0,0.001,0.0,0.001,0.0,0.016,0.003,0.278,0.102
IL246_CD56dimCD16posNK_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.218,0.051
IL246_CD56dimCD16posNK_167Er_ERK,0.0,0.0,0.0,0.0,0.006,0.001,0.035,0.013,0.375,0.175
IL246_CD56dimCD16posNK_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.003,0.0,0.133,0.024,0.561,0.362
IL246_CD8T_149Sm_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.005,0.333,0.14
IL246_CD8T_150Nd_STAT5,0.0,0.0,0.0,0.0,0.05,0.006,0.177,0.067,0.608,0.399
IL246_CD8T_151Eu_p38,0.0,0.0,0.0,0.0,0.003,0.001,0.025,0.008,0.319,0.116
IL246_CD8T_154Sm_STAT3,0.0,0.0,0.0,0.0,0.188,0.032,0.444,0.256,0.796,0.635
IL246_CD8T_159Tb_MAPKAPK2,0.0,0.0,0.009,0.0,0.006,0.0,0.086,0.008,0.546,0.28
IL246_CD8T_164Dy_IkB,0.0,0.0,0.004,0.001,0.007,0.003,0.039,0.009,0.345,0.157
IL246_CD8T_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.001,0.314,0.118
IL246_CD8T_167Er_ERK,0.0,0.0,0.0,0.0,0.005,0.0,0.051,0.011,0.479,0.225
IL246_CD8T_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.002,0.365,0.149
IL246_CD8Tcm_149Sm_CREB,0.0,0.0,0.0,0.0,0.01,0.004,0.057,0.017,0.405,0.216
IL246_CD8Tcm_150Nd_STAT5,0.0,0.0,0.0,0.0,0.018,0.004,0.094,0.029,0.516,0.287
IL246_CD8Tcm_151Eu_p38,0.0,0.0,0.0,0.0,0.008,0.001,0.04,0.012,0.391,0.186
IL246_CD8Tcm_154Sm_STAT3,0.0,0.0,0.0,0.0,0.076,0.019,0.248,0.125,0.666,0.463
IL246_CD8Tcm_159Tb_MAPKAPK2,0.0,0.0,0.008,0.0,0.015,0.002,0.087,0.02,0.489,0.287
IL246_CD8Tcm_164Dy_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.002,0.396,0.153
IL246_CD8Tcm_166Er_NFkB,0.0,0.0,0.0,0.0,0.038,0.003,0.188,0.073,0.569,0.359
IL246_CD8Tcm_167Er_ERK,0.0,0.0,0.011,0.0,0.102,0.023,0.256,0.115,0.684,0.467
IL246_CD8Tcm_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.001,0.318,0.096
IL246_CD8Tem_149Sm_CREB,0.0,0.0,0.002,0.0,0.006,0.002,0.055,0.013,0.432,0.212
IL246_CD8Tem_150Nd_STAT5,0.0,0.0,0.0,0.0,0.006,0.001,0.04,0.008,0.425,0.195
IL246_CD8Tem_151Eu_p38,0.0,0.0,0.001,0.0,0.008,0.001,0.037,0.014,0.392,0.173
IL246_CD8Tem_154Sm_STAT3,0.0,0.0,0.003,0.0,0.239,0.119,0.481,0.32,0.783,0.645
IL246_CD8Tem_159Tb_MAPKAPK2,0.0,0.0,0.033,0.002,0.053,0.014,0.186,0.062,0.595,0.364
IL246_CD8Tem_164Dy_IkB,0.0,0.0,0.003,0.002,0.008,0.003,0.033,0.01,0.297,0.127
IL246_CD8Tem_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.001,0.244,0.083
IL246_CD8Tem_167Er_ERK,0.0,0.0,0.0,0.0,0.059,0.021,0.165,0.101,0.468,0.309
IL246_CD8Tem_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.005,0.0,0.081,0.016,0.482,0.259
IL246_CD8Tnaive_149Sm_CREB,0.0,0.0,0.003,0.0,0.013,0.001,0.044,0.007,0.355,0.168
IL246_CD8Tnaive_150Nd_STAT5,0.0,0.0,0.0,0.0,0.003,0.0,0.039,0.008,0.358,0.143
IL246_CD8Tnaive_151Eu_p38,0.0,0.0,0.0,0.0,0.005,0.001,0.028,0.006,0.3,0.136
IL246_CD8Tnaive_154Sm_STAT3,0.0,0.0,0.002,0.0,0.085,0.03,0.309,0.151,0.713,0.54
IL246_CD8Tnaive_159Tb_MAPKAPK2,0.0,0.0,0.001,0.0,0.005,0.0,0.044,0.01,0.385,0.197
IL246_CD8Tnaive_164Dy_IkB,0.0,0.0,0.001,0.0,0.001,0.0,0.016,0.003,0.275,0.116
IL246_CD8Tnaive_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.259,0.08
IL246_CD8Tnaive_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.004,0.0,0.106,0.031,0.488,0.277
IL246_CD8Trm_149Sm_CREB,0.0,0.0,0.005,0.0,0.036,0.006,0.12,0.043,0.499,0.287
IL246_CD8Trm_150Nd_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.003,0.312,0.118
IL246_CD8Trm_151Eu_p38,0.0,0.0,0.0,0.0,0.001,0.0,0.023,0.005,0.331,0.129
IL246_CD8Trm_159Tb_MAPKAPK2,0.0,0.0,0.01,0.0,0.03,0.003,0.173,0.055,0.542,0.354
IL246_CD8Trm_164Dy_IkB,0.0,0.0,0.004,0.0,0.003,0.001,0.014,0.002,0.252,0.082
IL246_CD8Trm_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.001,0.238,0.086
IL246_CD8Trm_167Er_ERK,0.0,0.0,0.001,0.0,0.019,0.004,0.119,0.043,0.566,0.33
IL246_CD8Trm_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.014,0.0,0.175,0.051,0.628,0.419
IL246_cMC_149Sm_CREB,0.0,0.0,0.0,0.0,0.011,0.001,0.134,0.025,0.696,0.444
IL246_cMC_150Nd_STAT5,0.0,0.0,0.001,0.0,0.015,0.005,0.095,0.025,0.544,0.31
IL246_cMC_151Eu_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.227,0.056
IL246_cMC_153Eu_STAT1,0.0,0.0,0.0,0.0,0.021,0.001,0.258,0.092,0.653,0.48
IL246_cMC_154Sm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.004,0.611,0.317
IL246_cMC_155Gd_S6,0.0,0.0,0.032,0.0,0.084,0.02,0.197,0.083,0.553,0.353
IL246_cMC_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.041
IL246_cMC_164Dy_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.187,0.04
IL246_cMC_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001,0.27,0.091
IL246_cMC_167Er_ERK,0.0,0.0,0.001,0.0,0.043,0.01,0.104,0.054,0.45,0.243
IL246_cMC_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.025
IL246_CXCR4neutro_149Sm_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.001,0.393,0.166
IL246_CXCR4neutro_150Nd_STAT5,0.0,0.0,0.0,0.0,0.134,0.045,0.314,0.186,0.649,0.512
IL246_CXCR4neutro_151Eu_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001,0.427,0.169
IL246_CXCR4neutro_154Sm_STAT3,0.0,0.0,0.001,0.0,0.09,0.023,0.339,0.17,0.715,0.552
IL246_CXCR4neutro_155Gd_S6,0.0,0.0,0.0,0.0,0.006,0.0,0.117,0.028,0.599,0.348
IL246_CXCR4neutro_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.003,0.574,0.295
IL246_CXCR4neutro_164Dy_IkB,0.0,0.0,0.0,0.0,0.003,0.0,0.137,0.026,0.595,0.377
IL246_CXCR4neutro_166Er_NFkB,0.0,0.0,0.0,0.0,0.008,0.001,0.11,0.029,0.521,0.302
IL246_CXCR4neutro_167Er_ERK,0.0,0.0,0.0,0.0,0.016,0.001,0.153,0.067,0.563,0.363
IL246_CXCR4neutro_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.089,0.029,0.254,0.151,0.633,0.47
IL246_DC_149Sm_CREB,0.0,0.0,0.047,0.0,0.166,0.044,0.383,0.206,0.765,0.578
IL246_DC_150Nd_STAT5,0.0,0.0,0.114,0.001,0.507,0.32,0.603,0.466,0.769,0.661
IL246_DC_151Eu_p38,0.0,0.0,0.049,0.001,0.203,0.101,0.429,0.27,0.825,0.668
IL246_DC_154Sm_STAT3,0.0,0.0,0.04,0.001,0.348,0.227,0.476,0.362,0.753,0.612
IL246_DC_155Gd_S6,0.0,0.0,0.495,0.006,0.867,0.781,0.903,0.848,0.926,0.901
IL246_DC_159Tb_MAPKAPK2,0.0,0.0,0.054,0.002,0.288,0.123,0.576,0.38,0.875,0.755
IL246_DC_164Dy_IkB,0.0,0.0,0.001,0.001,0.006,0.001,0.046,0.008,0.446,0.199
IL246_DC_166Er_NFkB,0.0,0.0,0.0,0.0,0.089,0.009,0.327,0.162,0.709,0.52
IL246_DC_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.051,0.01,0.293,0.139,0.709,0.545
IL246_gdT_149Sm_CREB,0.0,0.0,0.011,0.0,0.093,0.028,0.267,0.119,0.668,0.489
IL246_gdT_150Nd_STAT5,0.0,0.0,0.001,0.0,0.125,0.043,0.306,0.145,0.702,0.503
IL246_gdT_151Eu_p38,0.0,0.0,0.0,0.0,0.005,0.0,0.05,0.013,0.408,0.198
IL246_gdT_154Sm_STAT3,0.0,0.0,0.0,0.0,0.219,0.062,0.447,0.334,0.781,0.64
IL246_gdT_159Tb_MAPKAPK2,0.0,0.0,0.008,0.001,0.037,0.005,0.155,0.052,0.535,0.336
IL246_gdT_164Dy_IkB,0.0,0.0,0.003,0.0,0.005,0.001,0.029,0.01,0.28,0.122
IL246_gdT_166Er_NFkB,0.0,0.0,0.0,0.0,0.001,0.0,0.017,0.004,0.346,0.137
IL246_gdT_167Er_ERK,0.0,0.0,0.011,0.0,0.176,0.072,0.268,0.184,0.598,0.409
IL246_gdT_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.013,0.001,0.096,0.038,0.489,0.295
IL246_Granulocytes_149Sm_CREB,0.0,0.0,0.003,0.0,0.064,0.017,0.125,0.062,0.458,0.24
IL246_Granulocytes_151Eu_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522,0.081
IL246_Granulocytes_154Sm_STAT3,0.0,0.0,0.149,0.001,0.715,0.517,0.84,0.758,0.926,0.874
IL246_Granulocytes_155Gd_S6,0.0,0.0,0.004,0.0,0.229,0.061,0.4,0.229,0.728,0.565
IL246_Granulocytes_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.092
IL246_Granulocytes_164Dy_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.023,0.621,0.381
IL246_Granulocytes_166Er_NFkB,0.0,0.0,0.0,0.0,0.036,0.008,0.283,0.134,0.728,0.554
IL246_Granulocytes_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.005,0.0,0.108,0.025,0.479,0.282
IL246_intMC_149Sm_CREB,0.0,0.0,0.0,0.0,0.001,0.0,0.018,0.002,0.392,0.175
IL246_intMC_150Nd_STAT5,0.0,0.0,0.0,0.0,0.152,0.043,0.439,0.267,0.786,0.655
IL246_intMC_151Eu_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.1
IL246_intMC_153Eu_STAT1,0.0,0.0,0.001,0.0,0.065,0.013,0.239,0.118,0.64,0.449
IL246_intMC_154Sm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.011,0.72,0.481
IL246_intMC_155Gd_S6,0.0,0.0,0.002,0.0,0.024,0.005,0.108,0.037,0.477,0.268
IL246_intMC_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.184,0.022
IL246_intMC_164Dy_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.357,0.127
IL246_intMC_166Er_NFkB,0.0,0.0,0.0,0.0,0.002,0.0,0.019,0.004,0.338,0.146
IL246_intMC_167Er_ERK,0.0,0.0,0.017,0.0,0.162,0.075,0.238,0.155,0.55,0.364
IL246_intMC_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.41,0.078
IL246_mDC_149Sm_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.001,0.342,0.136
IL246_mDC_150Nd_STAT5,0.0,0.0,0.003,0.0,0.032,0.008,0.088,0.028,0.531,0.313
IL246_mDC_151Eu_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.047
IL246_mDC_154Sm_STAT3,0.0,0.0,0.0,0.0,0.005,0.001,0.074,0.021,0.511,0.248
IL246_mDC_155Gd_S6,0.0,0.0,0.014,0.0,0.108,0.029,0.231,0.095,0.621,0.385
IL246_mDC_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.237,0.06
IL246_mDC_164Dy_IkB,0.0,0.0,0.001,0.0,0.067,0.013,0.22,0.093,0.627,0.409
IL246_mDC_166Er_NFkB,0.0,0.0,0.001,0.0,0.095,0.02,0.325,0.146,0.738,0.545
IL246_mDC_167Er_ERK,0.0,0.0,0.0,0.0,0.006,0.0,0.141,0.027,0.662,0.442
IL246_mDC_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.002,0.592,0.343
IL246_MDSC_149Sm_CREB,0.0,0.0,0.0,0.0,0.021,0.004,0.208,0.067,0.746,0.535
IL246_MDSC_150Nd_STAT5,0.0,0.0,0.0,0.0,0.025,0.004,0.116,0.035,0.587,0.358
IL246_MDSC_151Eu_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.246,0.074
IL246_MDSC_153Eu_STAT1,0.0,0.0,0.0,0.0,0.113,0.031,0.345,0.211,0.692,0.554
IL246_MDSC_154Sm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.004,0.645,0.352
IL246_MDSC_155Gd_S6,0.0,0.0,0.044,0.001,0.119,0.038,0.243,0.116,0.599,0.389
IL246_MDSC_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.257,0.079
IL246_MDSC_164Dy_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.199,0.042
IL246_MDSC_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.001,0.285,0.103
IL246_MDSC_167Er_ERK,0.0,0.0,0.003,0.0,0.065,0.021,0.158,0.09,0.528,0.327
IL246_MDSC_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.023
IL246_ncMC_149Sm_CREB,0.0,0.0,0.004,0.0,0.034,0.003,0.097,0.033,0.443,0.223
IL246_ncMC_151Eu_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.053
IL246_ncMC_154Sm_STAT3,0.0,0.0,0.003,0.0,0.118,0.044,0.279,0.154,0.674,0.479
IL246_ncMC_155Gd_S6,0.0,0.0,0.038,0.0,0.159,0.041,0.324,0.156,0.678,0.474
IL246_ncMC_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.003,0.0,0.023,0.005,0.301,0.106
IL246_ncMC_164Dy_IkB,0.0,0.0,0.0,0.0,0.001,0.0,0.056,0.009,0.481,0.242
IL246_ncMC_166Er_NFkB,0.0,0.0,0.004,0.001,0.021,0.004,0.083,0.029,0.459,0.231
IL246_ncMC_167Er_ERK,0.0,0.0,0.0,0.0,0.001,0.0,0.05,0.004,0.473,0.216
IL246_ncMC_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.008,0.0,0.121,0.044,0.604,0.36
IL246_NK_149Sm_CREB,0.0,0.0,0.001,0.0,0.001,0.001,0.039,0.003,0.401,0.184
IL246_NK_150Nd_STAT5,0.0,0.0,0.0,0.0,0.042,0.005,0.16,0.065,0.526,0.345
IL246_NK_154Sm_STAT3,0.0,0.0,0.0,0.0,0.026,0.007,0.122,0.047,0.507,0.298
IL246_NK_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.004,0.0,0.032,0.002,0.329,0.143
IL246_NK_164Dy_IkB,0.0,0.0,0.002,0.0,0.003,0.0,0.02,0.003,0.301,0.106
IL246_NK_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.219,0.061
IL246_NK_167Er_ERK,0.0,0.0,0.0,0.0,0.002,0.0,0.025,0.007,0.35,0.148
IL246_NK_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.003,0.0,0.12,0.021,0.557,0.354
IL246_NKT_149Sm_CREB,0.0,0.0,0.0,0.0,0.001,0.0,0.033,0.006,0.37,0.174
IL246_NKT_150Nd_STAT5,0.0,0.0,0.0,0.0,0.012,0.0,0.054,0.016,0.411,0.195
IL246_NKT_151Eu_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.006,0.346,0.163
IL246_NKT_154Sm_STAT3,0.0,0.0,0.005,0.001,0.119,0.044,0.287,0.186,0.716,0.535
IL246_NKT_159Tb_MAPKAPK2,0.0,0.0,0.004,0.0,0.016,0.001,0.085,0.023,0.442,0.251
IL246_NKT_164Dy_IkB,0.0,0.0,0.001,0.0,0.008,0.001,0.029,0.007,0.321,0.146
IL246_NKT_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.002,0.281,0.096
