,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
artificial.291,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.003,0.396,0.175
artificial.292,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.431,0.227
artificial.293,0.0,0.0,0.002,0.0,0.052,0.022,0.123,0.063,0.52,0.287
artificial.294,0.0,0.0,0.013,0.0,0.068,0.019,0.139,0.056,0.495,0.297
artificial.295,0.0,0.0,0.0,0.0,0.04,0.004,0.115,0.04,0.462,0.242
artificial.296,0.0,0.0,0.009,0.0,0.033,0.005,0.08,0.029,0.412,0.195
artificial.297,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,0.184,0.044
artificial.298,0.0,0.0,0.001,0.0,0.02,0.005,0.127,0.048,0.544,0.328
artificial.299,0.0,0.0,0.001,0.0,0.023,0.003,0.087,0.033,0.473,0.244
artificial.300,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.256,0.081
artificial.301,0.0,0.0,0.0,0.0,0.002,0.0,0.034,0.006,0.363,0.165
artificial.302,0.0,0.0,0.0,0.0,0.013,0.005,0.158,0.049,0.652,0.444
artificial.303,0.0,0.0,0.0,0.0,0.001,0.0,0.01,0.001,0.337,0.119
artificial.304,0.0,0.0,0.0,0.0,0.001,0.0,0.016,0.004,0.276,0.094
artificial.305,0.0,0.0,0.0,0.0,0.121,0.048,0.19,0.119,0.49,0.28
artificial.306,0.0,0.0,0.007,0.0,0.017,0.004,0.04,0.012,0.408,0.182
artificial.307,0.0,0.0,0.0,0.0,0.008,0.002,0.05,0.011,0.396,0.183
artificial.308,0.0,0.0,0.008,0.0,0.105,0.04,0.247,0.118,0.675,0.461
artificial.309,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.236,0.06
artificial.310,0.0,0.0,0.0,0.0,0.011,0.0,0.028,0.01,0.305,0.107
artificial.311,0.0,0.0,0.007,0.0,0.058,0.016,0.111,0.045,0.439,0.226
