,Threshold,min FDP+
Fold n°1,0.16,0.25
Fold n°2,0.12,0.5
Fold n°3,0.18000000000000002,0.3333333333333333
Fold n°4,0.09999999999999999,0.6666666666666666
Fold n°5,0.18000000000000002,0.6
Fold n°6,0.24000000000000002,0.3333333333333333
Fold n°7,0.08,0.8125
Fold n°8,0.22,0.3333333333333333
Fold n°9,0.02,0.9693877551020408
Fold n°10,0.03,0.9036144578313253
Fold n°11,0.2,0.5
Fold n°12,0.17,0.4
Fold n°13,0.03,0.8076923076923077
Fold n°14,0.02,0.7628865979381443
Fold n°15,0.24000000000000002,0.5
Fold n°16,0.2,0.5
Fold n°17,0.14,0.6666666666666666
Fold n°18,0.02,0.8715596330275229
Fold n°19,0.060000000000000005,0.43478260869565216
Fold n°20,0.02,0.7672413793103449
Fold n°21,0.19,0.4
Fold n°22,0.11,0.75
Fold n°23,0.12,0.2857142857142857
Fold n°24,0.12,0.6
Fold n°25,0.14,0.2727272727272727
Fold n°26,0.16,0.2857142857142857
Fold n°27,0.06999999999999999,0.6333333333333333
Fold n°28,0.12,0.7777777777777778
Fold n°29,0.05,0.5384615384615384
Fold n°30,0.11,0.7
Fold n°31,0.18000000000000002,0.3333333333333333
Fold n°32,0.17,0.3333333333333333
Fold n°33,0.21000000000000002,0.3333333333333333
Fold n°34,0.06999999999999999,0.65625
Fold n°35,0.19,0.25
Fold n°36,0.21000000000000002,0.3333333333333333
Fold n°37,0.12,0.5384615384615384
Fold n°38,0.03,0.8658536585365854
Fold n°39,0.18000000000000002,0.25
Fold n°40,0.04,0.9423076923076923
Fold n°41,0.060000000000000005,0.7333333333333333
Fold n°42,0.11,0.6
Fold n°43,0.21000000000000002,0.3333333333333333
Fold n°44,0.05,0.8
Fold n°45,0.23,1.0
Fold n°46,0.05,0.7619047619047619
Fold n°47,0.15000000000000002,0.75
Fold n°48,0.11,0.5714285714285714
Fold n°49,0.08,0.48
Fold n°50,0.2,0.3333333333333333
Fold n°51,0.19,0.2
Fold n°52,0.04,0.7333333333333333
Fold n°53,0.11,0.5833333333333334
Fold n°54,0.29000000000000004,0.5
Fold n°55,0.02,0.9595959595959596
Fold n°56,0.18000000000000002,0.2
Fold n°57,0.21000000000000002,0.3333333333333333
Fold n°58,0.17,0.75
Fold n°59,0.27,0.3333333333333333
Fold n°60,0.17,0.8
Fold n°61,0.15000000000000002,0.1111111111111111
Fold n°62,0.09,0.7222222222222222
Fold n°63,0.09,0.25925925925925924
Fold n°64,0.29000000000000004,0.5
Fold n°65,0.06999999999999999,0.6190476190476191
Fold n°66,0.09,0.65
Fold n°67,0.13,0.45454545454545453
Fold n°68,0.24000000000000002,0.5
Fold n°69,0.09999999999999999,0.6923076923076923
Fold n°70,0.060000000000000005,0.8181818181818182
Fold n°71,0.12,0.5
Fold n°72,0.26,0.3333333333333333
Fold n°73,0.060000000000000005,0.5526315789473685
Fold n°74,0.060000000000000005,0.6756756756756757
Fold n°75,0.21000000000000002,0.3333333333333333
Fold n°76,0.13,0.3333333333333333
Fold n°77,0.05,0.7659574468085106
Fold n°78,0.17,0.2
Fold n°79,0.08,0.5384615384615384
Fold n°80,0.06999999999999999,0.8709677419354839
Fold n°81,0.03,0.8771929824561403
Fold n°82,0.15000000000000002,0.8
Fold n°83,0.01,0.9645390070921985
Fold n°84,0.19,0.3333333333333333
Fold n°85,0.12,0.25
Fold n°86,0.04,0.7166666666666667
Fold n°87,0.19,0.3333333333333333
Fold n°88,0.22,0.3333333333333333
Fold n°89,0.24000000000000002,0.5
Fold n°90,0.060000000000000005,0.6764705882352942
Fold n°91,0.04,0.7192982456140351
Fold n°92,0.19,0.5
Fold n°93,0.18000000000000002,0.25
Fold n°94,0.14,0.625
Fold n°95,0.22,0.3333333333333333
Fold n°96,0.2,0.5
Fold n°97,0.21000000000000002,0.3333333333333333
Fold n°98,0.26,0.5
Fold n°99,0.03,0.7428571428571429
Fold n°100,0.19,0.2
