,Fold selected features,Fold nb of features
Fold 10,"['unstim_Granulocytes_155Gd_S6', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_Tregnaive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_149Sm_CREB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_DC_155Gd_S6', 'LPS_Granulocytes_149Sm_CREB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_166Er_NFkB', 'LPS_pDC_167Er_ERK', 'LPS_Tregnaive_149Sm_CREB', 'LPS_Tregnaive_164Dy_IkB', 'IL246_CD56brightCD16negNK_166Er_NFkB', 'IL246_CD8Tem_154Sm_STAT3', 'IL246_CD8Tnaive_153Eu_STAT1', 'IL246_gdT_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_ncMC_167Er_ERK', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1naive_149Sm_CREB', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Treg_154Sm_STAT3', 'PRO_SAMHD1', 'PRO_BLK', 'PRO_LDLR', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_IL1B', 'PRO_CCL3', 'PRO_CSF2', 'PRO_BIRC3', 'PRO_ASAH1', 'PRO_CD3G', 'PRO_ALK', 'PRO_TOPBP1', 'PRO_IRF6']",45
Fold 11,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_CXCR4neutro_155Gd_S6', 'unstim_gdT_166Er_NFkB', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_Tregnaive_Frequency', 'LPS_Baso_159Tb_MAPKAPK2', 'IL246_Bcells_154Sm_STAT3', 'IL246_CD4T_150Nd_STAT5', 'IL246_CD4Tcm_153Eu_STAT1', 'IL246_CD56brightCD16negNK_155Gd_S6', 'IL246_CD56brightCD16negNK_166Er_NFkB', 'IL246_CD8T_154Sm_STAT3', 'IL246_CD8Tem_154Sm_STAT3', 'IL246_CD8Trm_154Sm_STAT3', 'IL246_cMC_153Eu_STAT1', 'IL246_CXCR4neutro_154Sm_STAT3', 'IL246_DC_150Nd_STAT5', 'IL246_DC_154Sm_STAT3', 'IL246_DC_155Gd_S6', 'IL246_gdT_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_intMC_150Nd_STAT5', 'IL246_intMC_167Er_ERK', 'IL246_mDC_166Er_NFkB', 'IL246_MDSC_153Eu_STAT1', 'IL246_ncMC_159Tb_MAPKAPK2', 'IL246_pDC_150Nd_STAT5', 'IL246_Th1_164Dy_IkB', 'IL246_Th1mem_150Nd_STAT5', 'IL246_Th1mem_153Eu_STAT1', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1mem_167Er_ERK', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Th1naive_164Dy_IkB', 'IL246_Th1naive_168Er_pSTAT6', 'IL246_Treg_154Sm_STAT3', 'IL246_Tregnaive_167Er_ERK', 'PRO_TLR4', 'PRO_SAMHD1', 'PRO_LDLR', 'PRO_WWOX', 'PRO_MTHFD2', 'PRO_CTNNA3', 'PRO_IL1R1', 'PRO_IL1B', 'PRO_CCL3', 'PRO_PDE4D', 'PRO_IFNL3', 'PRO_ASAH1', 'PRO_ALK']",55
Fold 12,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_Tregnaive_Frequency', 'LPS_Baso_151Eu_p38', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_CXCR4neutro_167Er_ERK', 'LPS_DC_155Gd_S6', 'LPS_Granulocytes_149Sm_CREB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD4T_153Eu_STAT1', 'IL246_DC_150Nd_STAT5', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_pDC_150Nd_STAT5', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'PRO_IL31', 'PRO_TLR4', 'PRO_SAMHD1', 'PRO_BLK', 'PRO_RFXAP', 'PRO_LDLR', 'PRO_RNASET2', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_ALDOB', 'PRO_MTHFD2', 'PRO_PSMB4', 'PRO_IL12A|EBI3', 'PRO_KDM1A', 'PRO_CTNNA3', 'PRO_CCL3', 'PRO_RET', 'PRO_SELP', 'PRO_FCRL3', 'PRO_CSF2', 'PRO_PPIB', 'PRO_BIRC3', 'PRO_IL18', 'PRO_ASAH1', 'PRO_ALK', 'PRO_TNFSF10', 'PRO_HERPUD2', 'PRO_TOPBP1', 'PRO_IRF6']",47
Fold 13,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_Th1naive_149Sm_CREB', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Treg_154Sm_STAT3', 'PRO_SAMHD1', 'PRO_RNASET2', 'PRO_WWOX', 'PRO_MTHFD2', 'PRO_ITGAV|ITGB3', 'PRO_CTNNA3', 'PRO_IL1B', 'PRO_CCL3', 'PRO_FCRL3', 'PRO_PTK2', 'PRO_ALK']",23
Fold 14,"['unstim_Baso_150Nd_STAT5', 'unstim_Bcells_155Gd_S6', 'unstim_CD4Trm_168Er_pSTAT6', 'unstim_CXCR4neutro_155Gd_S6', 'unstim_Granulocytes_155Gd_S6', 'unstim_Th1mem_153Eu_STAT1', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_159Tb_MAPKAPK2', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_CD8Tem_Frequency', 'unstim_CXCR4neutro_Frequency', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_DC_155Gd_S6', 'IL246_CD4T_153Eu_STAT1', 'IL246_CD4Tcm_153Eu_STAT1', 'IL246_CD56brightCD16negNK_155Gd_S6', 'IL246_CD8Trm_154Sm_STAT3', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_ncMC_159Tb_MAPKAPK2', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1naive_153Eu_STAT1', 'PRO_STAT6', 'PRO_TLR4', 'PRO_BLK', 'PRO_ARL11', 'PRO_RFXAP', 'PRO_TWF1', 'PRO_LDLR', 'PRO_RNASET2', 'PRO_WWOX', 'PRO_MTHFD2', 'PRO_ITGAV|ITGB3', 'PRO_MCAM', 'PRO_IL12A|EBI3', 'PRO_SERPINE1', 'PRO_IL1R1', 'PRO_CCL3', 'PRO_CSF2', 'PRO_BIRC3', 'PRO_PDE4D', 'PRO_CTSD', 'PRO_IL18', 'PRO_ASAH1', 'PRO_CD3G', 'PRO_ALK', 'PRO_HERPUD2', 'PRO_RAP2A', 'PRO_TOPBP1']",56
Fold 15,"['unstim_Bcells_155Gd_S6', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_Th2_Frequency', 'unstim_Tregnaive_Frequency', 'LPS_Baso_151Eu_p38', 'LPS_Baso_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_149Sm_CREB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_CXCR4neutro_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_intMC_155Gd_S6', 'LPS_intMC_159Tb_MAPKAPK2', 'LPS_intMC_167Er_ERK', 'LPS_Tregmem_164Dy_IkB', 'LPS_Tregnaive_149Sm_CREB', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD8Tem_154Sm_STAT3', 'IL246_DC_150Nd_STAT5', 'IL246_DC_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_pDC_150Nd_STAT5', 'IL246_Th1mem_153Eu_STAT1', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Th1naive_164Dy_IkB', 'IL246_Treg_154Sm_STAT3', 'PRO_SAMHD1', 'PRO_BLK', 'PRO_BTN3A2', 'PRO_IL1B', 'PRO_SIGLEC1', 'PRO_BIRC3', 'PRO_ALK', 'PRO_IRF6']",39
Fold 16,"['unstim_Bcells_155Gd_S6', 'unstim_Th1mem_164Dy_IkB', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'LPS_Baso_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_BLK', 'PRO_ARL11', 'PRO_LDLR', 'PRO_OTC', 'PRO_RNASET2', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_MTHFD2', 'PRO_PSMB4', 'PRO_GSTT1', 'PRO_ITGAV|ITGB3', 'PRO_ITGAM', 'PRO_CTNNA3', 'PRO_IGFBP3', 'PRO_IL1R1', 'PRO_IL1B', 'PRO_CCL3', 'PRO_FCGR1A', 'PRO_PDE4D', 'PRO_IL18', 'PRO_ASAH1', 'PRO_CD3G', 'PRO_B3GNT2', 'PRO_ALK', 'PRO_TNFSF10', 'PRO_IL32', 'PRO_CDKN2B', 'PRO_RAP2A']",38
Fold 17,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_gdT_166Er_NFkB', 'unstim_gdT_168Er_pSTAT6', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_ncMC_Frequency', 'unstim_Tregnaive_Frequency', 'LPS_Baso_159Tb_MAPKAPK2', 'LPS_DC_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_Bcells_150Nd_STAT5', 'IL246_DC_150Nd_STAT5', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_pDC_150Nd_STAT5', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Th1naive_168Er_pSTAT6', 'IL246_Treg_154Sm_STAT3', 'PRO_LDLR', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_IL1B', 'PRO_ALK']",23
Fold 18,"['unstim_DC_166Er_NFkB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD8Tcm_Frequency', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD4T_153Eu_STAT1', 'IL246_CD56brightCD16negNK_155Gd_S6', 'IL246_CD56brightCD16negNK_166Er_NFkB', 'IL246_CD8Tem_154Sm_STAT3', 'IL246_CD8Tnaive_153Eu_STAT1', 'IL246_CD8Trm_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_pDC_150Nd_STAT5', 'IL246_Th1_149Sm_CREB', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Th1naive_164Dy_IkB', 'IL246_Treg_154Sm_STAT3', 'PRO_SAMHD1', 'PRO_BLK', 'PRO_LDLR', 'PRO_RNASET2', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_CNTN3', 'PRO_IL1B', 'PRO_CCL3', 'PRO_FCRL3', 'PRO_CSF2', 'PRO_PPIB', 'PRO_BIRC3', 'PRO_IL18', 'PRO_ASAH1', 'PRO_TNFSF10', 'PRO_RAP2A', 'PRO_IRF6']",38
Fold 19,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_CD8Tnaive_154Sm_STAT3', 'unstim_CXCR4neutro_155Gd_S6', 'unstim_gdT_166Er_NFkB', 'unstim_NKT_168Er_pSTAT6', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_166Er_NFkB', 'unstim_Th1naive_167Er_ERK', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_Tregmem_150Nd_STAT5', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_ncMC_Frequency', 'unstim_NK_Frequency', 'unstim_Th2_Frequency', 'unstim_Tregnaive_Frequency', 'LPS_DC_155Gd_S6', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD8T_154Sm_STAT3', 'IL246_CD8Tem_154Sm_STAT3', 'IL246_CXCR4neutro_154Sm_STAT3', 'IL246_DC_150Nd_STAT5', 'IL246_DC_154Sm_STAT3', 'IL246_gdT_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_intMC_150Nd_STAT5', 'IL246_pDC_150Nd_STAT5', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Th1naive_168Er_pSTAT6', 'IL246_Treg_154Sm_STAT3', 'IL246_Tregnaive_155Gd_S6', 'PRO_TLR4', 'PRO_SAMHD1', 'PRO_LDLR', 'PRO_WWOX', 'PRO_MTHFD2', 'PRO_CNTN3', 'PRO_CTNNA3', 'PRO_IGFBP3', 'PRO_IL1B', 'PRO_SIGLEC1', 'PRO_ASAH1', 'PRO_ALK', 'PRO_RAP2A', 'PRO_IRF6']",50
Fold 20,"['unstim_DC_166Er_NFkB', 'unstim_gdT_166Er_NFkB', 'unstim_gdT_168Er_pSTAT6', 'unstim_Granulocytes_155Gd_S6', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_Tregnaive_167Er_ERK', 'unstim_Baso_Frequency', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_ncMC_Frequency', 'unstim_NK_Frequency', 'unstim_NKT_Frequency', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_DC_155Gd_S6', 'LPS_DC_167Er_ERK', 'IL246_Bcells_150Nd_STAT5', 'IL246_DC_150Nd_STAT5', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1naive_153Eu_STAT1', 'PRO_ATF6', 'PRO_SAMHD1', 'PRO_BLK', 'PRO_RFXAP', 'PRO_LDLR', 'PRO_WWOX', 'PRO_CNTN3', 'PRO_IGFBP3', 'PRO_IL1B', 'PRO_CCL3', 'PRO_CSF2', 'PRO_PPIB', 'PRO_BIRC3', 'PRO_IL18', 'PRO_ALK', 'PRO_TOPBP1']",42
Fold 21,"['unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_CD8Tem_154Sm_STAT3', 'IL246_Th1mem_164Dy_IkB', 'IL246_Treg_154Sm_STAT3', 'PRO_SAMHD1', 'PRO_WWOX', 'PRO_MTHFD2', 'PRO_PSMB9', 'PRO_ITGAV|ITGB3', 'PRO_CNTN3', 'PRO_CTNNA3', 'PRO_IL1B', 'PRO_CCL3', 'PRO_MAPK8', 'PRO_SIGLEC1', 'PRO_CSF2', 'PRO_BIRC3', 'PRO_ASAH1', 'PRO_ALK', 'PRO_FTCD', 'PRO_IRF6']",24
Fold 22,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_DC_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD8Tem_154Sm_STAT3', 'IL246_gdT_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_mDC_166Er_NFkB', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Th1naive_164Dy_IkB', 'PRO_SAMHD1', 'PRO_IL1B', 'PRO_CCL3', 'PRO_ALK', 'PRO_IRF6']",23
Fold 23,"['unstim_CD4Tcm_Frequency', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'IL246_DC_154Sm_STAT3', 'IL246_pDC_150Nd_STAT5', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1mem_167Er_ERK', 'IL246_Th1naive_153Eu_STAT1', 'PRO_LDLR', 'PRO_WWOX', 'PRO_IL1B', 'PRO_CSF2', 'PRO_ASAH1', 'PRO_ALK']",14
Fold 24,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_CD4Trm_154Sm_STAT3', 'unstim_gdT_166Er_NFkB', 'unstim_gdT_168Er_pSTAT6', 'unstim_NKT_168Er_pSTAT6', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_166Er_NFkB', 'unstim_Th1naive_167Er_ERK', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_Th2_168Er_pSTAT6', 'unstim_Tregnaive_155Gd_S6', 'unstim_Tregnaive_167Er_ERK', 'unstim_CD4Tcm_Frequency', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_CD8Tem_Frequency', 'unstim_CD8Tnaive_Frequency', 'unstim_gdT_Frequency', 'unstim_ncMC_Frequency', 'unstim_NK_Frequency', 'unstim_NKT_Frequency', 'unstim_Th2_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Treg_154Sm_STAT3', 'PRO_LDLR', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_CTNNA3', 'PRO_CSF2']",34
Fold 25,"['unstim_Bcells_155Gd_S6', 'unstim_CD4Tnaive_154Sm_STAT3', 'unstim_CD4Trm_150Nd_STAT5', 'unstim_CXCR4neutro_155Gd_S6', 'unstim_gdT_166Er_NFkB', 'unstim_Granulocytes_154Sm_STAT3', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_164Dy_IkB', 'unstim_Th1naive_167Er_ERK', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_Th2_168Er_pSTAT6', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_Tregnaive_155Gd_S6', 'unstim_Baso_Frequency', 'unstim_CD4Tcm_Frequency', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_CXCR4neutro_Frequency', 'unstim_NK_Frequency', 'unstim_pDC_Frequency', 'unstim_Th2_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD4T_153Eu_STAT1', 'IL246_CD8Tem_154Sm_STAT3', 'IL246_DC_154Sm_STAT3', 'IL246_gdT_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th17_150Nd_STAT5', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1mem_167Er_ERK', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Treg_154Sm_STAT3', 'PRO_CSF2RA', 'PRO_SAMHD1', 'PRO_ARL11', 'PRO_LDLR', 'PRO_WWOX', 'PRO_ALDOB', 'PRO_MTHFD2', 'PRO_PSMB4', 'PRO_TLR5', 'PRO_MCAM', 'PRO_CNTN3', 'PRO_IL1B', 'PRO_CCL3', 'PRO_CSF2', 'PRO_IL18', 'PRO_ASAH1', 'PRO_APOC2', 'PRO_CD3G', 'PRO_ALK', 'PRO_APOH', 'PRO_RAP2A', 'PRO_IRF6']",57
Fold 26,"['unstim_gdT_168Er_pSTAT6', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1mem_166Er_NFkB', 'PRO_SAMHD1', 'PRO_ARL11', 'PRO_LDLR', 'PRO_RNASET2', 'PRO_WWOX', 'PRO_ALDOB', 'PRO_MTHFD2', 'PRO_PSMB4', 'PRO_OGG1', 'PRO_CNTN3', 'PRO_CTNNA3', 'PRO_IL1R1', 'PRO_IL1B', 'PRO_CCL3', 'PRO_IGHM', 'PRO_FCGR1A', 'PRO_PPIB', 'PRO_BIRC3', 'PRO_IL18', 'PRO_ASAH1', 'PRO_CD3G', 'PRO_LGALS1', 'PRO_ALK', 'PRO_HERPUD2', 'PRO_IRF6']",35
Fold 27,"['unstim_Th1naive_167Er_ERK', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_DC_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD4Tcm_153Eu_STAT1', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Granulocytes_155Gd_S6', 'IL246_MDSC_153Eu_STAT1', 'IL246_ncMC_167Er_ERK', 'IL246_Th1mem_164Dy_IkB', 'PRO_SAMHD1', 'PRO_BLK', 'PRO_TAPBP', 'PRO_LDLR', 'PRO_CTCF', 'PRO_WWOX', 'PRO_MTHFD2', 'PRO_PSMB4', 'PRO_CNTN3', 'PRO_IL1B', 'PRO_CCL3', 'PRO_FCGR1A', 'PRO_CSF2', 'PRO_PPIB', 'PRO_BIRC3', 'PRO_IL18', 'PRO_ASAH1', 'PRO_TNFSF10', 'PRO_RAP2A', 'PRO_TOPBP1', 'PRO_IRF6']",34
Fold 28,"['unstim_Bcells_155Gd_S6', 'unstim_CD8Tnaive_154Sm_STAT3', 'unstim_CXCR4neutro_149Sm_CREB', 'unstim_DC_166Er_NFkB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_Baso_Frequency', 'unstim_CD4Tcm_Frequency', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56brightCD16negNK_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_ncMC_Frequency', 'unstim_Tregnaive_Frequency', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_DC_155Gd_S6', 'IL246_gdT_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'PRO_STAT6', 'PRO_SAMHD1', 'PRO_ARL11', 'PRO_TWF1', 'PRO_LDLR', 'PRO_WWOX', 'PRO_MTHFD2', 'PRO_PSMB4', 'PRO_PSMB9', 'PRO_IL12A|EBI3', 'PRO_CNTN3', 'PRO_IL1B', 'PRO_CSF2', 'PRO_BIRC3', 'PRO_IL18', 'PRO_ALK', 'PRO_TOPBP1']",38
Fold 29,"['unstim_Th1mem_164Dy_IkB', 'unstim_Th1naive_149Sm_CREB', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Baso_155Gd_S6', 'IL246_Baso_159Tb_MAPKAPK2', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD4T_153Eu_STAT1', 'IL246_CD4Tcm_153Eu_STAT1', 'IL246_CD8Tcm_154Sm_STAT3', 'IL246_CD8Tem_154Sm_STAT3', 'IL246_CD8Tnaive_153Eu_STAT1', 'IL246_CD8Trm_154Sm_STAT3', 'IL246_CXCR4neutro_150Nd_STAT5', 'IL246_DC_150Nd_STAT5', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_MDSC_153Eu_STAT1', 'IL246_ncMC_154Sm_STAT3', 'IL246_pDC_150Nd_STAT5', 'IL246_Th1mem_153Eu_STAT1', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1mem_164Dy_IkB', 'IL246_Th1mem_166Er_NFkB', 'IL246_Th1naive_166Er_NFkB', 'IL246_Th1naive_168Er_pSTAT6', 'IL246_Th2_167Er_ERK', 'IL246_Treg_154Sm_STAT3', 'PRO_TLR4', 'PRO_ATF6', 'PRO_BLK', 'PRO_ARL11', 'PRO_LDLR', 'PRO_RNASET2', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_TLR5', 'PRO_ACP3', 'PRO_ITGAV|ITGB3', 'PRO_NPY', 'PRO_CTNNA3', 'PRO_IGHG1', 'PRO_IL1B', 'PRO_CCL3', 'PRO_BIRC3', 'PRO_IL18', 'PRO_ASAH1', 'PRO_CD3G', 'PRO_ALK', 'PRO_TNFSF10', 'PRO_IL32', 'PRO_RAP2A', 'PRO_TOPBP1', 'PRO_IRF6']",54
Fold 30,"['unstim_Baso_164Dy_IkB', 'unstim_Bcells_155Gd_S6', 'unstim_CD4Trm_150Nd_STAT5', 'unstim_gdT_166Er_NFkB', 'unstim_gdT_168Er_pSTAT6', 'unstim_NKT_168Er_pSTAT6', 'unstim_Th1naive_167Er_ERK', 'unstim_Th2_168Er_pSTAT6', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_Baso_Frequency', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_CXCR4neutro_Frequency', 'unstim_gdT_Frequency', 'unstim_Th2_Frequency', 'unstim_Tregnaive_Frequency', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_DC_155Gd_S6', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Treg_154Sm_STAT3', 'PRO_SAMHD1', 'PRO_LDLR', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_CTNNA3', 'PRO_IL1B', 'PRO_ALK']",30
