,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
artificial.1,0.0,0.0,0.00035586073576686096,0.0,0.017851640494574876,0.005599949519928689,0.0362568088508208,0.01965348175057333,0.1144572393020003,0.06163416236676689
artificial.2,0.0,0.0,0.0,0.0,0.00040705602498220396,6.144225318262375e-05,0.007511052995396648,0.001187277707018864,0.08524099943523233,0.03980174157939413
artificial.3,0.0,0.0,0.0010649738147161993,0.0,0.015939288152326127,0.0052797141583840095,0.033805701935427826,0.017965132158917665,0.10134356023101228,0.05799880875197512
artificial.4,0.0,0.0,0.0007385155369273014,0.0,0.0203380827313696,0.006743591580369224,0.046167111513928744,0.02141345751258986,0.1631600324462617,0.09302635417459434
artificial.5,0.0,0.0,0.052779098201031084,0.0,0.1841856267189966,0.13439137664463366,0.21862762509081177,0.16473359885553587,0.3027276542761987,0.24278710057438532
artificial.6,0.0,0.0,0.0,0.0,0.026091507349711895,0.00686595885009746,0.07976522816430044,0.03946634671572953,0.2187661891075053,0.14108782347394805
artificial.7,0.0,0.0,0.0017573753612037915,0.0,0.023447339283142892,0.006457796258645024,0.05279618641207688,0.02661693230529355,0.1384514275645954,0.0853529400425056
artificial.8,0.0,0.0,0.0,0.0,0.0012719844029724647,1.5821751433836439e-06,0.00745862019509776,0.003277776509520257,0.059415368228135354,0.025039765334831637
artificial.9,0.0,0.0,0.20130654161690384,0.048039663793936774,0.33061016512690033,0.2638507718029849,0.351325880513563,0.3087738429650735,0.373363878478905,0.32892172632724925
artificial.10,0.0,0.0,0.0027035014363324377,0.0,0.024189685612134134,0.011217806692413838,0.04020393073669344,0.0234302022886536,0.09338815401587586,0.053439929049591224
artificial.11,0.0,0.0,0.0,0.0,0.009859451329185583,0.002438399684590452,0.030724153143825962,0.013147289295334477,0.11643032944986478,0.06777383190723106
artificial.12,0.0,0.0,0.00034371877084010666,0.0,0.011171581010083184,0.003192571030702993,0.034261265721070196,0.015599271303993183,0.13118360930656328,0.07401450878136337
artificial.13,0.0,0.0,0.15133865109921493,0.03769450345852982,0.26375304400041455,0.2124277785923536,0.2828451265083073,0.23909746286328631,0.31781503588315446,0.2706411515779353
