,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
unstim_Baso_149Sm_CREB,0.0,0.0,0.0005089820494711,0.0,0.0008861521451315417,0.0,0.0020120702126633313,0.0003631075328392488,0.013823233560465716,0.00437280238245453
unstim_Baso_150Nd_STAT5,0.0,0.0,0.0,0.0,0.0011598770133580108,0.0003327922196954731,0.010865094849968514,0.002917129717484809,0.07761247365773623,0.037809183457326055
unstim_Baso_155Gd_S6,0.0,0.0,0.0005006745317512984,0.0,0.007152909418251703,0.0029483182845765495,0.013162160235711904,0.006738651033363641,0.05871547624344521,0.02566905620500248
unstim_Baso_164Dy_IkB,0.0,0.0,0.017885075303481053,0.0004269634383767936,0.056392749055231145,0.042918439496141575,0.06499053805584547,0.05657874759695106,0.09810491868103521,0.06767574869740121
unstim_Baso_166Er_NFkB,0.0,0.0,2.84868792356202e-05,0.0,0.0046762656476757305,0.0008542080428947955,0.011625218505733797,0.003916295537524732,0.04812890224727322,0.025106587090985084
unstim_Bcells_149Sm_CREB,0.0,0.0,0.0,0.0,1.3723050525504104e-06,0.0,0.00043365836138080214,0.0,0.019258910671024747,0.005102664720401911
unstim_Bcells_155Gd_S6,0.0,0.0,0.00043564997345188505,0.0,0.014905703180803248,0.006061419662388812,0.030903804926583015,0.01682822726595159,0.07685043661282039,0.045644101677321726
unstim_Bcells_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.00014644567363969815,0.0,0.006808131665410706,0.0007163792587936943
unstim_Bcells_164Dy_IkB,0.0,0.0,0.0,0.0,0.00014870000361868145,0.0,0.0005672682722488528,0.00014140318194714313,0.007842498213896971,0.002326900547904445
unstim_Bcells_166Er_NFkB,0.0,0.0,0.015263013583267872,3.734187950779122e-05,0.01943123422542636,0.014890058911740472,0.021147035219516063,0.015021865086040375,0.04342706153066273,0.023862163976775812
unstim_CD4T_149Sm_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0005710180804928544,0.0,0.009909954700877372,0.002731700866040807
unstim_CD4T_150Nd_STAT5,0.0,0.0,0.0,0.0,0.0020345371873971272,0.0003406841921129472,0.0038208423254717356,0.0014060448003548277,0.027709717506044836,0.009287040909182516
unstim_CD4T_154Sm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.00038704121109271034,0.0,0.025170289687021608,0.006601553403190777
unstim_CD4T_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.0004025885201999167,0.0,0.0045122010009282995,0.0003377007100030199,0.03265596391018279,0.012983992840312073
unstim_CD4T_164Dy_IkB,0.0,0.0,0.0015623323954636816,5.247605444705875e-05,0.0034565174037452435,0.00037542367943534013,0.004047709780191805,0.0018569268841497335,0.011234220935605065,0.004427233573628329
unstim_CD4T_166Er_NFkB,0.0,0.0,0.0001859911463122837,0.0,0.0011836004651817817,0.00015286864425882602,0.0026069775503257467,0.0007890683456321484,0.018474539285266565,0.006901676424094982
unstim_CD4T_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.00014295071174442962,0.0,0.028843946359787622,0.006301611103388005
unstim_CD4Tcm_149Sm_CREB,0.0,0.0,6.44547276460929e-05,0.0,0.0010831416631411149,2.9915466364120127e-05,0.0032786038035188024,0.0007320993657694062,0.018888423568607825,0.006654572698686095
unstim_CD4Tcm_150Nd_STAT5,0.0,0.0,0.0,0.0,0.0006536756680644038,8.344633789999923e-06,0.0028213032090550643,0.0008267384268330094,0.029138083957618927,0.010212475480910189
unstim_CD4Tcm_154Sm_STAT3,0.0,0.0,0.0,0.0,2.4037869656234155e-05,0.0,0.0003288154398764809,4.349750402787266e-05,0.024420421076837773,0.006547468819231215
unstim_CD4Tcm_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.00028057026315766163,0.0,0.0006554738958454737,0.0002398496209771591,0.014638524627563515,0.003732322903621404
