,Threshold,min FDP+
Fold n°1,0.6299999999999997,0.8172043010752689
Fold n°2,0.7499999999999997,0.8611111111111112
Fold n°3,0.7399999999999997,0.8409090909090909
Fold n°4,0.48999999999999977,0.8917525773195877
Fold n°5,0.2899999999999999,0.9777777777777777
Fold n°6,0.6099999999999998,0.7266187050359713
Fold n°7,0.6999999999999996,0.8142857142857143
Fold n°8,0.5899999999999997,0.7479674796747967
Fold n°9,0.6799999999999997,0.8571428571428571
Fold n°10,0.6699999999999997,0.8115942028985508
Fold n°11,0.8699999999999996,0.25
Fold n°12,0.8799999999999996,0.2727272727272727
Fold n°13,0.6299999999999997,0.8859649122807017
Fold n°14,0.8199999999999996,0.7142857142857143
Fold n°15,0.6399999999999997,0.7553191489361702
Fold n°16,0.8499999999999996,0.4
Fold n°17,0.5899999999999997,0.8521739130434782
Fold n°18,0.8299999999999996,0.6842105263157895
Fold n°19,0.8899999999999996,0.3333333333333333
Fold n°20,0.3999999999999998,0.9429824561403509
Fold n°21,0.5699999999999997,0.8391608391608392
Fold n°22,0.7099999999999996,0.7222222222222222
Fold n°23,0.7299999999999996,0.8292682926829268
Fold n°24,0.3799999999999999,0.8893617021276595
Fold n°25,0.8199999999999996,0.5294117647058824
Fold n°26,0.7299999999999996,0.7272727272727273
Fold n°27,0.6299999999999997,0.9252336448598131
Fold n°28,0.9199999999999996,0.5
Fold n°29,0.5999999999999998,0.9035087719298246
Fold n°30,0.7099999999999996,0.7058823529411765
Fold n°31,0.8999999999999996,0.6666666666666666
Fold n°32,0.30999999999999994,0.9710144927536232
Fold n°33,0.7999999999999996,0.9047619047619048
Fold n°34,0.6899999999999997,0.6296296296296297
Fold n°35,0.9099999999999996,0.2
Fold n°36,0.6999999999999996,0.9245283018867925
Fold n°37,0.8999999999999996,0.4
Fold n°38,0.6699999999999997,0.6578947368421053
Fold n°39,0.4999999999999998,0.8424657534246576
Fold n°40,0.9099999999999996,0.3333333333333333
Fold n°41,0.8999999999999996,0.2857142857142857
Fold n°42,0.8799999999999996,0.75
Fold n°43,0.5999999999999998,0.8923076923076924
Fold n°44,0.6499999999999997,0.7281553398058253
Fold n°45,0.6099999999999998,0.8099173553719008
Fold n°46,0.45999999999999985,0.925531914893617
Fold n°47,0.6999999999999996,0.6296296296296297
Fold n°48,0.7799999999999997,0.6818181818181818
Fold n°49,0.9099999999999996,0.5
Fold n°50,0.8399999999999996,0.5
Fold n°51,0.9299999999999996,0.3333333333333333
Fold n°52,0.3699999999999999,0.9432314410480349
Fold n°53,0.6999999999999996,0.864406779661017
Fold n°54,0.44999999999999984,0.9555555555555556
Fold n°55,0.9199999999999996,0.5
Fold n°56,0.9299999999999996,0.5
Fold n°57,0.7299999999999996,0.6206896551724138
Fold n°58,0.6399999999999997,0.9166666666666666
Fold n°59,0.8999999999999996,0.4
Fold n°60,0.8599999999999995,0.21428571428571427
Fold n°61,0.8399999999999996,0.6666666666666666
Fold n°62,0.7199999999999996,0.7413793103448276
Fold n°63,0.7899999999999996,0.6470588235294118
Fold n°64,0.5999999999999998,0.8125
Fold n°65,0.6199999999999998,0.8728813559322034
Fold n°66,0.4199999999999998,0.9653465346534653
Fold n°67,0.8699999999999996,0.9090909090909091
Fold n°68,0.8299999999999996,0.9090909090909091
Fold n°69,0.8799999999999996,0.5714285714285714
Fold n°70,0.8999999999999996,0.375
Fold n°71,0.9399999999999996,0.3333333333333333
Fold n°72,0.9399999999999996,0.3333333333333333
Fold n°73,0.5499999999999998,0.8972602739726028
Fold n°74,0.9099999999999996,0.3333333333333333
Fold n°75,0.7799999999999997,0.43478260869565216
Fold n°76,0.9099999999999996,0.16666666666666666
Fold n°77,0.9399999999999996,0.5
Fold n°78,0.6999999999999996,0.7333333333333333
Fold n°79,0.5499999999999998,0.903448275862069
Fold n°80,0.6199999999999998,0.90625
Fold n°81,0.8899999999999996,0.4444444444444444
Fold n°82,0.7699999999999997,0.8235294117647058
Fold n°83,0.8899999999999996,0.3333333333333333
Fold n°84,0.8699999999999996,0.6
Fold n°85,0.6599999999999997,0.8876404494382022
Fold n°86,0.7899999999999996,0.75
Fold n°87,0.9399999999999996,0.5
Fold n°88,0.8799999999999996,0.5
Fold n°89,0.5399999999999998,0.8264462809917356
Fold n°90,0.7399999999999997,0.6388888888888888
Fold n°91,0.9099999999999996,0.8
Fold n°92,0.9199999999999996,0.6666666666666666
Fold n°93,0.9399999999999996,0.5
Fold n°94,0.7499999999999997,0.7692307692307693
Fold n°95,0.8499999999999996,0.6923076923076923
Fold n°96,0.6199999999999998,0.8478260869565217
Fold n°97,0.7399999999999997,0.5652173913043478
Fold n°98,0.7299999999999996,0.7692307692307693
Fold n°99,0.8799999999999996,0.4444444444444444
Fold n°100,0.8499999999999996,0.38461538461538464
