,Max Proba
artificial.111,0.681
artificial.34,0.657
artificial.53,0.653
artificial.85,0.636
artificial.109,0.598
artificial.99,0.549
artificial.101,0.547
artificial.52,0.48
artificial.69,0.455
artificial.38,0.454
artificial.24,0.439
artificial.47,0.433
artificial.57,0.416
artificial.95,0.409
artificial.37,0.399
artificial.7,0.395
artificial.20,0.393
artificial.21,0.39
artificial.14,0.384
artificial.27,0.382
artificial.22,0.382
artificial.63,0.371
artificial.33,0.362
artificial.16,0.362
artificial.126,0.358
artificial.113,0.356
artificial.26,0.355
artificial.128,0.354
artificial.129,0.352
artificial.23,0.346
artificial.78,0.344
artificial.25,0.342
artificial.41,0.332
artificial.10,0.331
artificial.110,0.323
artificial.124,0.322
artificial.60,0.305
artificial.94,0.292
artificial.11,0.291
artificial.54,0.285
artificial.79,0.283
artificial.44,0.28
artificial.125,0.277
artificial.30,0.275
artificial.62,0.272
artificial.73,0.27
artificial.45,0.266
artificial.82,0.263
artificial.13,0.261
artificial.96,0.261
artificial.98,0.26
artificial.55,0.26
artificial.5,0.259
artificial.39,0.257
artificial.92,0.253
artificial.51,0.252
artificial.29,0.251
artificial.84,0.25
artificial.117,0.249
artificial.71,0.249
artificial.67,0.249
artificial.74,0.246
artificial.4,0.241
artificial.40,0.239
artificial.72,0.237
artificial.114,0.235
artificial.19,0.235
artificial.43,0.234
artificial.121,0.232
artificial.15,0.23
artificial.90,0.229
artificial.132,0.229
artificial.119,0.227
artificial.42,0.227
artificial.91,0.225
artificial.9,0.223
artificial.133,0.223
artificial.56,0.222
artificial.6,0.22
artificial.107,0.218
artificial.93,0.218
artificial.75,0.215
artificial.105,0.214
artificial.112,0.212
artificial.122,0.211
artificial.100,0.209
artificial.61,0.209
artificial.32,0.208
artificial.12,0.207
artificial.17,0.203
artificial.102,0.202
artificial.31,0.201
artificial.64,0.201
artificial.8,0.199
artificial.49,0.198
artificial.88,0.196
artificial.103,0.196
artificial.35,0.194
artificial.2,0.188
artificial.127,0.187
artificial.76,0.186
artificial.118,0.184
artificial.86,0.184
artificial.80,0.182
artificial.120,0.181
artificial.68,0.181
artificial.70,0.178
artificial.58,0.176
artificial.46,0.176
artificial.123,0.176
artificial.87,0.175
artificial.59,0.175
artificial.89,0.174
artificial.131,0.174
artificial.104,0.174
artificial.1,0.172
artificial.48,0.168
artificial.116,0.167
artificial.97,0.163
artificial.65,0.163
artificial.77,0.162
artificial.81,0.157
artificial.106,0.156
artificial.3,0.155
artificial.130,0.153
artificial.28,0.151
artificial.83,0.15
artificial.18,0.144
artificial.50,0.137
artificial.66,0.136
artificial.36,0.136
artificial.115,0.134
artificial.108,0.1
