,Threshold,min FDP+
Fold n°1,0.5299999999999998,0.1111111111111111
Fold n°2,0.48999999999999977,0.13333333333333333
Fold n°3,0.4999999999999998,0.1
Fold n°4,0.4199999999999998,0.1
Fold n°5,0.2899999999999999,0.22727272727272727
Fold n°6,0.3799999999999999,0.08333333333333333
Fold n°7,0.34999999999999987,0.15384615384615385
Fold n°8,0.3999999999999998,0.15384615384615385
Fold n°9,0.2799999999999999,0.21428571428571427
Fold n°10,0.3999999999999998,0.14285714285714285
Fold n°11,0.8299999999999996,0.25
Fold n°12,0.48999999999999977,0.14285714285714285
Fold n°13,0.48999999999999977,0.08333333333333333
Fold n°14,0.5999999999999998,0.2857142857142857
Fold n°15,0.5799999999999997,0.3333333333333333
Fold n°16,0.5899999999999997,0.14285714285714285
Fold n°17,0.45999999999999985,0.25
Fold n°18,0.6099999999999998,0.14285714285714285
Fold n°19,0.47999999999999976,0.07692307692307693
Fold n°20,0.3799999999999999,0.1111111111111111
Fold n°21,0.30999999999999994,0.2
Fold n°22,0.6499999999999997,0.16666666666666666
Fold n°23,0.2599999999999999,0.08695652173913043
Fold n°24,0.33999999999999986,0.23529411764705882
Fold n°25,0.6099999999999998,0.3333333333333333
Fold n°26,0.3999999999999998,0.18181818181818182
Fold n°27,0.6299999999999997,0.16666666666666666
Fold n°28,0.2799999999999999,0.05555555555555555
Fold n°29,0.23999999999999994,0.17857142857142858
Fold n°30,0.7499999999999997,0.25
Fold n°31,0.5899999999999997,0.14285714285714285
Fold n°32,0.5099999999999998,0.1
Fold n°33,0.45999999999999985,0.1
Fold n°34,0.2899999999999999,0.2608695652173913
Fold n°35,0.45999999999999985,0.1111111111111111
Fold n°36,0.23999999999999994,0.3
Fold n°37,0.30999999999999994,0.21739130434782608
Fold n°38,0.3999999999999998,0.2
Fold n°39,0.5899999999999997,0.14285714285714285
Fold n°40,0.3699999999999999,0.23076923076923078
Fold n°41,0.24999999999999992,0.1111111111111111
Fold n°42,0.8799999999999996,0.3333333333333333
Fold n°43,0.22999999999999995,0.1724137931034483
Fold n°44,0.2899999999999999,0.07407407407407407
Fold n°45,0.6199999999999998,0.16666666666666666
Fold n°46,0.43999999999999984,0.08333333333333333
Fold n°47,0.3699999999999999,0.2
Fold n°48,0.3799999999999999,0.14285714285714285
Fold n°49,0.16999999999999998,0.3
Fold n°50,0.6999999999999996,0.14285714285714285
Fold n°51,0.7099999999999996,0.16666666666666666
Fold n°52,0.3899999999999999,0.21428571428571427
Fold n°53,0.33999999999999986,0.05555555555555555
Fold n°54,0.3699999999999999,0.3
Fold n°55,0.47999999999999976,0.1111111111111111
Fold n°56,0.15999999999999998,0.30612244897959184
Fold n°57,0.5299999999999998,0.1111111111111111
Fold n°58,0.3899999999999999,0.0625
Fold n°59,0.21999999999999995,0.14705882352941177
Fold n°60,0.4999999999999998,0.2222222222222222
Fold n°61,0.6399999999999997,0.16666666666666666
Fold n°62,0.47999999999999976,0.08333333333333333
Fold n°63,0.24999999999999992,0.1111111111111111
Fold n°64,0.2799999999999999,0.16666666666666666
Fold n°65,0.4999999999999998,0.1111111111111111
Fold n°66,0.7099999999999996,0.2
Fold n°67,0.45999999999999985,0.07692307692307693
Fold n°68,0.6099999999999998,0.2
Fold n°69,0.5799999999999997,0.16666666666666666
Fold n°70,0.29999999999999993,0.23809523809523808
Fold n°71,0.45999999999999985,0.36363636363636365
Fold n°72,0.43999999999999984,0.1111111111111111
Fold n°73,0.4299999999999998,0.08333333333333333
Fold n°74,0.5699999999999997,0.1
Fold n°75,0.14999999999999997,0.25
Fold n°76,0.6399999999999997,0.3333333333333333
Fold n°77,0.6199999999999998,0.14285714285714285
Fold n°78,0.48999999999999977,0.25
Fold n°79,0.6099999999999998,0.16666666666666666
Fold n°80,0.5199999999999998,0.1
Fold n°81,0.47999999999999976,0.1
Fold n°82,0.6099999999999998,0.125
Fold n°83,0.5699999999999997,0.14285714285714285
Fold n°84,0.3699999999999999,0.14285714285714285
Fold n°85,0.6799999999999997,0.2
Fold n°86,0.5499999999999998,0.1
Fold n°87,0.4199999999999998,0.18181818181818182
Fold n°88,0.6299999999999997,0.14285714285714285
Fold n°89,0.3999999999999998,0.2727272727272727
Fold n°90,0.33999999999999986,0.0625
Fold n°91,0.6199999999999998,0.25
Fold n°92,0.4299999999999998,0.21428571428571427
Fold n°93,0.5799999999999997,0.14285714285714285
Fold n°94,0.21999999999999995,0.2
Fold n°95,0.22999999999999995,0.36
Fold n°96,0.5699999999999997,0.14285714285714285
Fold n°97,0.4299999999999998,0.2
Fold n°98,0.30999999999999994,0.2
Fold n°99,0.22999999999999995,0.20689655172413793
Fold n°100,0.5199999999999998,0.14285714285714285
