,Threshold,min FDP+
Fold n°1,0.09999999999999999,0.3333333333333333
Fold n°2,0.08,0.125
Fold n°3,0.09,0.3333333333333333
Fold n°4,0.09999999999999999,0.25
Fold n°5,0.04,0.3333333333333333
Fold n°6,0.06999999999999999,0.1111111111111111
Fold n°7,0.12,0.5
Fold n°8,0.06999999999999999,0.125
Fold n°9,0.09999999999999999,0.2
Fold n°10,0.04,0.15
Fold n°11,0.08,0.125
Fold n°12,0.09,0.3333333333333333
Fold n°13,0.03,0.16216216216216217
Fold n°14,0.02,0.3023255813953488
Fold n°15,0.060000000000000005,0.16666666666666666
Fold n°16,0.09,0.25
Fold n°17,0.06999999999999999,0.16666666666666666
Fold n°18,0.060000000000000005,0.25
Fold n°19,0.06999999999999999,0.2222222222222222
Fold n°20,0.06999999999999999,0.16666666666666666
Fold n°21,0.09999999999999999,0.25
Fold n°22,0.04,0.3157894736842105
Fold n°23,0.05,0.1875
Fold n°24,0.03,0.32
Fold n°25,0.11,0.25
Fold n°26,0.09,0.5
Fold n°27,0.05,0.2857142857142857
Fold n°28,0.09999999999999999,0.2
Fold n°29,0.05,0.14285714285714285
Fold n°30,0.06999999999999999,0.14285714285714285
Fold n°31,0.05,0.38461538461538464
Fold n°32,0.05,0.17647058823529413
Fold n°33,0.09,0.3333333333333333
Fold n°34,0.060000000000000005,0.1
Fold n°35,0.060000000000000005,0.375
Fold n°36,0.04,0.3684210526315789
Fold n°37,0.05,0.3333333333333333
Fold n°38,0.08,0.125
Fold n°39,0.04,0.19047619047619047
Fold n°40,0.09,0.3333333333333333
Fold n°41,0.05,0.2857142857142857
Fold n°42,0.06999999999999999,0.14285714285714285
Fold n°43,0.03,0.2413793103448276
Fold n°44,0.06999999999999999,0.16666666666666666
Fold n°45,0.03,0.41379310344827586
Fold n°46,0.04,0.3076923076923077
Fold n°47,0.06999999999999999,0.25
Fold n°48,0.04,0.2727272727272727
Fold n°49,0.05,0.2857142857142857
Fold n°50,0.03,0.4
Fold n°51,0.12,0.25
Fold n°52,0.06999999999999999,0.2
Fold n°53,0.06999999999999999,0.125
Fold n°54,0.04,0.4444444444444444
Fold n°55,0.05,0.2857142857142857
Fold n°56,0.060000000000000005,0.1111111111111111
Fold n°57,0.04,0.43478260869565216
Fold n°58,0.060000000000000005,0.18181818181818182
Fold n°59,0.060000000000000005,0.1111111111111111
Fold n°60,0.03,0.4666666666666667
Fold n°61,0.05,0.3333333333333333
Fold n°62,0.060000000000000005,0.25
Fold n°63,0.05,0.14285714285714285
Fold n°64,0.05,0.26666666666666666
Fold n°65,0.06999999999999999,0.125
Fold n°66,0.060000000000000005,0.1
Fold n°67,0.06999999999999999,0.3333333333333333
Fold n°68,0.09999999999999999,0.25
Fold n°69,0.04,0.20833333333333334
Fold n°70,0.04,0.4375
Fold n°71,0.08,0.25
Fold n°72,0.03,0.42857142857142855
Fold n°73,0.06999999999999999,0.14285714285714285
Fold n°74,0.03,0.39285714285714285
Fold n°75,0.08,0.2
Fold n°76,0.02,0.4782608695652174
Fold n°77,0.04,0.5789473684210527
Fold n°78,0.09,0.2
Fold n°79,0.08,0.125
Fold n°80,0.060000000000000005,0.16666666666666666
Fold n°81,0.03,0.2903225806451613
Fold n°82,0.05,0.2
Fold n°83,0.08,0.6
Fold n°84,0.060000000000000005,0.2222222222222222
Fold n°85,0.060000000000000005,0.1
Fold n°86,0.060000000000000005,0.16666666666666666
Fold n°87,0.04,0.2777777777777778
Fold n°88,0.06999999999999999,0.08333333333333333
Fold n°89,0.06999999999999999,0.125
Fold n°90,0.02,0.2545454545454545
Fold n°91,0.08,0.16666666666666666
Fold n°92,0.03,0.25
Fold n°93,0.060000000000000005,0.1
Fold n°94,0.060000000000000005,0.14285714285714285
Fold n°95,0.09,0.25
Fold n°96,0.06999999999999999,0.2
Fold n°97,0.04,0.3125
Fold n°98,0.05,0.4666666666666667
Fold n°99,0.08,0.16666666666666666
Fold n°100,0.04,0.16666666666666666
