,{'alpha': np.float64(1.0)},{'alpha': np.float64(1.6681005372000588)},{'alpha': np.float64(2.7825594022071245)},{'alpha': np.float64(4.641588833612778)},{'alpha': np.float64(7.742636826811269)},{'alpha': np.float64(12.91549665014884)},{'alpha': np.float64(21.544346900318832)},{'alpha': np.float64(35.93813663804626)},{'alpha': np.float64(59.94842503189409)},{'alpha': np.float64(100.0)}
artificial.1,0.42,0.24,0.108,0.043,0.023,0.0,0.0,0.0,0.0,0.0
artificial.2,0.502,0.311,0.131,0.026,0.003,0.0,0.0,0.0,0.0,0.0
artificial.3,0.54,0.442,0.364,0.153,0.016,0.0,0.0,0.0,0.0,0.0
artificial.4,0.576,0.456,0.284,0.118,0.018,0.0,0.0,0.0,0.0,0.0
artificial.5,0.733,0.67,0.53,0.22,0.019,0.0,0.0,0.0,0.0,0.0
artificial.6,0.353,0.194,0.084,0.022,0.006,0.0,0.0,0.0,0.0,0.0
artificial.7,0.449,0.286,0.127,0.025,0.002,0.0,0.0,0.0,0.0,0.0
artificial.8,0.434,0.279,0.135,0.031,0.001,0.0,0.0,0.0,0.0,0.0
artificial.9,0.567,0.397,0.191,0.052,0.004,0.0,0.0,0.0,0.0,0.0
artificial.10,0.612,0.429,0.218,0.078,0.028,0.0,0.0,0.0,0.0,0.0
artificial.11,0.705,0.6,0.469,0.267,0.067,0.0,0.0,0.0,0.0,0.0
artificial.12,0.357,0.211,0.113,0.038,0.01,0.0,0.0,0.0,0.0,0.0
artificial.13,0.492,0.324,0.174,0.044,0.0,0.0,0.0,0.0,0.0,0.0
artificial.14,0.599,0.384,0.191,0.049,0.006,0.0,0.0,0.0,0.0,0.0
artificial.15,0.801,0.676,0.445,0.23,0.078,0.0,0.0,0.0,0.0,0.0
artificial.16,0.562,0.443,0.296,0.108,0.013,0.0,0.0,0.0,0.0,0.0
artificial.17,0.413,0.287,0.159,0.042,0.0,0.0,0.0,0.0,0.0,0.0
artificial.18,0.567,0.455,0.265,0.07,0.002,0.0,0.0,0.0,0.0,0.0
artificial.19,0.447,0.311,0.189,0.081,0.032,0.0,0.0,0.0,0.0,0.0
artificial.20,0.679,0.504,0.319,0.123,0.013,0.0,0.0,0.0,0.0,0.0
artificial.21,0.376,0.217,0.095,0.021,0.007,0.0,0.0,0.0,0.0,0.0
artificial.22,0.736,0.597,0.404,0.166,0.032,0.0,0.0,0.0,0.0,0.0
artificial.23,0.486,0.328,0.181,0.069,0.04,0.0,0.0,0.0,0.0,0.0
artificial.24,0.834,0.733,0.448,0.11,0.002,0.0,0.0,0.0,0.0,0.0
artificial.25,0.468,0.32,0.185,0.082,0.034,0.0,0.0,0.0,0.0,0.0
artificial.26,0.606,0.444,0.253,0.087,0.007,0.0,0.0,0.0,0.0,0.0
artificial.27,0.415,0.24,0.112,0.034,0.01,0.0,0.0,0.0,0.0,0.0
artificial.28,0.468,0.307,0.159,0.027,0.001,0.0,0.0,0.0,0.0,0.0
artificial.29,0.55,0.411,0.269,0.109,0.027,0.0,0.0,0.0,0.0,0.0
