,Threshold,min FDP+
Fold n°1,0.11,0.7
Fold n°2,0.15000000000000002,0.75
Fold n°3,0.21000000000000002,0.5
Fold n°4,0.06999999999999999,0.7272727272727273
Fold n°5,0.2,0.5
Fold n°6,0.09,0.5833333333333334
Fold n°7,0.39,1.0
Fold n°8,0.04,0.6590909090909091
Fold n°9,0.12,0.3
Fold n°10,0.12,0.42857142857142855
Fold n°11,0.13,0.5555555555555556
Fold n°12,0.21000000000000002,0.3333333333333333
Fold n°13,0.03,0.8115942028985508
Fold n°14,0.02,0.8863636363636364
Fold n°15,0.14,0.2
Fold n°16,0.01,0.9155844155844156
Fold n°17,0.03,0.7464788732394366
Fold n°18,0.04,0.5686274509803921
Fold n°19,0.08,0.6666666666666666
Fold n°20,0.03,0.734375
Fold n°21,0.11,0.5714285714285714
Fold n°22,0.02,0.7666666666666667
Fold n°23,0.06999999999999999,0.6842105263157895
Fold n°24,0.04,0.673469387755102
Fold n°25,0.03,0.6153846153846154
Fold n°26,0.05,0.8064516129032258
Fold n°27,0.13,0.5714285714285714
Fold n°28,0.01,0.7865853658536586
Fold n°29,0.29000000000000004,1.0
Fold n°30,0.03,0.84375
Fold n°31,0.09,0.5294117647058824
Fold n°32,0.01,0.8022598870056498
Fold n°33,0.24000000000000002,0.3333333333333333
Fold n°34,0.04,0.6346153846153846
Fold n°35,0.03,0.8596491228070176
Fold n°36,0.05,0.5277777777777778
Fold n°37,0.21000000000000002,0.5
Fold n°38,0.12,0.6
Fold n°39,0.09,0.5294117647058824
Fold n°40,0.01,0.9925373134328358
Fold n°41,0.09,0.5
Fold n°42,0.17,0.25
Fold n°43,0.08,0.5
Fold n°44,0.02,0.8295454545454546
Fold n°45,0.03,0.7361111111111112
Fold n°46,0.13,0.75
Fold n°47,0.03,0.676923076923077
Fold n°48,0.09999999999999999,0.21428571428571427
Fold n°49,0.12,0.5
Fold n°50,0.13,0.3333333333333333
Fold n°51,0.15000000000000002,0.5
Fold n°52,0.09,0.4375
Fold n°53,0.11,0.3
Fold n°54,0.02,0.6979166666666666
Fold n°55,0.05,0.75
Fold n°56,0.08,0.4
Fold n°57,0.03,0.704225352112676
Fold n°58,0.08,0.6666666666666666
Fold n°59,0.29000000000000004,1.0
Fold n°60,0.09,0.2777777777777778
Fold n°61,0.06999999999999999,0.6956521739130435
Fold n°62,0.04,0.7906976744186046
Fold n°63,0.08,0.4
Fold n°64,0.03,0.8412698412698413
Fold n°65,0.060000000000000005,0.6521739130434783
Fold n°66,0.01,0.7701149425287356
Fold n°67,0.24000000000000002,0.5
Fold n°68,0.23,0.5
Fold n°69,0.14,0.25
Fold n°70,0.32,1.0
Fold n°71,0.05,0.5681818181818182
Fold n°72,0.01,0.9928571428571429
Fold n°73,0.02,0.9753086419753086
Fold n°74,0.19,0.5
Fold n°75,0.09999999999999999,0.5
Fold n°76,0.060000000000000005,0.8148148148148148
Fold n°77,0.2,0.5
Fold n°78,0.05,0.6666666666666666
Fold n°79,0.09999999999999999,0.18181818181818182
Fold n°80,0.02,0.6559139784946236
Fold n°81,0.21000000000000002,0.5
Fold n°82,0.26,0.5
Fold n°83,0.05,0.6764705882352942
Fold n°84,0.16,0.5
Fold n°85,0.12,0.7272727272727273
Fold n°86,0.02,0.6363636363636364
Fold n°87,0.18000000000000002,0.25
Fold n°88,0.08,0.5
Fold n°89,0.18000000000000002,0.6666666666666666
Fold n°90,0.13,0.375
Fold n°91,0.12,0.4444444444444444
Fold n°92,0.01,0.935064935064935
Fold n°93,0.01,0.7861635220125787
Fold n°94,0.24000000000000002,0.5
Fold n°95,0.03,0.8363636363636363
Fold n°96,0.25,0.5
Fold n°97,0.12,0.5
Fold n°98,0.08,0.8823529411764706
Fold n°99,0.12,0.25
Fold n°100,0.06999999999999999,0.6363636363636364
