,Threshold,min FDP+
Fold n°1,0.44,0.14285714285714285
Fold n°2,0.27,0.9310344827586207
Fold n°3,0.48000000000000004,0.25
Fold n°4,0.39,0.7142857142857143
Fold n°5,0.3,0.3333333333333333
Fold n°6,0.39,0.25
Fold n°7,0.45,0.25
Fold n°8,0.38,0.875
Fold n°9,0.52,0.25
Fold n°10,0.41000000000000003,0.3333333333333333
Fold n°11,0.43,0.16666666666666666
Fold n°12,0.43,0.5
Fold n°13,0.34,0.5384615384615384
Fold n°14,0.66,1.0
Fold n°15,0.44,0.16666666666666666
Fold n°16,0.44,0.75
Fold n°17,0.41000000000000003,0.3333333333333333
Fold n°18,0.44,0.16666666666666666
Fold n°19,0.4,0.09090909090909091
Fold n°20,0.46,0.5
Fold n°21,0.44,0.5
Fold n°22,0.5,0.5
Fold n°23,0.62,1.0
Fold n°24,0.46,0.25
Fold n°25,0.41000000000000003,0.5
Fold n°26,0.38,0.625
Fold n°27,0.51,0.3333333333333333
Fold n°28,0.32,0.55
Fold n°29,0.43,0.1
Fold n°30,0.43,0.25
Fold n°31,0.34,0.7142857142857143
Fold n°32,0.34,0.875
Fold n°33,0.4,0.5
Fold n°34,0.41000000000000003,0.2
Fold n°35,0.34,1.0
Fold n°36,0.4,0.5555555555555556
Fold n°37,0.47000000000000003,0.6666666666666666
Fold n°38,0.47000000000000003,0.5
Fold n°39,0.36000000000000004,0.5384615384615384
Fold n°40,0.43,0.16666666666666666
Fold n°41,0.42000000000000004,0.36363636363636365
Fold n°42,0.46,0.16666666666666666
Fold n°43,0.45,0.14285714285714285
Fold n°44,0.42000000000000004,0.3333333333333333
Fold n°45,0.4,0.3333333333333333
Fold n°46,0.39,0.42857142857142855
Fold n°47,0.43,0.2
Fold n°48,0.37,1.0
Fold n°49,0.51,0.25
Fold n°50,0.39,0.3333333333333333
Fold n°51,0.4,0.5
Fold n°52,0.38,0.2
Fold n°53,0.42000000000000004,0.6
Fold n°54,0.47000000000000003,0.6666666666666666
Fold n°55,0.37,0.45454545454545453
Fold n°56,0.35000000000000003,0.5833333333333334
Fold n°57,0.49,0.3333333333333333
Fold n°58,0.38,0.45454545454545453
Fold n°59,0.27,0.7058823529411765
Fold n°60,0.49,0.25
Fold n°61,0.47000000000000003,0.2
Fold n°62,0.44,0.4
Fold n°63,0.41000000000000003,0.14285714285714285
Fold n°64,0.46,1.0
Fold n°65,0.53,0.5
Fold n°66,0.63,1.0
Fold n°67,0.37,0.4444444444444444
Fold n°68,0.42000000000000004,0.16666666666666666
Fold n°69,0.44,0.25
Fold n°70,0.45,0.3333333333333333
Fold n°71,0.46,0.42857142857142855
Fold n°72,0.48000000000000004,0.3333333333333333
Fold n°73,0.43,0.16666666666666666
Fold n°74,0.42000000000000004,0.2857142857142857
Fold n°75,0.43,0.2857142857142857
Fold n°76,0.46,0.25
Fold n°77,0.41000000000000003,0.42857142857142855
Fold n°78,0.47000000000000003,0.5
Fold n°79,0.4,0.375
Fold n°80,0.53,0.3333333333333333
Fold n°81,0.44,0.6666666666666666
Fold n°82,0.47000000000000003,0.3333333333333333
Fold n°83,0.37,1.0
Fold n°84,0.4,0.3
Fold n°85,0.49,0.5
Fold n°86,0.48000000000000004,0.3333333333333333
Fold n°87,0.53,0.3333333333333333
Fold n°88,0.5,1.0
Fold n°89,0.45,0.5
Fold n°90,0.45,0.3333333333333333
Fold n°91,0.4,0.5
Fold n°92,0.49,1.0
Fold n°93,0.45,0.6
Fold n°94,0.47000000000000003,1.0
Fold n°95,0.34,0.7
Fold n°96,0.48000000000000004,0.25
Fold n°97,0.38,0.8
Fold n°98,0.39,0.42857142857142855
Fold n°99,0.47000000000000003,0.6666666666666666
Fold n°100,0.35000000000000003,0.9230769230769231
