,Fold selected features,Fold nb of features
Fold 10,"['ACP5', 'CCL20', 'CCL7', 'CLSPN', 'CPA2', 'CRTAC1', 'CTSF', 'DLL1', 'FOSB', 'FUS', 'GNLY', 'GPA33', 'GPKOW', 'HDGF', 'IL5RA', 'MDGA1', 'MUC13', 'MZB1', 'NPY', 'PDGFC', 'PODXL2', 'POLR2F', 'PON3', 'PSIP1', 'SIGLEC9', 'SRP14', 'SSB', 'TDGF1', 'TNFRSF8']",29
Fold 11,"['ACAN', 'ACE2', 'ACP5', 'ACP6', 'ACTA2', 'ACTN4', 'ACVRL1', 'ACY1', 'ADAM15', 'ADAM23', 'ADAMTS13', 'ADAMTS15', 'ADAMTS16', 'ADAMTS8', 'ADCYAP1R1', 'ADGRB3', 'ADGRG1', 'ADGRG2', 'ADH4', 'AFP', 'AGER', 'AGR2', 'AGR3', 'AGRN', 'AGRP', 'AHSP', 'AIF1', 'AKR1C4', 'ALDH1A1', 'ALPP', 'AMBN', 'AMBP', 'AMIGO2', 'AMN', 'AMY2A', 'AMY2B', 'ANG', 'ANGPT2', 'ANGPTL1', 'ANGPTL2', 'ANGPTL3', 'ANGPTL4', 'ANGPTL7', 'ANXA3', 'ANXA5', 'AOC1', 'AOC3', 'APBB1IP', 'APEX1', 'APLP1', 'APOM', 'AREG', 'ARG1', 'ARID4B', 'ARNT', 'ARSA', 'ART3', 'ARTN', 'ASAH2', 'ATF2', 'ATP6AP2', 'ATP6V1D', 'ATP6V1F', 'AXL', 'B4GAT1', 'BAIAP2', 'BCAN', 'BGN', 'BLVRB', 'BMP4', 'BOC', 'BPIFB1', 'BRK1', 'BSG', 'BST1', 'BST2', 'BTN2A1', 'BTN3A2', 'C19orf12', 'C1QA', 'C2', 'C4BPB', 'CA1', 'CA11', 'CA12', 'CA3', 'CA4', 'CA5A', 'CA6', 'CA9', 'CALB2', 'CALCA', 'CAMKK1', 'CANT1', 'CAPG', 'CARHSP1', 'CASC4', 'CASP1', 'CBLIF', 'CBLN4', 'CCL13', 'CCL14', 'CCL15', 'CCL16', 'CCL17', 'CCL18', 'CCL19', 'CCL2', 'CCL20', 'CCL21', 'CCL23', 'CCL24', 'CCL25', 'CCL26', 'CCL27', 'CCL7', 'CCN2', 'CCS', 'CD109', 'CD163', 'CD164', 'CD177', 'CD1C', 'CD200', 'CD200R1', 'CD207', 'CD209', 'CD22', 'CD27', 'CD276', 'CD300C', 'CD300E', 'CD300LF', 'CD300LG', 'CD302', 'CD33', 'CD34', 'CD38', 'CD48', 'CD5', 'CD58', 'CD63', 'CD74', 'CD79B', 'CDC27', 'CDCP1', 'CDH1', 'CDH15', 'CDH17', 'CDH2', 'CDH5', 'CDH6', 'CDHR1', 'CDHR2', 'CDHR5', 'CDSN', 'CEACAM1', 'CEACAM21', 'CEACAM3', 'CEACAM5', 'CEBPB', 'CELA3A', 'CEP164', 'CES1', 'CES2', 'CES3', 'CGA', 'CGREF1', 'CHI3L1', 'CHIT1', 'CHL1', 'CHRDL1', 'CHRDL2', 'CKAP4', 'CLC', 'CLEC10A', 'CLEC11A', 'CLEC14A', 'CLEC4C', 'CLEC4G', 'CLEC5A', 'CLPS', 'CLSPN', 'CLSTN1', 'CLUL1', 'CNDP1', 'CNPY2', 'CNTN1', 'CNTN2', 'CNTN3', 'CNTN4', 'CNTN5', 'CNTNAP2', 'COL1A1', 'COL4A1', 'COL6A3', 'COL9A1', 'COLEC12', 'COMP', 'COPE', 'CPA1', 'CPA2', 'CPB1', 'CPE', 'CPM', 'CPPED1', 'CPVL', 'CR2', 'CREG1', 'CRELD2', 'CRH', 'CRHBP', 'CRHR1', 'CRIM1', 'CRIP2', 'CRISP2', 'CRLF1', 'CRNN', 'CRTAC1', 'CRTAM', 'CRX', 'CSF1', 'CSF2RA', 'CSF3', 'CST3', 'CST5', 'CST6', 'CST7', 'CSTB', 'CTRB1', 'CTRC', 'CTSB', 'CTSD', 'CTSF', 'CTSH', 'CTSL', 'CTSO', 'CTSS', 'CTSZ', 'CX3CL1', 'CXADR', 'CXCL1', 'CXCL11', 'CXCL12', 'CXCL13', 'CXCL14', 'CXCL16', 'CXCL8', 'DAPP1', 'DCBLD2', 'DCTN1', 'DDAH1', 'DDC', 'DDR1', 'DDX58', 'DEFA1_DEFA1B', 'DEFB4A_DEFB4B', 'DFFA', 'DKK1', 'DKK4', 'DKKL1', 'DLL1', 'DNAJB1', 'DNER', 'DPEP1', 'DPEP2', 'DPP10', 'DPP4', 'DPP6', 'DPT', 'DPY30', 'DRAXIN', 'DSG2', 'DSG3', 'DSG4', 'DTX3', 'DUSP3', 'ECE1', 'EDIL3', 'EFNA1', 'EGFL7', 'EGFR', 'EGLN1', 'EIF4EBP1', 'ELOA', 'ENAH', 'ENG', 'ENPP2', 'ENPP5', 'ENPP7', 'ENTPD2', 'ENTPD5', 'EPCAM', 'EPHA1', 'EPHA10', 'EPHA2', 'EPHB4', 'EPHX2', 'EPO', 'EPS8L2', 'ERBB2', 'ERBB3', 'ERBB4', 'EREG', 'ERP44', 'EZR', 'F3', 'F7', 'FABP1', 'FABP2', 'FABP4', 'FABP6', 'FABP9', 'FAM3B', 'FAP', 'FASLG', 'FBP1', 'FCAR', 'FCER2', 'FCGR2A', 'FCGR2B', 'FCGR3B', 'FCN2', 'FCRL1', 'FCRL2', 'FCRL3', 'FCRL5', 'FCRL6', 'FCRLB', 'FEN1', 'FETUB', 'FGF19', 'FGF21', 'FGF5', 'FGR', 'FKBP5', 'FLT1', 'FLT3', 'FLT3LG', 'FMNL1', 'FOLR1', 'FOLR3', 'FOPNL', 'FOSB', 'FST', 'FUCA1', 'FURIN', 'FUS', 'FUT3_FUT5', 'GAL', 'GALNT2', 'GALNT3', 'GALNT7', 'GBP2', 'GBP4', 'GCG', 'GDF15', 'GDNF', 'GFAP', 'GFOD2', 'GFRA1', 'GFRA2', 'GFRA3', 'GGA1', 'GGH', 'GGT1', 'GGT5', 'GH1', 'GH2', 'GHRHR', 'GHRL', 'GKN1', 'GLB1', 'GLRX', 'GLT8D2', 'GNLY', 'GP2', 'GPA33', 'GPC5', 'GPKOW', 'GPNMB', 'GRN', 'GUCA2A', 'GZMA', 'GZMB', 'GZMH', 'HAGH', 'HAVCR1', 'HAVCR2', 'HBQ1', 'HCLS1', 'HDGF', 'HEBP1', 'HGF', 'HK2', 'HLA-DRA', 'HMBS', 'HMOX1', 'HMOX2', 'HPGDS', 'HS6ST1', 'HSP90B1', 'HSPA1A', 'HSPB1', 'HSPB6', 'HSPG2', 'ICAM1', 'ICAM2', 'ICAM3', 'ICAM4', 'ICAM5', 'IDI2', 'IDS', 'IDUA', 'IFNGR1', 'IFNGR2', 'IFNL1', 'IFNLR1', 'IGF2R', 'IGFBP1', 'IGFBP3', 'IGFBP6', 'IGFBPL1', 'IGSF3', 'IGSF8', 'IKBKG', 'IKZF2', 'IL10', 'IL10RA', 'IL11', 'IL12A_IL12B', 'IL12B', 'IL12RB1', 'IL13', 'IL13RA1', 'IL15RA', 'IL16', 'IL17A', 'IL17C', 'IL17D', 'IL17F', 'IL17RA', 'IL17RB', 'IL18', 'IL18R1', 'IL18RAP', 'IL19', 'IL1A', 'IL1B', 'IL1RAP', 'IL1RL2', 'IL1RN', 'IL2', 'IL20', 'IL20RA', 'IL22RA1', 'IL24', 'IL2RA', 'IL2RB', 'IL32', 'IL33', 'IL3RA', 'IL4', 'IL4R', 'IL5', 'IL5RA', 'IL6', 'IL6R', 'IL7R', 'ILKAP', 'ING1', 'INHBC', 'IPCEF1', 'ISLR2', 'ISM1', 'ITGA11', 'ITGAM', 'ITGB2', 'ITGB6', 'ITGB7', 'ITIH3', 'ITM2A', 'JCHAIN', 'JUN', 'KCNIP4', 'KDR', 'KEL', 'KIR2DL3', 'KIR3DL1', 'KIRREL2', 'KIT', 'KITLG', 'KLB', 'KLK1', 'KLK10', 'KLK11', 'KLK12', 'KLK14', 'KLK6', 'KLRB1', 'KLRD1', 'KRT18', 'KRT19', 'KRT5', 'L1CAM', 'LAG3', 'LAIR1', 'LAIR2', 'LAMA4', 'LAMP3', 'LBR', 'LEFTY2', 'LEP', 'LEPR', 'LGALS1', 'LGALS3', 'LGALS9', 'LHB', 'LHPP', 'LIF', 'LILRA2', 'LILRA5', 'LILRB1', 'LILRB2', 'LILRB4', 'LILRB5', 'LPCAT2', 'LRIG1', 'LRP1', 'LRP11', 'LRPAP1', 'LRRC25', 'LRRN1', 'LSM1', 'LSP1', 'LTA', 'LTA4H', 'LTBP3', 'LTBR', 'LTO1', 'LXN', 'LY6D', 'LY75', 'LY9', 'LY96', 'LYAR', 'LYPD1', 'LYPD3', 'LYPD8', 'MAD1L1', 'MAGED1', 'MAPT', 'MARCO', 'MASP1', 'MATN2', 'MB', 'MCAM', 'MDGA1', 'MDK', 'MEGF10', 'MEGF9', 'MEP1B', 'MEPE', 'MERTK', 'MET', 'METAP1', 'MFAP3', 'MFAP5', 'MFGE8', 'MGMT', 'MICB_MICA', 'MILR1', 'MLN', 'MME', 'MMP1', 'MMP13', 'MMP3', 'MMP7', 'MMP8', 'MOG', 'MSLN', 'MSMB', 'MSR1', 'MSTN', 'MTPN', 'MUC13', 'MUC16', 'MYOC', 'MZB1', 'NAAA', 'NADK', 'NAMPT', 'NBN', 'NCAM1', 'NCAM2', 'NCAN', 'NCF2', 'NCLN', 'NCR1', 'NCS1', 'NDRG1', 'NDUFS6', 'NECTIN2', 'NECTIN4', 'NEFL', 'NELL1', 'NELL2', 'NFASC', 'NFATC3', 'NFKBIE', 'NGF', 'NID1', 'NINJ1', 'NME3', 'NMNAT1', 'NOMO1', 'NOS1', 'NOS3', 'NPDC1', 'NPM1', 'NPPB', 'NPTN', 'NPTX1', 'NPTXR', 'NPY', 'NRCAM', 'NRP1', 'NRP2', 'NRTN', 'NT5E', 'NTF3', 'NTF4', 'NTRK2', 'NTRK3', 'NXPH1', 'ODAM', 'OMD', 'OMG', 'OSCAR', 'OXT', 'PADI2', 'PAEP', 'PAG1', 'PAMR1', 'PARP1', 'PCDH1', 'PCOLCE', 'PCSK9', 'PDCD1', 'PDGFC', 'PDGFRA', 'PDGFRB', 'PEAR1', 'PFDN2', 'PI3', 'PIGR', 'PILRA', 'PILRB', 'PKLR', 'PLA2G10', 'PLA2G15', 'PLA2G1B', 'PLA2G2A', 'PLA2G7', 'PLAU', 'PLAUR', 'PLIN1', 'PLXDC1', 'PLXNB2', 'PM20D1', 'PNLIPRP2', 'PODXL', 'PODXL2', 'POLR2F', 'PON2', 'PON3', 'PPP3R1', 'PPY', 'PQBP1', 'PRDX1', 'PREB', 'PRKRA', 'PRL', 'PROC', 'PROK1', 'PRSS27', 'PRSS8', 'PRTG', 'PRTN3', 'PSG1', 'PSIP1', 'PSMA1', 'PSPN', 'PTH1R', 'PTK7', 'PTPRF', 'PTPRM', 'PTS', 'PTX3', 'PXN', 'QPCT', 'RAB6B', 'RABEPK', 'RANGAP1', 'RARRES1', 'RASA1', 'RASSF2', 'RBKS', 'RBP2', 'RBP5', 'RCOR1', 'REG4', 'RELT', 'REN', 'RET', 'RETN', 'RGMA', 'RGMB', 'RGS8', 'RNASE3', 'ROBO1', 'ROBO2', 'RRM2', 'RTBDN', 'RTN4R', 'RUVBL1', 'S100A11', 'S100A12', 'S100A16', 'S100P', 'SAMD9L', 'SCARB1', 'SCARB2', 'SCG2', 'SCG3', 'SCGN', 'SCLY', 'SCP2', 'SDC1', 'SELE', 'SELPLG', 'SEMA3F', 'SEMA7A', 'SERPINA12', 'SERPINA9', 'SERPINB5', 'SERPINB8', 'SERPINB9', 'SETMAR', 'SEZ6L2', 'SFRP1', 'SFTPA1', 'SFTPA2', 'SFTPD', 'SH2D1A', 'SIGLEC10', 'SIGLEC15', 'SIGLEC5', 'SIGLEC7', 'SIGLEC9', 'SIRPA', 'SIRPB1', 'SIRT5', 'SIT1', 'SKAP1', 'SLAMF1', 'SLAMF7', 'SLC16A1', 'SLC39A5', 'SLIT2', 'SLITRK6', 'SMOC2', 'SMPD1', 'SMPDL3A', 'SNCG', 'SNX9', 'SOD2', 'SOST', 'SPARC', 'SPINK1', 'SPINK6', 'SPINT1', 'SPOCK1', 'SPON1', 'SPP1', 'SRP14', 'SSB', 'SSC4D', 'SSC5D', 'ST3GAL1', 'STC1', 'STC2', 'TACSTD2', 'TAFA5', 'TANK', 'TCL1A', 'TCL1B', 'TCN2', 'TDGF1', 'TEK', 'TFF1', 'TFF3', 'TFPI2', 'TFRC', 'TGFBI', 'TGFBR3', 'THBD', 'THBS2', 'THOP1', 'THPO', 'TIE1', 'TIGAR', 'TIMD4', 'TIMP1', 'TIMP3', 'TINAGL1', 'TLR3', 'TMPRSS15', 'TMPRSS5', 'TMSB10', 'TNC', 'TNFRSF10A', 'TNFRSF10B', 'TNFRSF10C', 'TNFRSF11A', 'TNFRSF11B', 'TNFRSF12A', 'TNFRSF13B', 'TNFRSF13C', 'TNFRSF1A', 'TNFRSF1B', 'TNFRSF4', 'TNFRSF6B', 'TNFRSF8', 'TNFSF11', 'TNFSF12', 'TNFSF13', 'TNNI3', 'TNR', 'TNXB', 'TP53INP1', 'TPPP3', 'TPSAB1', 'TPT1', 'TRIAP1', 'TRIM21', 'TSHB', 'TSLP', 'TSPAN1', 'TXLNA', 'TXNDC15', 'TXNDC5', 'TYMP', 'TYRO3', 'ULBP2', 'UMOD', 'UXS1', 'VASN', 'VAT1', 'VEGFA', 'VEGFD', 'VSIG4', 'VSTM1', 'VSTM2L', 'VTCN1', 'VWA1', 'VWC2', 'VWF', 'WARS', 'WFDC12', 'WFDC2', 'WFIKKN1', 'WFIKKN2', 'WIF1', 'WISP1', 'WISP2', 'XCL1', 'XG', 'XPNPEP2', 'XRCC4', 'ZBTB17']",881
Fold 12,"['ACE2', 'ADAM15', 'ADGRG1', 'ADGRG2', 'AFP', 'AGRN', 'ANGPTL2', 'APEX1', 'APOM', 'ARID4B', 'BAIAP2', 'C19orf12', 'CA5A', 'CA6', 'CCL15', 'CCL7', 'CD27', 'CD300E', 'CD5', 'CD74', 'CD79B', 'CDH17', 'CDH5', 'CDHR1', 'CDHR2', 'CEACAM21', 'CEACAM5', 'CES2', 'CHI3L1', 'CHIT1', 'CNTN5', 'COL6A3', 'COLEC12', 'CRH', 'CRTAC1', 'CSF1', 'CSTB', 'CTSH', 'CTSL', 'DEFA1_DEFA1B', 'DKKL1', 'DLL1', 'DPT', 'DSG4', 'EPCAM', 'FABP1', 'FABP4', 'FBP1', 'FCGR2A', 'FCGR2B', 'FGF21', 'FOSB', 'GDF15', 'GFRA2', 'GGT1', 'GNLY', 'GPA33', 'GPKOW', 'GRN', 'HAVCR2', 'HDGF', 'HPGDS', 'ICAM1', 'IFNL1', 'IGF2R', 'IGFBPL1', 'IL16', 'IL1RAP', 'IL2RA', 'ING1', 'ISLR2', 'JUN', 'KCNIP4', 'KIR2DL3', 'KLK12', 'KRT18', 'KRT19', 'LAIR1', 'LEP', 'LGALS1', 'LGALS9', 'LIF', 'LILRA5', 'LILRB1', 'LILRB2', 'LSP1', 'LY9', 'LY96', 'MAD1L1', 'MARCO', 'MDGA1', 'MSLN', 'MSR1', 'MUC13', 'MZB1', 'NCAM2', 'NEFL', 'NMNAT1', 'NOMO1', 'NPDC1', 'NPM1', 'NPY', 'NTRK3', 'PARP1', 'PIGR', 'PILRB', 'PLA2G7', 'PLAUR', 'POLR2F', 'PON3', 'PQBP1', 'PRSS8', 'PSIP1', 'PTS', 'RANGAP1', 'REN', 'SCARB1', 'SDC1', 'SERPINB8', 'SPINK1', 'SPINT1', 'SRP14', 'SSB', 'TDGF1', 'TFPI2', 'THBS2', 'THPO', 'TIGAR', 'TNC', 'TNFRSF10A', 'TNFRSF10B', 'TNFRSF11A', 'TNFRSF11B', 'TNFRSF12A', 'TNFRSF13B', 'TNFRSF6B', 'TNFRSF8', 'TNFSF12', 'TSLP', 'TYRO3', 'VWF', 'WFDC2']",142
Fold 13,"['CRTAC1', 'FABP4', 'MZB1']",3
Fold 14,"['CCL20', 'CCL7', 'CRTAC1', 'CTSH', 'IGSF3', 'LGALS1', 'MDGA1', 'MUC13', 'MZB1']",9
Fold 15,"['ANGPTL2', 'CRTAC1', 'CTSL', 'DLL1', 'EGLN1', 'FABP4', 'IGF2R', 'MZB1', 'PON3', 'TDGF1', 'TNFRSF8']",11
Fold 16,"['CCL7', 'CRTAC1', 'FGF21', 'MZB1']",4
Fold 17,"['CCL7', 'CPA2', 'CRTAC1', 'DSG4', 'LILRA5', 'MDGA1', 'MZB1', 'SMOC2']",8
Fold 18,"['ACE2', 'ACP5', 'ADAM15', 'ADGRG2', 'AMY2B', 'ANGPTL2', 'ANGPTL3', 'APEX1', 'APOM', 'ARNT', 'ASAH2', 'BST2', 'CASC4', 'CASP1', 'CBLIF', 'CCL15', 'CCL19', 'CCL20', 'CCL7', 'CD38', 'CD48', 'CD5', 'CDCP1', 'CDHR1', 'CDHR2', 'CEACAM21', 'CEACAM5', 'CES2', 'CHIT1', 'CNTN1', 'CNTN2', 'COL9A1', 'COMP', 'CPA2', 'CRTAC1', 'CSTB', 'CTSF', 'CTSH', 'CTSL', 'CXCL13', 'DDX58', 'DKKL1', 'DLL1', 'DSG2', 'DSG4', 'ENPP7', 'EPS8L2', 'ERBB4', 'EZR', 'FABP1', 'FBP1', 'FCGR2B', 'FCRL5', 'FCRLB', 'FGF21', 'FOSB', 'GAL', 'GDF15', 'GFRA3', 'GH1', 'GH2', 'GNLY', 'GPA33', 'GPC5', 'GPKOW', 'GRN', 'GZMH', 'HDGF', 'HLA-DRA', 'HPGDS', 'IFNGR2', 'IFNL1', 'IGF2R', 'IL12RB1', 'IL15RA', 'IL24', 'IL2RA', 'IL33', 'IL5RA', 'IL6', 'ISM1', 'KCNIP4', 'KIR2DL3', 'KITLG', 'KLK12', 'KLRD1', 'KRT18', 'KRT19', 'LAG3', 'LAMP3', 'LGALS1', 'LGALS9', 'LIF', 'LILRA5', 'LILRB1', 'LILRB2', 'LY9', 'LY96', 'MCAM', 'MDGA1', 'MSLN', 'MSR1', 'MUC13', 'MZB1', 'NAMPT', 'NCAM2', 'NINJ1', 'NOMO1', 'NPTN', 'NPY', 'NRP2', 'NTRK2', 'NTRK3', 'PCOLCE', 'PCSK9', 'PDGFC', 'PDGFRA', 'PIGR', 'PM20D1', 'PODXL2', 'POLR2F', 'PON3', 'PPY', 'PRSS8', 'PSIP1', 'PTS', 'RBP2', 'RBP5', 'RELT', 'RRM2', 'S100A16', 'SCARB1', 'SDC1', 'SIGLEC10', 'SIGLEC7', 'SIGLEC9', 'SLAMF7', 'SMPDL3A', 'SPINK1', 'SPINT1', 'SRP14', 'SSB', 'TDGF1', 'THBS2', 'THPO', 'TINAGL1', 'TLR3', 'TMPRSS5', 'TNC', 'TNFRSF11A', 'TNFRSF12A', 'TNFRSF13B', 'TNFRSF13C', 'TNFRSF8', 'TNFSF12', 'XPNPEP2']",156
Fold 19,"['APEX1', 'CCL20', 'CNTN5', 'CRTAC1', 'CSTB', 'DPY30', 'GPKOW', 'GRN', 'IL2RA', 'ING1', 'JUN', 'LGALS1', 'LILRA5', 'MAD1L1', 'MAGED1', 'MDGA1', 'MUC13', 'MZB1', 'NDRG1', 'NPM1', 'POLR2F', 'PSIP1', 'S100A16', 'TCL1A', 'TNFRSF13C', 'XPNPEP2']",26
