fold,AUC,AP,ACC,BACC,n_train,n_test
0,0.4561688311688312,0.4410499126505356,0.5277777777777778,0.5097402597402597,152,36
1,0.6068965517241379,0.4201058126599922,0.5897435897435898,0.5275862068965518,149,39
2,0.40508021390374327,0.5310582325445433,0.4358974358974359,0.43983957219251335,149,39
3,0.6516290726817042,0.7395313243651191,0.55,0.5513784461152882,148,40
4,0.7237762237762237,0.513185096720251,0.6216216216216216,0.5996503496503496,151,37
5,0.5793650793650793,0.586534429336287,0.5384615384615384,0.5277777777777778,149,39
6,0.47530864197530864,0.4532630174077542,0.6153846153846154,0.5601851851851852,149,39
7,0.7660256410256411,0.8549551088225539,0.5945945945945946,0.6522435897435898,151,37
8,0.6185897435897436,0.40264271377829736,0.5263157894736842,0.5192307692307692,150,38
9,0.5933503836317136,0.48285480859010277,0.6,0.5754475703324808,148,40
10,0.779891304347826,0.742806101325963,0.6923076923076923,0.6820652173913043,149,39
11,0.7777777777777778,0.54596242537419,0.7837837837837838,0.7063492063492063,151,37
12,0.9585798816568047,0.9293363499245852,0.8974358974358975,0.9230769230769231,149,39
13,0.6579710144927536,0.5913296544145245,0.5263157894736842,0.5043478260869565,150,38
14,0.6090225563909774,0.672689838591791,0.475,0.47744360902255634,148,40
15,0.7909090909090909,0.7647836202113695,0.6756756756756757,0.6848484848484848,151,37
16,0.7418478260869565,0.7622291060470409,0.7435897435897436,0.7160326086956521,149,39
17,0.8210227272727273,0.8172934714239062,0.631578947368421,0.6477272727272727,150,38
18,0.7058823529411765,0.7827324744584996,0.6666666666666666,0.6644385026737968,149,39
19,0.6979166666666666,0.6636981814083376,0.6,0.5625,148,40
20,0.8621794871794871,0.8106277640488166,0.7027027027027027,0.7355769230769231,151,37
21,0.7228260869565217,0.6804302664354909,0.6410256410256411,0.6290760869565217,149,39
22,0.8877005347593583,0.9114417940745048,0.7435897435897436,0.7393048128342246,149,39
23,0.6052631578947367,0.6923462244669674,0.5897435897435898,0.5907894736842105,149,39
24,0.9,0.9586389129708024,0.7105263157894737,0.7714285714285715,150,38
25,0.6451612903225806,0.5196319387970241,0.5789473684210527,0.5760368663594471,150,38
26,0.639751552795031,0.6731907343525905,0.5675675675675675,0.5543478260869565,151,37
27,0.7518796992481203,0.694015141712023,0.725,0.7230576441102756,148,40
28,0.8609467455621301,0.8001221001220999,0.717948717948718,0.7307692307692308,149,39
29,0.31746031746031744,0.2398227045285869,0.5135135135135135,0.376984126984127,151,37
30,0.6535326086956521,0.6734564814692857,0.5897435897435898,0.5855978260869565,149,39
31,0.8846153846153846,0.8619015487436539,0.75,0.7747252747252746,148,40
32,0.6234567901234568,0.510914345425215,0.5897435897435898,0.587962962962963,149,39
33,0.8437499999999999,0.7991360908398447,0.725,0.71875,148,40
34,0.4888888888888889,0.44912339463808426,0.5128205128205128,0.5166666666666666,149,39
35,0.6507936507936507,0.6948755480599798,0.6153846153846154,0.626984126984127,149,39
36,0.5481481481481482,0.4115894476069998,0.4864864864864865,0.45925925925925926,151,37
37,0.43678160919540227,0.2530868822535489,0.47368421052631576,0.38697318007662834,150,38
38,0.8400000000000001,0.9013219534175418,0.7,0.7,148,40
39,0.7403846153846154,0.4717007164375585,0.631578947368421,0.641025641025641,150,38
40,0.47041420118343197,0.32006543880631605,0.5384615384615384,0.4423076923076923,149,39
41,0.7,0.8340837064121635,0.7435897435897436,0.69,149,39
42,0.7692307692307693,0.6599401573908154,0.7105263157894737,0.6987179487179487,150,38
43,0.7983539094650206,0.6725511144628793,0.75,0.6851851851851851,152,36
44,0.868421052631579,0.911341921660481,0.7948717948717948,0.7934210526315789,149,39
45,0.6340996168582376,0.4869248035914702,0.6578947368421053,0.6226053639846744,150,38
46,0.5994152046783626,0.5957098293662844,0.4594594594594595,0.45614035087719296,151,37
47,0.6468253968253967,0.774886701954371,0.6153846153846154,0.6190476190476191,149,39
48,0.8392857142857143,0.7046553884711779,0.6842105263157895,0.625,150,38
49,0.6213235294117647,0.5744371340799488,0.6097560975609756,0.6237745098039216,147,41
50,0.6468253968253969,0.7451284661036983,0.6153846153846154,0.6190476190476191,149,39
51,0.7814685314685315,0.66993583534898,0.6756756756756757,0.6381118881118881,151,37
52,0.6964285714285714,0.8306517886210221,0.6052631578947368,0.6577380952380952,150,38
