,Threshold,min FDP+
Fold n°1,0.09999999999999999,0.3181818181818182
Fold n°2,0.13,0.7
Fold n°3,0.17,0.2857142857142857
Fold n°4,0.13,0.6
Fold n°5,0.12,0.7
Fold n°6,0.13,0.3333333333333333
Fold n°7,0.08,0.8235294117647058
Fold n°8,0.25,0.3333333333333333
Fold n°9,0.65,1.0
Fold n°10,0.02,0.989247311827957
Fold n°11,0.23,0.5
Fold n°12,0.12,0.2727272727272727
Fold n°13,0.03,0.8955223880597015
Fold n°14,0.02,0.813953488372093
Fold n°15,0.09999999999999999,0.6470588235294118
Fold n°16,0.18000000000000002,0.5
Fold n°17,0.13,0.5
Fold n°18,0.02,0.9325842696629213
Fold n°19,0.06999999999999999,0.4838709677419355
Fold n°20,0.2,0.75
Fold n°21,0.21000000000000002,0.2
Fold n°22,0.26,0.5
Fold n°23,0.11,0.3333333333333333
Fold n°24,0.05,0.6666666666666666
Fold n°25,0.19,0.3333333333333333
Fold n°26,0.17,0.25
Fold n°27,0.25,0.5
Fold n°28,0.21000000000000002,0.75
Fold n°29,0.04,0.5614035087719298
Fold n°30,0.14,0.5714285714285714
Fold n°31,0.22,0.5
Fold n°32,0.15000000000000002,0.5714285714285714
Fold n°33,0.23,0.3333333333333333
Fold n°34,0.09,0.7368421052631579
Fold n°35,0.25,0.3333333333333333
Fold n°36,0.2,0.3333333333333333
Fold n°37,0.06999999999999999,0.6666666666666666
Fold n°38,0.060000000000000005,0.8484848484848485
Fold n°39,0.2,0.25
Fold n°40,0.03,1.0
Fold n°41,0.060000000000000005,0.7241379310344828
Fold n°42,0.2,0.5
Fold n°43,0.26,0.3333333333333333
Fold n°44,0.08,0.8
Fold n°45,0.18000000000000002,1.0
Fold n°46,0.03,0.835820895522388
Fold n°47,0.06999999999999999,0.8947368421052632
Fold n°48,0.18000000000000002,0.5
Fold n°49,0.2,0.5
Fold n°50,0.2,0.6666666666666666
Fold n°51,0.17,0.42857142857142855
Fold n°52,0.03,0.7575757575757576
Fold n°53,0.14,0.5714285714285714
Fold n°54,0.23,0.2
Fold n°55,0.02,1.0
Fold n°56,0.19,0.2
Fold n°57,0.26,0.5
Fold n°58,0.11,0.8181818181818182
Fold n°59,0.23,0.3333333333333333
Fold n°60,0.05,0.8378378378378378
Fold n°61,0.2,0.16666666666666666
Fold n°62,0.25,0.5
Fold n°63,0.09999999999999999,0.3
Fold n°64,0.12,0.6428571428571429
Fold n°65,0.06999999999999999,0.7619047619047619
Fold n°66,0.08,0.85
Fold n°67,0.12,0.5454545454545454
Fold n°68,0.18000000000000002,0.75
Fold n°69,0.09999999999999999,0.7272727272727273
Fold n°70,0.060000000000000005,0.7878787878787878
Fold n°71,0.11,0.7333333333333333
Fold n°72,0.18000000000000002,0.75
Fold n°73,0.05,0.6976744186046512
Fold n°74,0.05,0.6590909090909091
Fold n°75,0.21000000000000002,0.3333333333333333
Fold n°76,0.15000000000000002,0.42857142857142855
Fold n°77,0.16,0.7142857142857143
Fold n°78,0.18000000000000002,0.25
Fold n°79,0.15000000000000002,0.4444444444444444
Fold n°80,0.03,0.896551724137931
Fold n°81,0.01,0.9655172413793104
Fold n°82,0.05,0.7857142857142857
Fold n°83,0.39,1.0
Fold n°84,0.2,0.3333333333333333
Fold n°85,0.18000000000000002,0.16666666666666666
Fold n°86,0.02,0.7766990291262136
Fold n°87,0.2,0.2
Fold n°88,0.19,0.75
Fold n°89,0.3,0.5
Fold n°90,0.05,0.625
Fold n°91,0.04,0.8125
Fold n°92,0.21000000000000002,0.6666666666666666
Fold n°93,0.17,0.16666666666666666
Fold n°94,0.16,0.3333333333333333
Fold n°95,0.23,0.25
Fold n°96,0.03,0.9230769230769231
Fold n°97,0.23,0.3333333333333333
Fold n°98,0.04,0.8269230769230769
Fold n°99,0.02,0.8235294117647058
Fold n°100,0.25,0.5
