fold,AUC,AP,ACC,BACC,n_train,n_test
33,0.6002604166666666,0.5310743994567524,0.575,0.5520833333333333,148,40
34,0.6791666666666667,0.5439893985222127,0.6666666666666666,0.6416666666666666,149,39
35,0.5912698412698413,0.6104837910168853,0.5897435897435898,0.5992063492063492,149,39
36,0.625925925925926,0.44988926283043934,0.6756756756756757,0.6203703703703703,151,37
37,0.3448275862068966,0.2459174278860411,0.5263157894736842,0.421455938697318,150,38
38,0.47125,0.4879885187659689,0.45,0.45,148,40
39,0.5753205128205129,0.42431698490135017,0.631578947368421,0.641025641025641,150,38
40,0.5192307692307693,0.34233363418883783,0.5641025641025641,0.5192307692307693,149,39
41,0.4357142857142857,0.5985961853159997,0.5128205128205128,0.5728571428571428,149,39
42,0.826923076923077,0.6046925568984393,0.8157894736842105,0.8205128205128205,150,38
43,0.5761316872427984,0.29800031123560533,0.6111111111111112,0.5925925925925926,152,36
44,0.6552631578947368,0.5990572559496088,0.5641025641025641,0.5592105263157895,149,39
45,0.4674329501915709,0.2651973299032122,0.5263157894736842,0.49808429118773945,150,38
46,0.554093567251462,0.574647866314533,0.5945945945945946,0.5847953216374269,151,37
47,0.4576719576719576,0.5257162805299451,0.38461538461538464,0.40476190476190477,149,39
48,0.6982142857142857,0.46521013708513703,0.7368421052631579,0.6607142857142857,150,38
49,0.48651960784313725,0.4664536287278701,0.6097560975609756,0.5637254901960784,147,41
50,0.6283068783068784,0.6043181270790736,0.48717948717948717,0.503968253968254,149,39
51,0.47027972027972026,0.28802694631571635,0.4864864864864865,0.3723776223776224,151,37
52,0.5148809523809523,0.6840087190795441,0.4473684210526316,0.48809523809523814,150,38
53,0.7737068965517242,0.4057975113122172,0.6756756756756757,0.6573275862068966,151,37
54,0.5883152173913044,0.5595593714856485,0.6410256410256411,0.6100543478260869,149,39
55,0.6030769230769231,0.536337798482011,0.6578947368421053,0.6107692307692307,150,38
56,0.59472049689441,0.4948495425911392,0.6216216216216216,0.5978260869565217,151,37
57,0.5667701863354037,0.6671065365438766,0.5405405405405406,0.5745341614906833,151,37
58,0.7304147465437789,0.32099567099567095,0.6052631578947368,0.6474654377880185,150,38
59,0.45230769230769224,0.354699745006961,0.6052631578947368,0.5153846153846154,150,38
60,0.7208333333333333,0.5331258914604587,0.717948717948718,0.7208333333333333,149,39
61,0.5964673913043479,0.5256452153828532,0.6153846153846154,0.5788043478260869,149,39
62,0.4427083333333333,0.32787082878994644,0.4722222222222222,0.3958333333333333,152,36
63,0.6028645833333333,0.5237124776598461,0.6,0.5833333333333333,148,40
64,0.48601398601398604,0.7413477709303624,0.43243243243243246,0.4388111888111888,151,37
65,0.5260416666666667,0.43155125393612237,0.575,0.5625,148,40
66,0.53125,0.43851759453781514,0.575,0.5625,148,40
67,0.5880681818181819,0.4703169483004525,0.47368421052631576,0.45170454545454547,150,38
68,0.6416666666666666,0.5638022970917708,0.6097560975609756,0.6071428571428572,147,41
69,0.6536231884057971,0.48527685226137235,0.6578947368421053,0.6594202898550725,150,38
70,0.7163461538461539,0.5667095667095667,0.6842105263157895,0.657051282051282,150,38
71,0.30208333333333337,0.12945431761221235,0.47368421052631576,0.484375,150,38
72,0.6229946524064172,0.6314428533141933,0.5897435897435898,0.6096256684491979,149,39
73,0.6082621082621084,0.5198422039097911,0.625,0.6225071225071226,148,40
74,0.4511278195488722,0.453765541304241,0.5,0.5012531328320802,148,40
75,0.5513157894736842,0.5083282557084591,0.5641025641025641,0.5631578947368421,149,39
76,0.6097222222222223,0.5236897311355516,0.5897435897435898,0.5791666666666666,149,39
77,0.5249999999999999,0.6374492713344705,0.5142857142857142,0.55,153,35
78,0.5138339920948617,0.33579601220151456,0.5588235294117647,0.4841897233201581,154,34
79,0.428125,0.43162178338492946,0.3888888888888889,0.38125,152,36
80,0.6611111111111112,0.5608466629264592,0.6410256410256411,0.5833333333333334,149,39
81,0.4971590909090909,0.5725858017292293,0.5789473684210527,0.5852272727272727,150,38
82,0.3176470588235294,0.4421142198770616,0.32432432432432434,0.3397058823529412,151,37
83,0.4714285714285715,0.5386117543739495,0.5365853658536586,0.530952380952381,147,41
84,0.5028571428571429,0.6309682424522005,0.4358974358974359,0.5128571428571429,149,39
85,0.4557291666666667,0.4127789219700984,0.525,0.46875,148,40
86,0.5421052631578946,0.5324833141396609,0.5128205128205128,0.5078947368421052,149,39
87,0.5252100840336135,0.617463349700859,0.5789473684210527,0.6022408963585434,150,38
88,0.5516304347826086,0.4641717533842147,0.6153846153846154,0.5978260869565217,149,39
89,0.5534979423868313,0.31963896669779024,0.6111111111111112,0.6296296296296295,152,36
90,0.5043478260869565,0.47490731180430257,0.5789473684210527,0.5478260869565217,150,38
91,0.6628352490421455,0.39014550264550263,0.7105263157894737,0.7337164750957854,150,38
92,0.5172413793103448,0.25250047951197374,0.47368421052631576,0.5402298850574713,150,38
93,0.6057971014492753,0.4874534501159888,0.5526315789473685,0.491304347826087,150,38
94,0.4161931818181818,0.38992321811344044,0.5263157894736842,0.5142045454545454,150,38
95,0.5833333333333334,0.38629403004403,0.6666666666666666,0.6458333333333334,152,36
96,0.5208333333333333,0.6252285835480669,0.39473684210526316,0.44642857142857145,150,38
97,0.3178571428571429,0.20653298925682326,0.47368421052631576,0.4178571428571428,150,38
98,0.4922600619195046,0.47668071913675386,0.4166666666666667,0.413312693498452,152,36
99,0.625,0.5295896708899805,0.6666666666666666,0.6416666666666666,149,39
