,Max Proba
artificial.14,0.861
artificial.4,0.852
artificial.28,0.847
artificial.37,0.847
artificial.21,0.834
artificial.29,0.822
artificial.15,0.742
artificial.17,0.699
artificial.3,0.691
artificial.35,0.681
artificial.32,0.671
artificial.7,0.66
artificial.27,0.651
artificial.12,0.63
artificial.36,0.616
artificial.18,0.599
artificial.6,0.587
artificial.30,0.586
artificial.5,0.585
artificial.24,0.579
artificial.39,0.577
artificial.40,0.575
artificial.20,0.564
artificial.16,0.56
artificial.41,0.555
artificial.38,0.545
artificial.10,0.533
artificial.2,0.515
artificial.31,0.502
artificial.22,0.493
artificial.23,0.487
artificial.8,0.487
artificial.26,0.482
artificial.11,0.474
artificial.13,0.463
artificial.1,0.459
artificial.25,0.435
artificial.9,0.432
artificial.33,0.43
artificial.34,0.367
artificial.19,0.337
