,Max Proba
CD4Tnaive_pSTAT3_IL246,0.891
CD4Tnaive_pSTAT5_IL246,0.779
pDCs_pSTAT3_IL246,0.529
CD4negCD8negTcells_pSTAT6_IL246,0.504
pDCs_pNFkB_IL246,0.419
CD8Tcells_Th1_pNFkB_IL246,0.35
ncMCs_pNFkB_IL246,0.339
CD56hiCD16negNK_pNFkB_IL246,0.337
CD4Tcm_CCR2pos_pNFkB_IL246,0.336
ncMCs_pSTAT6_IL246,0.335
CD4Tregs_pSTAT5_IL246,0.329
CD8Tcm_pNFkB_IL246,0.295
NKT_pSTAT6_IL246,0.293
CD4Tem_CCR2pos_pSTAT6_IL246,0.293
Granulocytes_pSTAT3_IL246,0.291
cMCs_IkB_IL246,0.265
CD4negCD8negTcells_pNFkB_IL246,0.259
MDSCs_pSTAT3_IL246,0.228
cMCs_pS6_IL246,0.224
CD4Tcm_pSTAT5_IL246,0.212
CD8Tem_pSTAT6_IL246,0.209
CD8Teff_pSTAT6_IL246,0.2
cMCs_pSTAT3_IL246,0.195
CD8Tem_CCR2pos_pSTAT6_IL246,0.193
intMCs_pS6_IL246,0.161
MDSCs_pS6_IL246,0.16
CD4Teff_pERK_IL246,0.158
CD8Tcm_pSTAT5_IL246,0.146
NK_cells_CD11cpos_pNFkB_IL246,0.142
CD8Tcm_pSTAT6_IL246,0.139
CD56hiCD16negNK_pSTAT5_IL246,0.136
CD4Tem_pSTAT6_IL246,0.133
CD4Teff_pSTAT3_IL246,0.129
CD8Teff_pNFkB_IL246,0.124
intMCs_pNFkB_IL246,0.123
CD8Tnaive_pSTAT6_IL246,0.112
NK_cells_CD11cpos_pSTAT6_IL246,0.112
CD4Teff_pSTAT6_IL246,0.11
CD56hiCD16negNK_pSTAT6_IL246,0.104
intMCs_pERK_IL246,0.102
CD8Tem_pNFkB_IL246,0.102
NK_cells_CD11cneg_pNFkB_IL246,0.099
ncMCs_pSTAT3_IL246,0.098
Granulocytes_pSTAT5_IL246,0.086
CD8Tcells_Th1_pSTAT6_IL246,0.086
CD4Teff_pNFkB_IL246,0.081
Bcells_pNFkB_IL246,0.079
Bcells_pSTAT6_IL246,0.07
intMCs_pSTAT3_IL246,0.07
mDCs_pNFkB_IL246,0.066
CD4Tem_CCR2pos_pNFkB_IL246,0.06
CD8Tem_CCR2pos_pSTAT3_IL246,0.052
CD4Tem_pNFkB_IL246,0.051
cMCs_pNFkB_IL246,0.049
CD4Tcm_pSTAT6_IL246,0.042
CD4Tem_CCR2pos_pSTAT5_IL246,0.04
mDCs_IkB_IL246,0.039
CD4Tcm_CCR2pos_pSTAT5_IL246,0.033
mDCs_pS6_IL246,0.032
CD8Tcm_CCR2pos_pSTAT6_IL246,0.03
CD56hiCD16negNK_pSTAT3_IL246,0.029
mDCs_pSTAT3_IL246,0.021
CD4Teff_pSTAT5_IL246,0.013
CD4negCD8negTcells_pSTAT3_IL246,0.012
MDSCs_pSTAT6_IL246,0.01
CD8Tcm_pSTAT3_IL246,0.009
cMCs_pSTAT6_IL246,0.009
Bcells_pSTAT5_IL246,0.007
intMCs_pSTAT6_IL246,0.006
CD8Tnaive_pSTAT5_IL246,0.003
CD8Tcm_CCR2pos_pSTAT5_IL246,0.003
pDCs_pSTAT6_IL246,0.002
CD4Tcm_CCR2pos_pSTAT3_IL246,0.001
CD4Tem_pSTAT5_IL246,0.001
CD4Tregs_pSTAT3_IL246,0.001
CD8Tcm_CCR2pos_pNFkB_IL246,0.0
mDCs_pERK_IL246,0.0
CD8Tem_pSTAT3_IL246,0.0
CD8Tcells_Th1_pSTAT3_IL246,0.0
Bcells_pSTAT3_IL246,0.0
CD8Tcm_CCR2pos_pSTAT3_IL246,0.0
CD8Tnaive_pSTAT3_IL246,0.0
NKT_pSTAT3_IL246,0.0
CD4Tcm_pSTAT3_IL246,0.0
CD4Tem_pSTAT3_IL246,0.0
CD4Tem_CCR2pos_pSTAT3_IL246,0.0
mDCs_pSTAT6_IL246,0.0
