,Max Proba
artificial.78,0.19198176264762878
artificial.30,0.12618166208267212
artificial.361,0.12101472914218903
artificial.490,0.10625194758176804
artificial.80,0.1014876514673233
artificial.99,0.09244527667760849
artificial.523,0.09147382527589798
artificial.536,0.08893298357725143
artificial.41,0.08051767200231552
artificial.75,0.07706735283136368
artificial.64,0.07591817528009415
artificial.493,0.06869330257177353
artificial.375,0.06767430901527405
artificial.312,0.0661206915974617
artificial.52,0.0632183775305748
artificial.128,0.06004094332456589
artificial.431,0.05658363923430443
artificial.499,0.054309163242578506
artificial.379,0.05416402220726013
artificial.49,0.0538153350353241
artificial.58,0.05200640484690666
artificial.348,0.05047772452235222
artificial.537,0.05041184276342392
artificial.28,0.05008960887789726
artificial.211,0.04985184222459793
artificial.177,0.04895789548754692
artificial.56,0.04746066406369209
artificial.483,0.046586357057094574
artificial.309,0.04622101038694382
artificial.351,0.04490615800023079
artificial.234,0.04478202387690544
artificial.183,0.044169358909130096
artificial.310,0.04401133209466934
artificial.337,0.043332651257514954
artificial.122,0.04236878082156181
artificial.8,0.042226217687129974
artificial.47,0.04220597445964813
artificial.418,0.04211919754743576
artificial.266,0.03823933005332947
artificial.501,0.036672480404376984
artificial.44,0.03652651235461235
artificial.426,0.03497588261961937
artificial.212,0.034589819610118866
artificial.74,0.03276579827070236
artificial.378,0.03269544243812561
artificial.24,0.032609108835458755
artificial.206,0.03237638995051384
artificial.196,0.0320807620882988
artificial.7,0.031975846737623215
artificial.494,0.03118732012808323
artificial.76,0.030958879739046097
artificial.20,0.030275581404566765
artificial.463,0.030054697766900063
artificial.112,0.029307587072253227
artificial.292,0.028869666159152985
artificial.297,0.028704151511192322
artificial.535,0.028358742594718933
artificial.91,0.028159067034721375
artificial.407,0.02809644490480423
artificial.486,0.02807489223778248
artificial.62,0.027925480157136917
artificial.3,0.027685420587658882
artificial.61,0.02762037329375744
artificial.313,0.02753911353647709
artificial.526,0.02728269249200821
artificial.350,0.027175666764378548
artificial.79,0.02682790718972683
artificial.100,0.026815062388777733
artificial.48,0.026745671406388283
artificial.97,0.026635486632585526
artificial.477,0.026581894606351852
artificial.538,0.026451459154486656
artificial.305,0.025952687487006187
artificial.71,0.025840159505605698
artificial.433,0.02539166249334812
artificial.36,0.025337371975183487
artificial.416,0.02500932663679123
artificial.23,0.024252643808722496
artificial.306,0.02359873242676258
artificial.394,0.023590650409460068
artificial.343,0.02344609797000885
artificial.374,0.023174693807959557
artificial.404,0.0231353510171175
artificial.51,0.023011811077594757
artificial.55,0.02267220988869667
artificial.291,0.022580858319997787
artificial.213,0.022258955985307693
artificial.4,0.02118666097521782
artificial.365,0.021073266863822937
artificial.342,0.021045202389359474
artificial.98,0.02082912065088749
artificial.280,0.02050294540822506
artificial.546,0.020500820130109787
artificial.65,0.020391367375850677
artificial.437,0.02038363181054592
artificial.548,0.019777480512857437
artificial.485,0.01952582597732544
artificial.193,0.019065603613853455
artificial.72,0.01893131621181965
artificial.26,0.018878232687711716
artificial.521,0.01887812651693821
artificial.40,0.018757842481136322
artificial.5,0.018450232222676277
artificial.156,0.018412834033370018
artificial.53,0.018400901928544044
artificial.386,0.01838032156229019
artificial.18,0.01814812608063221
artificial.470,0.018074501305818558
artificial.360,0.01803896389901638
artificial.434,0.01787300780415535
artificial.63,0.017842033877968788
artificial.57,0.01773284375667572
artificial.427,0.01757497899234295
artificial.525,0.017538268119096756
artificial.37,0.017532365396618843
artificial.406,0.017409494146704674
artificial.184,0.017331339418888092
artificial.101,0.017324013635516167
artificial.68,0.01705385558307171
artificial.182,0.0169595405459404
artificial.250,0.01695791259407997
artificial.430,0.01691296510398388
artificial.197,0.016884490847587585
artificial.358,0.016824815422296524
artificial.420,0.01638825424015522
artificial.214,0.016214363276958466
artificial.355,0.015992071479558945
artificial.554,0.015965238213539124
artificial.541,0.015638140961527824
artificial.85,0.01563737913966179
artificial.549,0.015424741432070732
artificial.140,0.01541004329919815
artificial.6,0.015243608504533768
artificial.503,0.015203050337731838
artificial.504,0.015154923312366009
artificial.380,0.014871284365653992
artificial.534,0.014733200892806053
artificial.482,0.01459877286106348
artificial.466,0.01457840483635664
artificial.455,0.014275905676186085
artificial.14,0.014185401611030102
artificial.551,0.014165275730192661
artificial.304,0.014036430977284908
artificial.270,0.014020869508385658
