,Max Proba
artificial.15,0.916
artificial.7,0.845
artificial.13,0.782
artificial.11,0.737
artificial.25,0.732
artificial.19,0.61
artificial.9,0.604
artificial.10,0.548
artificial.14,0.49
artificial.8,0.464
artificial.20,0.454
artificial.6,0.444
artificial.1,0.434
artificial.22,0.434
artificial.21,0.402
artificial.5,0.399
artificial.12,0.397
artificial.17,0.373
artificial.4,0.346
artificial.23,0.339
artificial.26,0.299
artificial.18,0.271
artificial.24,0.27
artificial.16,0.217
artificial.2,0.2
artificial.3,0.16
