,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
artificial.1,0.0,0.0,0.0,0.0,0.12666666666666668,0.05,0.22333333333333333,0.13666666666666666,0.5266666666666666,0.33666666666666667
artificial.2,0.0,0.0,0.0,0.0,0.01,0.0,0.03666666666666667,0.013333333333333334,0.3433333333333333,0.10333333333333333
artificial.3,0.0,0.0,0.0,0.0,0.006666666666666667,0.0033333333333333335,0.08666666666666667,0.02666666666666667,0.5,0.25333333333333335
artificial.4,0.0,0.0,0.0,0.0,0.02,0.0,0.08666666666666667,0.02666666666666667,0.41,0.19
artificial.5,0.0,0.0,0.006666666666666667,0.0,0.3,0.18,0.47,0.33,0.6733333333333333,0.57
artificial.6,0.0,0.0,0.0,0.0,0.11666666666666667,0.03,0.33,0.13333333333333333,0.7266666666666667,0.53
artificial.7,0.0,0.0,0.0,0.0,0.02,0.0033333333333333335,0.04,0.016666666666666666,0.2833333333333333,0.09333333333333334
artificial.8,0.0,0.0,0.0,0.0,0.07,0.016666666666666666,0.11666666666666667,0.04666666666666667,0.41,0.17666666666666667
artificial.9,0.0,0.0,0.006666666666666667,0.0,0.18,0.07333333333333333,0.29333333333333333,0.16333333333333333,0.66,0.4866666666666667
artificial.10,0.0,0.0,0.01,0.0,0.12,0.043333333333333335,0.30333333333333334,0.14,0.7366666666666667,0.5133333333333333
artificial.11,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.31,0.06666666666666667
artificial.12,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.18666666666666668,0.03666666666666667
artificial.13,0.0,0.0,0.0033333333333333335,0.0,0.023333333333333334,0.013333333333333334,0.043333333333333335,0.016666666666666666,0.25333333333333335,0.09666666666666666
artificial.14,0.0,0.0,0.01,0.0,0.04,0.01,0.12,0.04,0.45,0.2
artificial.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.06666666666666667
artificial.16,0.0,0.0,0.06666666666666667,0.01,0.2866666666666667,0.13333333333333333,0.36666666666666664,0.19333333333333333,0.65,0.42333333333333334
artificial.17,0.0,0.0,0.0,0.0,0.16666666666666666,0.07666666666666666,0.27666666666666667,0.19,0.6233333333333333,0.3566666666666667
artificial.18,0.0,0.0,0.013333333333333334,0.0,0.17666666666666667,0.08,0.4033333333333333,0.25,0.7033333333333334,0.56
artificial.19,0.0,0.0,0.0,0.0,0.13333333333333333,0.013333333333333334,0.38666666666666666,0.24,0.7466666666666667,0.6033333333333334
artificial.20,0.0,0.0,0.0,0.0,0.08333333333333333,0.006666666666666667,0.21666666666666667,0.09333333333333334,0.5566666666666666,0.33
artificial.21,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.07666666666666666,0.03666666666666667,0.38,0.17
artificial.22,0.0,0.0,0.0033333333333333335,0.0,0.1,0.03,0.24666666666666667,0.12333333333333334,0.6833333333333333,0.45666666666666667
artificial.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.03
artificial.24,0.0,0.0,0.013333333333333334,0.0,0.38,0.18,0.62,0.43333333333333335,0.79,0.7033333333333334
artificial.25,0.0,0.0,0.03666666666666667,0.0,0.25666666666666665,0.10666666666666667,0.37,0.21,0.7,0.5166666666666667
artificial.26,0.0,0.0,0.0,0.0,0.10333333333333333,0.03,0.21333333333333335,0.11,0.5133333333333333,0.2633333333333333
artificial.27,0.0,0.0,0.02,0.0,0.38333333333333336,0.15,0.64,0.43333333333333335,0.9,0.7966666666666666
artificial.28,0.0,0.0,0.0,0.0,0.0,0.0,0.043333333333333335,0.0,0.39666666666666667,0.16
artificial.29,0.0,0.0,0.0,0.0,0.07666666666666666,0.02,0.18666666666666668,0.05333333333333334,0.59,0.3433333333333333
artificial.30,0.0,0.0,0.0,0.0,0.03,0.0,0.11666666666666667,0.03666666666666667,0.49666666666666665,0.27
artificial.31,0.0,0.0,0.0,0.0,0.12,0.03666666666666667,0.23333333333333334,0.11666666666666667,0.49333333333333335,0.2966666666666667
artificial.32,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.23,0.03
artificial.33,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0033333333333333335,0.44,0.13333333333333333
artificial.34,0.0,0.0,0.19666666666666666,0.016666666666666666,0.49333333333333335,0.2833333333333333,0.6766666666666666,0.49333333333333335,0.9266666666666666,0.85
artificial.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.02666666666666667
artificial.36,0.0,0.0,0.0,0.0,0.01,0.0,0.056666666666666664,0.013333333333333334,0.38333333333333336,0.14333333333333334
artificial.37,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.006666666666666667,0.0033333333333333335,0.28,0.05
artificial.38,0.0,0.0,0.0,0.0,0.01,0.0,0.06333333333333334,0.01,0.3433333333333333,0.13333333333333333
artificial.39,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.3433333333333333,0.09666666666666666
artificial.40,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.02,0.006666666666666667,0.25,0.08666666666666667
artificial.41,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.44,0.22666666666666666
artificial.42,0.0,0.0,0.043333333333333335,0.0,0.23666666666666666,0.09,0.3466666666666667,0.17333333333333334,0.5733333333333334,0.42
artificial.43,0.0,0.0,0.013333333333333334,0.0,0.21333333333333335,0.1,0.29,0.17666666666666667,0.5866666666666667,0.3933333333333333
artificial.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22333333333333333,0.02
artificial.45,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.46,0.21333333333333335
artificial.46,0.0,0.0,0.0,0.0,0.056666666666666664,0.02,0.09333333333333334,0.05,0.29,0.13
artificial.47,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.01,0.0,0.27666666666666667,0.06666666666666667
artificial.48,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.32,0.09666666666666666
artificial.49,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.03333333333333333,0.006666666666666667,0.25333333333333335,0.08
artificial.50,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.01,0.0,0.24666666666666667,0.07666666666666666
artificial.51,0.0,0.0,0.0,0.0,0.17,0.08,0.36,0.21,0.7366666666666667,0.5433333333333333
artificial.52,0.0,0.0,0.0033333333333333335,0.0,0.06666666666666667,0.02666666666666667,0.15333333333333332,0.09,0.5833333333333334,0.35
artificial.53,0.0,0.0,0.0,0.0,0.07,0.016666666666666666,0.14,0.08,0.48,0.25333333333333335
artificial.54,0.0,0.0,0.006666666666666667,0.0,0.09,0.04,0.14666666666666667,0.07,0.32666666666666666,0.13333333333333333
artificial.55,0.0,0.0,0.0,0.0,0.02,0.0033333333333333335,0.09333333333333334,0.02,0.47,0.23
artificial.56,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.12333333333333334,0.016666666666666666,0.5133333333333333,0.28
artificial.57,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.023333333333333334,0.0033333333333333335,0.4066666666666667,0.13
artificial.58,0.0,0.0,0.0,0.0,0.04,0.0033333333333333335,0.10333333333333333,0.04666666666666667,0.4766666666666667,0.25
artificial.59,0.0,0.0,0.013333333333333334,0.0,0.10666666666666667,0.05,0.17666666666666667,0.08333333333333333,0.5266666666666666,0.3
artificial.60,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.02,0.0,0.31666666666666665,0.08333333333333333
artificial.61,0.0,0.0,0.013333333333333334,0.0,0.11,0.04,0.18,0.1,0.5066666666666667,0.25
artificial.62,0.0,0.0,0.0,0.0,0.03,0.016666666666666666,0.12333333333333334,0.043333333333333335,0.48,0.2633333333333333
artificial.63,0.0,0.0,0.0,0.0,0.19666666666666666,0.08333333333333333,0.36333333333333334,0.2,0.6466666666666666,0.5066666666666667
artificial.64,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.07,0.016666666666666666,0.5033333333333333,0.26666666666666666
artificial.65,0.0,0.0,0.0,0.0,0.02,0.0033333333333333335,0.14666666666666667,0.03333333333333333,0.5866666666666667,0.38
artificial.66,0.0,0.0,0.0033333333333333335,0.0,0.11333333333333333,0.03,0.25333333333333335,0.10333333333333333,0.5166666666666667,0.3566666666666667
artificial.67,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.33,0.07
artificial.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.02666666666666667
artificial.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22333333333333333,0.04666666666666667
artificial.70,0.0,0.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.006666666666666667,0.3233333333333333,0.10666666666666667
artificial.71,0.0,0.0,0.03333333333333333,0.0033333333333333335,0.13333333333333333,0.056666666666666664,0.22666666666666666,0.10666666666666667,0.5433333333333333,0.30666666666666664
artificial.72,0.0,0.0,0.0,0.0,0.016666666666666666,0.0033333333333333335,0.08,0.02666666666666667,0.5066666666666667,0.2733333333333333
artificial.73,0.0,0.0,0.0,0.0,0.01,0.0,0.1,0.03333333333333333,0.48,0.25333333333333335
artificial.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16333333333333333,0.043333333333333335
artificial.75,0.0,0.0,0.0,0.0,0.023333333333333334,0.006666666666666667,0.07,0.02666666666666667,0.44,0.21
artificial.76,0.0,0.0,0.0,0.0,0.04,0.006666666666666667,0.12,0.05333333333333334,0.5266666666666666,0.29
artificial.77,0.0,0.0,0.01,0.0,0.24666666666666667,0.12333333333333334,0.3466666666666667,0.23333333333333334,0.5666666666666667,0.4066666666666667
artificial.78,0.0,0.0,0.0,0.0,0.006666666666666667,0.0033333333333333335,0.07666666666666666,0.016666666666666666,0.5766666666666667,0.2866666666666667
artificial.79,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.17666666666666667,0.043333333333333335
