,Fold selected features,Fold nb of features
Fold 42,[],0
Fold 43,"['CD4_T_cells_CD80_CD86+_stromal_GranzymeB', 'CD8_T_cells_CD80_CD86+_stromal_GranzymeB', 'Stroma_mesenchymal_glandfront_GranzymeB', 'Stroma_fibroblast_stromal_GranzymeB', 'NK_cells_CD56brCD16-TIM3hi_glandfront_pP38', 'NK_cells_CD56dimCD16+CD9hi_glandfront_GranzymeB', 'Dendritic_Cells_CD209CD33dp_stromal_GranzymeB', 'NKT_glandfront_Ki67', 'aSMA-br_mesenchymal_stromal_GranzymeB', 'Gland_vascular_endothelium_glandfront_VEGF']",10
Fold 44,[],0
Fold 45,"['Macrophages_M1_M2_stromal_GranzymeB', 'NKT_glandfront_Ki67']",2
Fold 46,['Stroma_fibroblast_stromal_GranzymeB'],1
Fold 47,"['NK_cells_CD56dimCD16+CD9hi_glandfront_GranzymeB', 'Gland_mesenchymal_stromal_GranzymeB']",2
Fold 48,[],0
Fold 49,[],0
Fold 50,"['CD8_T_cells_CD80_CD86+_stromal_GranzymeB', 'CD4_T_cells_CD11b+_stromal_GranzymeB', 'CD4_T_cells_CD11b+_stromal_Ki67', 'Stroma_fibroblast_glandfront_GranzymeB']",4
Fold 51,"['NK_cells_CD56dimCD16+CD9hi_glandfront_GranzymeB', 'Macrophages_M1_M2_glandfront_GranzymeB']",2
Fold 52,['CD4_T_cells_CD80_CD86+_stromal_GranzymeB'],1
Fold 53,[],0
Fold 54,[],0
Fold 55,[],0
Fold 56,['aSMA-br_vascular_endothelium_stromal_GranzymeB'],1
Fold 57,[],0
Fold 58,"['CD4_T_cells_HLA-DR+_stromal_PR', 'Stroma_fibroblast_glandfront_Ki67', 'NK_cells_CD56dimCD16+CD9hi_glandfront_GranzymeB', 'Macrophages_M1_M2_glandfront_GranzymeB', 'Macrophages_M1_M2_stromal_GranzymeB', 'Dendritic_Cells_CD209CD33dp_stromal_GranzymeB', 'NKT_glandfront_Ki67', 'Gland_mesenchymal_stromal_GranzymeB']",8
Fold 59,"['Stroma_fibroblast_stromal_GranzymeB', 'Macrophages_M1_M2_stromal_GranzymeB', 'NA_glandfront_Ki67']",3
Fold 60,[],0
Fold 61,"['CD8_T_cells_CD80_CD86+_stromal_GranzymeB', 'NK_cells_CD56brCD16-TIM3hi_glandfront_pP38', 'NK_cells_CD56dimCD16+CD9hi_glandfront_GranzymeB', 'Dendritic_Cells_CD209CD33dp_stromal_GranzymeB', 'Dendritic_Cells_CD86CD33dp_glandfront_VEGF', 'NKT_glandfront_Ki67', 'aSMA-br_mesenchymal_stromal_GranzymeB', 'aSMA-br_vascular_endothelium_stromal_Ki67']",8
Fold 62,"['CD4_T_cells_HLA-DR+_stromal_PR', 'CD4_T_cells_HLA-DR+_stromal_GranzymeB', 'CD4_T_cells_HLA-DR+_stromal_Ki67', 'CD4_T_cells_CD80_CD86+_stromal_GranzymeB', 'CD8_T_cells_CD80_CD86+_stromal_GranzymeB', 'Stroma_fibroblast_stromal_GranzymeB', 'NK_cells_CD56dimCD16+CD9hi_glandfront_GranzymeB', 'NK_cells_CD56dimCD16+CD9hi_stromal_GranzymeB', 'Macrophages_M1_M2_stromal_GranzymeB', 'Dendritic_Cells_CD209CD33dp_stromal_GranzymeB', 'aSMA-br_vascular_endothelium_stromal_GranzymeB', 'NA_glandfront_Ki67']",12
Fold 63,"['NK_cells_CD56dimCD16+CD9hi_glandfront_GranzymeB', 'Dendritic_Cells_CD86CD33dp_stromal_GranzymeB', 'aSMA-br_mesenchymal_stromal_GranzymeB', 'aSMA-br_vascular_endothelium_stromal_GranzymeB']",4
Fold 64,"['CD4_T_cells_CD80_CD86+_stromal_GranzymeB', 'Stroma_mesenchymal_glandfront_GranzymeB', 'NK_cells_CD56dimCD16+CD9hi_glandfront_GranzymeB']",3
Fold 65,['aSMA-br_vascular_endothelium_stromal_GranzymeB'],1
Fold 66,[],0
Fold 67,[],0
Fold 68,[],0
Fold 69,[],0
Fold 70,[],0
Fold 71,"['CD4_T_cells_CD80_CD86+_stromal_GranzymeB', 'Macrophages_M1_M2_stromal_GranzymeB', 'aSMA-br_vascular_endothelium_stromal_GranzymeB']",3
Fold 72,[],0
Fold 73,[],0
Fold 74,"['Stroma_fibroblast_stromal_GranzymeB', 'Macrophages_M1_M2_stromal_GranzymeB']",2
Fold 75,"['NK_cells_CD56brCD16-_stromal_HLA-DR', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Dendritic_Cells_CD209CD33dp_stromal_GranzymeB', 'aSMA-br_vascular_endothelium_stromal_GranzymeB', 'Gland_mesenchymal_stromal_GranzymeB', 'NA_glandfront_Ki67']",6
Fold 76,"['Stroma_fibroblast_glandfront_Ki67', 'Stroma_fibroblast_stromal_GranzymeB', 'Gland_fibroblast_intragland_VEGF']",3
Fold 77,[],0
Fold 78,"['Stroma_fibroblast_stromal_GranzymeB', 'Macrophages_M1_M2_stromal_GranzymeB']",2
Fold 79,"['CD4_T_cells_HLA-DR+_stromal_Ki67', 'CD4_T_cells_CD80_CD86+_stromal_GranzymeB', 'Macrophages_M1_M2_stromal_GranzymeB', 'Dendritic_Cells_CD33+_stromal_GranzymeB', 'Dendritic_Cells_CD209CD33dp_stromal_GranzymeB', 'NKT_glandfront_Ki67', 'aSMA-br_vascular_endothelium_stromal_Ki67', 'NA_glandfront_Ki67']",8
Fold 80,[],0
Fold 81,[],0
Fold 82,"['Stroma_fibroblast_stromal_GranzymeB', 'NK_cells_CD56dimCD16+CD9hi_glandfront_GranzymeB']",2
Fold 83,[],0
Fold 84,"['CD4_T_cells_CD80_CD86+_stromal_GranzymeB', 'Macrophages_M1-like_glandfront_GranzymeB', 'aSMA-br_vascular_endothelium_stromal_Ki67']",3
Fold 85,"['CD4_T_cells_CD80_CD86+_stromal_GranzymeB', 'Macrophages_M1_M2_stromal_GranzymeB', 'aSMA-br_vascular_endothelium_stromal_GranzymeB', 'NA_glandfront_Ki67']",4
Fold 86,"['NK_cells_CD56brCD16-TIM3hi_glandfront_pP38', 'NA_glandfront_Ki67']",2
Fold 87,['Stroma_fibroblast_stromal_GranzymeB'],1
Fold 88,[],0
Fold 89,"['CD8_T_cells_HLA-DR+_stromal_GranzymeB', 'CD4_T_cells_CD80_CD86+_stromal_GranzymeB', 'aSMA-br_vascular_endothelium_stromal_GranzymeB']",3
Fold 90,['aSMA-br_vascular_endothelium_stromal_GranzymeB'],1
Fold 91,[],0
Fold 92,"['CD4_T_cells_HLA-DR+_stromal_Ki67', 'Macrophages_M1_M2_stromal_GranzymeB', 'aSMA-br_vascular_endothelium_stromal_GranzymeB']",3
Fold 93,[],0
Fold 94,"['Dendritic_Cells_CD33+_stromal_GranzymeB', 'NKT_glandfront_Ki67', 'NA_glandfront_Ki67']",3
Fold 95,['NA_glandfront_Ki67'],1
Fold 96,[],0
Fold 97,"['CD4_T_cells_HLA-DR+_stromal_Ki67', 'Stroma_fibroblast_stromal_GranzymeB', 'Macrophages_M1-like_stromal_GranzymeB', 'Macrophages_M1_M2_stromal_GranzymeB', 'aSMA-br_vascular_endothelium_stromal_GranzymeB']",5
Fold 98,['Stroma_fibroblast_stromal_GranzymeB'],1
Fold 99,[],0
