,Fold selected features,Fold #features
Fold_0,"['RHD', 'CDK10', 'YWHAQP5', 'MEMO1P1', 'RPL23AP7', 'HNRNPA3P6', 'FAM21EP']",7
Fold_1,"['VAMP1', 'DUSP1', 'LMNA', 'CDK10', 'MT-TH', 'YWHAQP5', 'RPL23AP7', 'GP9', 'MAGI2-AS3']",9
Fold_2,"['CTD-3088G3.8', 'Y_RNA.356', 'MVK', 'MT-TH', 'MTRNR2L8', 'RPL23AP7', 'HNRNPA3P6', 'SHANK1', 'FAM98B']",9
Fold_3,"['FGG', 'CTD-3222D19.5', 'CDK10', 'MT-TH', 'YWHAQP5', 'RPL34P34', 'RPL23AP7', 'MTRNR2L8', 'ACSS2']",9
Fold_4,"['SPINK5', 'RPL23AP7', 'HNRNPA3P6', 'RP11-120B7.1', 'TNFRSF8', 'GAPDHP60']",6
Fold_5,"['SNORD116-14', 'Y_RNA.138', 'PLB1', 'MTND6P22', 'HCAR3', 'Y_RNA.201', 'MT-TH', 'RNA5SP335', 'RPL23AP7', 'THAP9-AS1', 'MT-TM', 'MT-TR', 'ITGB2-AS1', 'CDK10', 'RPL34P34', 'LINC01001', 'TRIO', 'MTRNR2L8']",18
Fold_6,"['MAGI2', 'Y_RNA.138', 'JAKMIP2', 'RPL34P34', 'RPL23AP7', 'HNRNPA3P6']",6
Fold_7,"['RNA5SP387', 'MIRLET7D', 'MT-TH', 'RPL23AP7', 'GPX1P1', 'THAP9-AS1', 'RP11-466H18.1']",7
Fold_8,"['RNA5SP387', 'Y_RNA.138', 'MVK', 'Y_RNA.201', 'MT-TH', 'RPL23AP7', 'THAP9-AS1', 'MT-TM', 'OXTR', 'MAGI2', 'RNA5SP506', 'SFRP2', 'MT-TR', 'CDK10', 'MIR142', 'TRIO', 'MT-TS2', 'RPS4XP22', 'SEPT5']",19
Fold_9,"['RNA5SP387', 'PLEK2', 'MIRLET7D', 'WDR87', 'PRPF39', 'CDK10', 'MT-TH', 'YWHAQP5', 'EFCAB14', 'RPL34P34', 'GPX1P1', 'GPR78', 'IL18', 'MYO18B']",14
Fold_10,"['SBK3', 'PLEK2', 'MIRLET7D', 'MT-TR', 'CDK10', 'MT-TH', 'YWHAQP5', 'GPX1P1', 'TPT1', 'GOLGA5P1', 'SLC12A5']",11
Fold_11,"['ANKRD28', 'RN7SL210P', 'SCPEP1', 'YWHAQP5', 'RPL34P34', 'CXCL1', 'MTRNR2L8', 'GOLGA5P1']",8
Fold_12,"['YWHAQP5', 'RPL23AP7', 'C5orf34', 'MVK', 'APOA1', 'MT-TC']",6
Fold_13,"['SNORA27', 'TUBA1C', 'Y_RNA.18', 'AHCYL1', 'CDK10', 'KCTD20', 'RPL23AP7', 'HNRNPA3P6', 'DFFB', 'MT-TC']",10
Fold_14,"['RNA5SP387', 'MAGI2', 'PLEKHO1', 'Y_RNA.138', 'CDK10', 'CAPZA2', 'TRIO', 'HNRNPA3P6', 'RPL23AP7', 'RP11-120B7.1', 'NPM1P9', 'THAP9-AS1', 'UBALD1', 'GOLGA5P1']",14
Fold_15,"['CTD-2245F17.3', 'GPATCH4', 'CDK10', 'GFI1', 'MT-TH', 'YWHAQP5', 'NEU1', 'ITGA2B', 'RPL23AP7', 'MTRNR2L8', 'RBFA', 'MT-TM', 'GOLGA5P1']",13
Fold_16,"['YWHAQP5', 'RN7SL210P', 'EID3', 'RPL23AP7', 'HNRNPA3P6', 'RP11-15A1.4', 'ETF1']",7
Fold_17,"['PLEK2', 'HNRNPCP2', 'OSM', 'CDK10', 'RPL23AP7', 'HNRNPA3P6', 'RP11-120B7.1', 'E4F1', 'MAN1B1-AS1']",9
Fold_18,"['RIPK3', 'RNA5SP387', 'Y_RNA.138', 'Y_RNA.201', 'MT-TH', 'RPL23AP7', 'GDPGP1', 'MT-TM', 'RNU1-33P', 'GRK5', 'MT-TR', 'CDK10', 'LILRA6', 'YWHAQP5', 'RPL34P34', 'TRIO', 'MTRNR2L8', 'YWHAH']",18
Fold_19,"['CYP2W1', 'RPL23AP7', 'HNRNPA3P6', 'RPL22L1', 'Y_RNA.286', 'GAPDHP60', 'GOLGA5P1']",7
Fold_20,"['RP11-570P14.1', 'RPL23AP7', 'HNRNPA3P6', 'RNY3P1', 'CDK10', 'MT-TH']",6
Fold_21,"['YWHAQP5', 'MTRNR2L8', 'RPL23AP7', 'HNRNPA3P6', 'Y_RNA.298', 'MRPS6']",6
Fold_22,"['YWHAQP5', 'RNA5SP387', 'RPL34P34', 'GOLGA5P1', 'CDK10', 'Y_RNA.201', 'MT-TH']",7
Fold_23,"['Y_RNA.138', 'Y_RNA.23', 'CDK10', 'MT-TH', 'YWHAQP5', 'RTEL1P1', 'MT-TD', 'TRIO', 'HNRNPA3P6', 'RPL23AP7']",10
Fold_24,"['PLEK2', 'ANKHD1-EIF4EBP3', 'SNAI3', 'SOX7', 'MT-TH', 'ITGA2B', 'RPL23AP7', 'HNRNPA3P6', 'RP11-120B7.1', 'MMP9', 'RPS3AP5']",11
Fold_25,"['CDK10', 'YWHAQP5', 'KLRC2', 'IL16', 'RPL23AP7', 'HNRNPA3P6', 'NFYB', 'THAP9-AS1']",8
Fold_26,"['PLEK2', 'RN7SL546P', 'TREML1', 'Y_RNA.221', 'RPL23AP7', 'GPX1P1', 'MAGEF1', 'GOLGA5P1', 'RNA5SP149', 'MIRLET7D', 'CDK10', 'YWHAQP5', 'RP3-412A9.17', 'HLA-DQA2']",14
Fold_27,"['Y_RNA.138', 'CDK10', 'Y_RNA.201', 'MT-TH', 'UBE2H', 'RPL23AP7', 'HNRNPA3P6', 'MT-TS2', 'MTRNR2L8']",9
Fold_28,"['RP4-671O14.6', 'MTRNR2L8', 'RPL23AP7', 'HNRNPA3P6', 'SNORD97']",5
Fold_29,"['RNA5SP387', 'CDK10', 'MT-TH', 'YWHAQP5', 'COMMD8', 'RPL23AP7', 'HNRNPA3P6', 'MTRNR2L8', 'SNORD97', 'Y_RNA.77']",10
Fold_30,"['YWHAQP5', 'RPL23AP7', 'MTRNR2L8', 'GNA13', 'SNORD97', 'CDK10', 'MT-TH']",7
Fold_31,"['RNA5SP387', 'MIRLET7D', 'DPP10-AS1', 'CDK10', 'YWHAQP5', 'RPL23AP7', 'MTRNR2L8', 'CHCHD4', 'ZNF587B']",9
Fold_32,"['MAGI2', 'RNY1', 'TNNI2', 'CDK10', 'NEU1', 'YWHAQP5', 'TRIO', 'RPL23AP7', 'MTRNR2L8', 'ANGPTL4', 'OXTR']",11
Fold_33,"['MAGI2', 'Y_RNA.138', 'CDK10', 'Y_RNA.201', 'RPL23AP7', 'HNRNPA3P6', 'RP11-15A1.4']",7
Fold_34,"['RP11-570P14.1', 'ZFAND4', 'RN7SL559P', 'CYSLTR2', 'PEX11B', 'CDK10', 'LILRA6', 'YWHAQP5', 'RPL34P34', 'RPL23AP7', 'PIR', 'MTRNR2L8', 'THAP9-AS1', 'IFI27L2', 'RPS4XP22', 'RP11-294J22.7']",16
Fold_35,"['RN7SL650P', 'MT-TH', 'RPL23AP7', 'MT-TC', 'MAGI2-AS3', 'MIRLET7D', 'YWHAQP5', 'PPA1', 'TRIO', 'MTRNR2L8', 'Y_RNA.208']",11
Fold_36,"['CLEC7A', 'RPL23AP7', 'TRAF7', 'MAGI2-AS3', 'MT-TH']",5
Fold_37,"['PLEK2', 'ZNF549', 'TNNI2', 'SLC44A4', 'YWHAQP5', 'RPL23AP7', 'CXCL8', 'THAP9-AS1', 'MRPL35']",9
Fold_38,"['RN7SL650P', 'MAMSTR', 'MIRLET7D', 'PPM1D', 'CDK10', 'GNAS', 'YWHAQP5', 'TRIO', 'HNRNPA3P6', 'RPL23AP7', 'SNORD97']",11
Fold_39,"['YWHAQP5', 'RPL23AP7', 'COL6A5', 'EMID1']",4
Fold_40,"['PLEK2', 'AC007238.1', 'MT-TH', 'RPL34P34', 'RPL23AP7', 'SNORD97']",6
Fold_41,"['AC009413.2', 'RNA5SP387', 'RAB11B-AS1', 'MAGI2', 'WDFY3', 'SLC30A7', 'MVK', 'MT-TH', 'ID4', 'RPL23AP7', 'GAPDHP60', 'RP11-473M20.9']",12
Fold_42,"['ZDHHC18', 'MT-TH', 'RPL23AP7', 'GPX1P1', 'MT-TC', 'GOLGA5P1', 'GMDS-AS1', 'MIRLET7D', 'SMIM3', 'ZC3H8', 'CDK10', 'YWHAQP5', 'RPL34P34', 'TRIO', 'HNRNPA3P6', 'WBP2', 'LINC01207']",17
Fold_43,"['RNA5SP387', 'PLEK2', 'MVK', 'TMEM70', 'MT-TH', 'RPL23AP7', 'ATF7IP', 'RPS3AP5', 'RNA5SP355', 'RN7SL210P', 'MIRLET7D', 'MT-TR', 'LRP5', 'YWHAQP5', 'THNSL1']",15
Fold_44,"['RHD', 'PLEK2', 'ITPRIPL1', 'RP11-319G6.1', 'FAM49A', 'RPL23AP7', 'MTRNR2L8', 'DDX11L10', 'E4F1', 'TIGD7']",10
Fold_45,"['KRT8P12', 'RNA5SP387', 'CDK10', 'AC005532.5', 'MT-TH', 'YWHAQP5', 'RPL34P34', 'RPL23AP7', 'GPX1P1', 'HIST1H2BD']",10
Fold_46,"['MIRLET7D', 'CDK10', 'MT-TH', 'YWHAQP5', 'RN7SL60P', 'RPL23AP7', 'HNRNPA3P6', 'SNORD97']",8
Fold_47,"['PTCRA', 'HOXB3', 'RP11-473P24.2', 'RPL23AP7', 'KIFC1', 'MAMSTR', 'MIRLET7D', 'DPP10-AS1', 'ITGB2-AS1', 'CDK10', 'YWHAQP5', 'BICD2', 'RPL34P34', 'LINC01001', 'TRIO', 'HNRNPA3P6', 'MTRNR2L8', 'SPTB', 'BEX2', 'SCOC']",20
Fold_48,"['MAMSTR', 'RPL23AP7', 'RP11-120B7.1', 'AC068134.10', 'CDK10', 'EGLN2']",6
