,Fold selected features,Fold #features
Fold_0,"['YWHAQP5', 'RPL23AP7', 'HNRNPA3P6']",3
Fold_1,['RPL23AP7'],1
Fold_2,"['MT-TH', 'MVK']",2
Fold_3,"['MT-TH', 'YWHAQP5', 'RPL34P34', 'MTRNR2L8', 'RPL23AP7']",5
Fold_4,"['TNFRSF8', 'HNRNPA3P6', 'RP11-120B7.1', 'GAPDHP60']",4
Fold_5,"['Y_RNA.138', 'ITGB2-AS1', 'MTRNR2L8', 'RPL23AP7', 'THAP9-AS1']",5
Fold_6,"['MAGI2', 'RPL23AP7', 'HNRNPA3P6']",3
Fold_7,"['RNA5SP387', 'MIRLET7D', 'MT-TH', 'RPL23AP7', 'GPX1P1']",5
Fold_8,"['Y_RNA.138', 'MT-TH', 'RPL23AP7', 'MT-TS2', 'OXTR']",5
Fold_9,"['IL18', 'MIRLET7D', 'GPX1P1']",3
Fold_10,['MIRLET7D'],1
Fold_11,"['YWHAQP5', 'RPL34P34', 'MTRNR2L8', 'GOLGA5P1']",4
Fold_12,['RPL23AP7'],1
Fold_13,"['MT-TC', 'RPL23AP7', 'CDK10', 'HNRNPA3P6']",4
Fold_14,"['RPL23AP7', 'CDK10', 'RP11-120B7.1']",3
Fold_15,"['YWHAQP5', 'RPL23AP7']",2
Fold_16,['RPL23AP7'],1
Fold_17,"['E4F1', 'RPL23AP7', 'RP11-120B7.1']",3
Fold_18,"['RPL23AP7', 'CDK10']",2
Fold_19,"['GOLGA5P1', 'RPL22L1', 'RPL23AP7', 'HNRNPA3P6']",4
Fold_20,[],0
Fold_21,['HNRNPA3P6'],1
Fold_22,[],0
Fold_23,"['Y_RNA.138', 'CDK10', 'MT-TH', 'TRIO', 'HNRNPA3P6']",5
Fold_24,"['RPL23AP7', 'HNRNPA3P6']",2
Fold_25,"['CDK10', 'YWHAQP5', 'RPL23AP7', 'HNRNPA3P6', 'THAP9-AS1']",5
Fold_26,"['PLEK2', 'MIRLET7D', 'YWHAQP5', 'RPL23AP7', 'GPX1P1']",5
Fold_27,"['RPL23AP7', 'MT-TS2']",2
Fold_28,"['RPL23AP7', 'MTRNR2L8', 'HNRNPA3P6']",3
