,Fold selected features,Fold #features
Fold_0,"['YWHAQP5', 'CDK10', 'RPL23AP7', 'HNRNPA3P6']",4
Fold_1,"['VAMP1', 'CDK10', 'MT-TH', 'YWHAQP5', 'RPL23AP7', 'MAGI2-AS3']",6
Fold_2,"['MT-TH', 'MTRNR2L8', 'HNRNPA3P6', 'MVK']",4
Fold_3,"['CDK10', 'MT-TH', 'YWHAQP5', 'RPL34P34', 'RPL23AP7', 'MTRNR2L8']",6
Fold_4,"['GAPDHP60', 'RPL23AP7', 'HNRNPA3P6', 'RP11-120B7.1']",4
Fold_5,"['Y_RNA.138', 'MT-TR', 'HCAR3', 'ITGB2-AS1', 'CDK10', 'Y_RNA.201', 'MT-TH', 'RPL34P34', 'LINC01001', 'TRIO', 'RPL23AP7', 'MTRNR2L8', 'THAP9-AS1', 'MT-TM']",14
Fold_6,"['MAGI2', 'Y_RNA.138', 'RPL34P34', 'RPL23AP7', 'HNRNPA3P6']",5
Fold_7,"['RNA5SP387', 'MIRLET7D', 'MT-TH', 'RPL23AP7', 'GPX1P1']",5
Fold_8,"['RNA5SP387', 'MAGI2', 'Y_RNA.138', 'MT-TR', 'MVK', 'CDK10', 'Y_RNA.201', 'MT-TH', 'MIR142', 'TRIO', 'RPL23AP7', 'MT-TS2', 'THAP9-AS1', 'RPS4XP22', 'MT-TM', 'OXTR']",16
Fold_9,"['RNA5SP387', 'PLEK2', 'MIRLET7D', 'CDK10', 'MT-TH', 'YWHAQP5', 'RPL34P34', 'GPX1P1']",8
Fold_10,"['MIRLET7D', 'MT-TR', 'CDK10', 'MT-TH', 'YWHAQP5', 'GPX1P1', 'GOLGA5P1']",7
Fold_11,"['YWHAQP5', 'RPL34P34', 'MTRNR2L8', 'GOLGA5P1']",4
Fold_12,"['YWHAQP5', 'RPL23AP7', 'MVK']",3
Fold_13,"['TUBA1C', 'Y_RNA.18', 'CDK10', 'RPL23AP7', 'HNRNPA3P6', 'MT-TC']",6
Fold_14,"['RNA5SP387', 'MAGI2', 'Y_RNA.138', 'CDK10', 'TRIO', 'RPL23AP7', 'RP11-120B7.1', 'THAP9-AS1', 'GOLGA5P1']",9
Fold_15,"['CDK10', 'MT-TH', 'MTRNR2L8', 'RPL23AP7', 'RBFA', 'MT-TM', 'GOLGA5P1']",7
