,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.056234132519034905), 'l1_ratio': 0.5}","{'C': np.float64(0.056234132519034905), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
artificial.1,0.0,0.0,0.0008400546563301194,0.0,0.050227084309896024,0.03321839325193871,0.07882829815685856,0.05152349224182584,0.13755706499801923,0.09484354149649857
artificial.2,0.0,0.0,0.020349619410759193,0.0,0.09765200654553631,0.05864855398188298,0.14799397402768832,0.09573497058393231,0.24593979715612546,0.1785421260511805
artificial.3,0.0,0.0,0.0024343565678983034,0.0,0.025606979986184636,0.015224203318787247,0.052606114923709514,0.029503890907375194,0.10935444649204679,0.06790077275626441
artificial.4,0.0,0.0,0.00892160754600448,0.0,0.057732168404460125,0.0311407060172862,0.08284557287734697,0.051356460227267135,0.13712010405918126,0.09413508758259805
artificial.5,0.0,0.0,0.0032580111039630893,0.0,0.04053138180346708,0.02214473235461724,0.07608761114640268,0.04211196508516642,0.1438630755746651,0.09515309595778462
artificial.6,0.0,0.0,0.0,0.0,0.0327661378098082,0.01697801852767701,0.05427715592570889,0.03101564892624383,0.10322195719453928,0.06423285782515797
artificial.7,0.0,0.0,0.0,0.0,0.025648898854460478,0.012250307445224096,0.04593825030371279,0.0273225830528632,0.10614659584877505,0.06022418504152501
artificial.8,0.0,0.0,0.0037862496534320205,0.0,0.03745990815872502,0.022527368722839374,0.055552707046111545,0.0370130822169018,0.1050940378757066,0.06586347997945557
artificial.9,0.0,0.0,0.0,0.0,0.039434435685097975,0.01872236799498045,0.06996715837809284,0.047300450828835446,0.1281603382954292,0.0865592094198127
artificial.10,0.0,0.0,0.0,0.0,0.006977842317698498,0.002443797555504506,0.019211820617622086,0.007668351205564265,0.06771567131174842,0.029821206907499245
artificial.11,0.0,0.0,0.04475420362394816,0.0,0.22947303740464203,0.14684983365127102,0.324747902862606,0.23214303747014775,0.45778166749726185,0.3708962349826954
artificial.12,0.0,0.0,0.0037666973168982965,0.0,0.047179409853296835,0.02546521574441816,0.0814400868509017,0.05231115452545177,0.15739463005667656,0.10173157504956536
artificial.13,0.0,0.0,0.0,0.0,0.01972457343440734,0.007320463515541316,0.040302920863913815,0.022128848737195048,0.0936910931757668,0.05211358873764721
artificial.14,0.0,0.0,0.005939325888404102,0.0,0.14106646585749733,0.09139051650608383,0.20111904618404033,0.14633055320904995,0.2965694066900572,0.23302513756273266
artificial.15,0.0,0.0,0.0,0.0,0.031076591139218675,0.013310087248928123,0.05849739575916568,0.03699118189864497,0.12452789021601224,0.07382204731365057
artificial.16,0.0,0.0,0.004631883677480103,0.0,0.07253677974527306,0.0413405607258594,0.11655587278897257,0.07738678538840736,0.19738376451833634,0.14065541952419436
artificial.17,0.0,0.0,0.0,0.0,0.015036694189320578,0.006203477328021489,0.026352112940888583,0.016080616248651917,0.0630608414717173,0.03370280575202262
artificial.18,0.0,0.0,0.0,0.0,0.017575097756883692,0.004355258264522605,0.0406191804328348,0.021884218375241196,0.09662065893296155,0.05599453211090776
artificial.19,0.0,0.0,0.00038559608736751826,0.0,0.019514165013701186,0.009441724460403741,0.03843681887969573,0.022163733029525557,0.09442077167608832,0.051006825840968315
artificial.20,0.0,0.0,0.0,0.0,0.018780083706179004,0.004969664787656541,0.04535946347212443,0.022813611304345033,0.10299878631666594,0.06125267897632193
artificial.21,0.0,0.0,0.0048346476572801115,0.0,0.06546734260288249,0.03499442386623901,0.10606317534396754,0.06249923666530143,0.19503820495959975,0.12941565545552441
artificial.22,0.0,0.0,0.0,0.0,0.007630756921228227,0.001517731824975309,0.024630634445034456,0.008112724512307722,0.07810668630333688,0.03841361048154931
artificial.23,0.0,0.0,0.0,0.0,0.015161800580443821,0.003669571997843424,0.041250252796400544,0.015448498129582895,0.10277291748116206,0.05909865389011729
artificial.24,0.0,0.0,0.0,0.0,0.025503800656272238,0.009755255424132121,0.0551334688885179,0.030589950344421496,0.11706008219232636,0.07209310897088432
artificial.25,0.0,0.0,0.007356960110386517,0.0,0.03406057365668713,0.019192875835938417,0.05029069034089584,0.028951104442310586,0.10509406046390614,0.06200387857257107
artificial.26,0.0,0.0,0.0,0.0,0.018224428852545202,0.0072804507287753655,0.035972633786981394,0.019311496861718798,0.08517878056839907,0.04660760541163324
artificial.27,0.0,0.0,0.000662961969858251,0.0,0.026343551906818266,0.012511873597849683,0.05084629687095006,0.02337258249168963,0.11783157424108547,0.06657119430585984
artificial.28,0.0,0.0,0.0,0.0,0.020263420776234695,0.006009629353121552,0.04252362664118847,0.021282951103070873,0.09336128064280404,0.054873545374127315
artificial.29,0.0,0.0,0.04532106656573531,0.00014041666027692486,0.23882217241005588,0.17013113794811452,0.3001710883801695,0.2279968105338728,0.3943689822510903,0.32804162077814153
artificial.30,0.0,0.0,0.0038903509745648714,0.0,0.048165823871513413,0.026398835828249645,0.07455786362617481,0.04393783889316042,0.14370976451955222,0.09080183977038285
artificial.31,0.0,0.0,0.003785009854766733,0.0,0.03651526045049251,0.022718504433690796,0.0658521788468283,0.04061716045155981,0.12357107908181048,0.08173917872283722
artificial.32,0.0,0.0,0.0,0.0,0.02813549286368672,0.013848778583085522,0.05287157336843796,0.031233822328056736,0.10363510287098582,0.06608219424099973
artificial.33,0.0,0.0,0.0,0.0,0.018482495138463784,0.005287878204931578,0.04062335087145664,0.023358317822131398,0.0930600199864561,0.05240331336667136
artificial.34,0.0,0.0,0.0014196378863920126,0.0,0.06177783618400253,0.027275986702350756,0.11699962822939938,0.07037252748168076,0.22992030441707617,0.15043297838004935
artificial.35,0.0,0.0,0.002659112190718561,0.0,0.0649762575643253,0.03504420438058836,0.10871947661485545,0.07038189353606575,0.18798076544416906,0.1299666400271833
artificial.36,0.0,0.0,0.0,0.0,0.03485320805398243,0.01745147511111032,0.07160875358125574,0.039351496368719784,0.1453510968307803,0.0947645425556557
artificial.37,0.0,0.0,0.0,0.0,0.022367246932234474,0.009021923850047102,0.046628729769421,0.025667203066642594,0.10251184512540931,0.06247983794702272
artificial.38,0.0,0.0,0.0,0.0,0.012999382934925825,0.005283125844085377,0.027408845175635473,0.013807665554669831,0.07635190806163863,0.03777039483120521
artificial.39,0.0,0.0,9.742960899097395e-05,0.0,0.037684124413939354,0.02189260444699896,0.06748786423705268,0.04143585721278205,0.1222046974160893,0.08354456704988376
artificial.40,0.0,0.0,0.0046112406601504456,0.0,0.04349667673668608,0.02936807652176069,0.06707914787848278,0.04541282292832821,0.12658177531602044,0.08123618335863697
artificial.41,0.0,0.0,0.0004163788852993578,0.0,0.024446879290008362,0.014318344426290642,0.03799675377752746,0.022792508585363164,0.084677228154168,0.04929644132810264
artificial.42,0.0,0.0,0.004712590071702954,0.0,0.10758849364725169,0.06381184289455968,0.17754195276135376,0.11890062645466946,0.2805495651374765,0.2123553173967702
artificial.43,0.0,0.0,0.0,0.0,0.021593720490859305,0.00979402657509421,0.043481873772449484,0.023605141159068317,0.09743060244869131,0.056390406122633734
artificial.44,0.0,0.0,0.001646145230908182,0.0,0.02313067572576405,0.012949103464178562,0.03932667087266385,0.023826563102272196,0.0925913425416566,0.04944302815023532
artificial.45,0.0,0.0,0.003635417275371796,0.0,0.052461909995804634,0.022606412299050235,0.09254655656217677,0.050024567430194636,0.1786222930123623,0.11730410050588268
artificial.46,0.0,0.0,0.0,0.0,0.014046586717420768,0.005516985119312798,0.0260445843244365,0.013761581395670078,0.06568315422843331,0.03464407882302044
artificial.47,0.0,0.0,0.0017393997131326337,0.0,0.04777684087276239,0.02750878310581254,0.07895323794837994,0.05076899574236455,0.1429613849039348,0.09598140677015872
artificial.48,0.0,0.0,0.00043290806355167393,0.0,0.01979942249278828,0.008463697796882542,0.038658232411746755,0.02052021122657835,0.09174467939408446,0.05101209557653812
artificial.49,0.0,0.0,0.03731284773361712,0.0,0.1505365877823468,0.10207551295600528,0.2031370707591477,0.13902438046820942,0.2944602162974394,0.22756795857239265
artificial.50,0.0,0.0,0.008680734444995016,0.0,0.047924714006030815,0.035319697976255136,0.06462455390487738,0.046783239236932214,0.11950112582183511,0.07568945396178894
artificial.51,0.0,0.0,0.0035634326479302017,0.0,0.04743437300609256,0.02518496278341819,0.08210128264063707,0.05103600985856817,0.1433848649199828,0.09881728620792625
artificial.52,0.0,0.0,0.00022462195647986877,0.0,0.02552059897517603,0.0121615030800531,0.03977085268194012,0.019365977980064508,0.09133825666689886,0.04920783551216715
artificial.53,0.0,0.0,0.0004111525781323062,0.0,0.01849340170003909,0.010032339912626016,0.03558630186076155,0.020974685060677203,0.07810547977423041,0.04558001527319741
artificial.54,0.0,0.0,0.00410605995472676,0.0,0.05251718349801613,0.03034870043033896,0.0722130246042942,0.04738006220252394,0.12493871145197474,0.08166248908846528
artificial.55,0.0,0.0,0.0,0.0,0.00437128074043281,7.609579190314329e-06,0.018470275562690618,0.007308311269363934,0.058274717106600246,0.027375815370687583
artificial.56,0.0,0.0,0.003048247842751437,0.0,0.06240972435452576,0.03363028373380574,0.09407023554069067,0.062142455104339196,0.16059656780110979,0.1113469708851967
artificial.57,0.0,0.0,0.009290255456456488,0.0,0.060801486124566685,0.03235588945908135,0.09435709735535014,0.05411285557811179,0.17851701819021945,0.11652761900958498
artificial.58,0.0,0.0,0.00043958507953044916,0.0,0.05471685741725516,0.0334949023940315,0.08949234905967747,0.05561508839335486,0.15976671192262493,0.10772617954877634
artificial.59,0.0,0.0,0.002029342760260344,0.0,0.05750445439591034,0.03040747545382849,0.10052482883087899,0.062073341074583274,0.17969232545514116,0.12460700319580821
artificial.60,0.0,0.0,0.008382873405508678,0.0,0.11325642697176613,0.06527528094280931,0.16921054444770503,0.11545188735058146,0.2621193389468585,0.19472475192642558
artificial.61,0.0,0.0,0.001185699806166851,0.0,0.01862439354230942,0.009562600089793242,0.03535270008500251,0.01955996447644675,0.0803651019849548,0.04537895797271954
artificial.62,0.0,0.0,0.001766301804172221,0.0,0.02185366087212387,0.00923659866376036,0.0396054350831045,0.022089710111489375,0.09103297679098583,0.05059128460437066
artificial.63,0.0,0.0,0.054082812697478944,0.0,0.2649706500733503,0.19237384230596855,0.3162239295001828,0.25300911719979063,0.3820927993373482,0.33531782651209463
artificial.64,0.0,0.0,0.05658080063694954,0.010588591425381516,0.1800313357149395,0.12730876819812273,0.23311767857531318,0.17031231551639237,0.33832739354813995,0.2625694149338474
artificial.65,0.0,0.0,0.0019214328489663185,0.0,0.022748647623232532,0.009930245453999242,0.04080411426101717,0.02128173741525544,0.09740542950729308,0.0532110415384393
artificial.66,0.0,0.0,0.010824701120191684,0.0,0.08231848538767114,0.04853491729785581,0.13221162309972673,0.0851675855061146,0.21311292349733246,0.15789886063273134
artificial.67,0.0,0.0,0.0,0.0,0.014889218180639647,0.005772310871263001,0.03256329999034228,0.016163966671197183,0.07840706773835555,0.04295724931320882
artificial.68,0.0,0.0,0.00022923942004975532,0.0,0.018608227312942198,0.01139551976781715,0.031877404630549,0.019387369752704938,0.06964828647812352,0.03871055156716026
artificial.69,0.0,0.0,0.007764910912582045,0.0,0.13866693711326797,0.08295112917208969,0.2023076580768225,0.14947145465307698,0.2750070258674259,0.22620307525792824
artificial.70,0.0,0.0,0.010351855538162019,0.0,0.16380994191293557,0.0995395564145331,0.2351360940230539,0.16756860214735886,0.3531812242818628,0.2735911325085974
artificial.71,0.0,0.0,0.010023517052855284,0.0,0.10499689807701436,0.05605619351757278,0.16087332432576246,0.1070031041803187,0.25323911983202546,0.18812561895019292
artificial.72,0.0,0.0,0.0011516528050887396,0.0,0.026753100712316846,0.014564960871453366,0.05012744054641741,0.026027045855811035,0.10421363702927042,0.06346039095988412
artificial.73,0.0,0.0,0.0,0.0,0.016316531930117943,0.0091188706353331,0.038075046770107826,0.018665830157062795,0.08776311077422122,0.04987616917830276
artificial.74,0.0,0.0,0.0,0.0,0.019227299305283423,0.01112650404730674,0.04096376720798571,0.021161622117997308,0.09779436693715478,0.056358136874935016
artificial.75,0.0,0.0,0.04211213296132547,0.004,0.1356404518297076,0.09131870859696843,0.17887605246199503,0.11983294079742846,0.26832220670978574,0.20324658016919978
artificial.76,0.0,0.0,0.0007214655331943276,0.0,0.03811043773215812,0.020070673136113427,0.06692271573939727,0.04409221348301397,0.12974702384607684,0.08366816685583399
artificial.77,0.0,0.0,0.001602292859048589,0.0,0.035040041464562736,0.01581522564077862,0.059998203361447976,0.036013610566921934,0.12307128464749453,0.07365215839067826
artificial.78,0.0,0.0,0.0006155725660079234,0.0,0.03277557220722907,0.017566507523153318,0.05961719395554752,0.03545359481760221,0.1234778875891473,0.07644873475566565
artificial.79,0.0,0.0,0.0002279772923022166,0.0,0.030088871634612834,0.015917431677975772,0.05919912531626295,0.03184338298027549,0.13010641058330888,0.07986030507119429
artificial.80,0.0,0.0,0.0,0.0,0.028156033271488454,0.011291845199437872,0.05405094392088176,0.030835306865365605,0.1080097106323922,0.06723010390800045
artificial.81,0.0,0.0,0.01804290914715734,0.0,0.10482138857534784,0.06531621064429576,0.1445860129650249,0.10434924855203814,0.20290408260965764,0.15849325219233035
artificial.82,0.0,0.0,0.002700148809334191,0.0,0.12802186746590086,0.06332222757248564,0.20640988136538238,0.13823918298396357,0.30256127031296076,0.2393883373597208
artificial.83,0.0,0.0,0.0,0.0,0.016259528271491984,0.0065546577547797615,0.033452393458172976,0.019946241936478332,0.07833511174700084,0.04330749442567691
artificial.84,0.0,0.0,0.09795176870608294,0.0,0.33756122359265295,0.25617349779700554,0.4048937481417142,0.31814479196235823,0.4938958724784614,0.43340344165231254
artificial.85,0.0,0.0,0.0,0.0,0.011567758503275315,0.005294181472055988,0.029309347999549176,0.014906917615594895,0.07960908565539947,0.041644504196415265
artificial.86,0.0,0.0,0.013860967153221495,0.0,0.13172228596428817,0.08685769298649036,0.17667078971737948,0.1276129152719151,0.2641421660078695,0.20062754080789413
artificial.87,0.0,0.0,0.011071161053498533,0.0,0.06610249812681006,0.03825331008061693,0.1001702171001122,0.0662827387738945,0.1759957405437413,0.12103865055304791
artificial.88,0.0,0.0,0.1518297775067306,0.017110631305265123,0.3194127139745547,0.2541464931099588,0.36415556523129683,0.29343244138858277,0.4547036246337799,0.3873936977257644
artificial.89,0.0,0.0,0.10206817657326442,0.0,0.3130127114553576,0.2482702378761419,0.3537713720338202,0.29892795298687996,0.42956507031047586,0.37592917896517436
artificial.90,0.0,0.0,0.0,0.0,0.028946754918993116,0.010870985532358301,0.06370351230213511,0.0348958668461152,0.12595084374590843,0.08168617694817636
artificial.91,0.0,0.0,0.0007800415538807736,0.0,0.019829964851855307,0.009294228020203197,0.03693350505722472,0.022420130556395648,0.08189962274179281,0.04763196166937135
artificial.92,0.0,0.0,0.005785165791472992,0.0,0.07876852767457819,0.045094150251058326,0.10905182048420002,0.07465003909393061,0.16843959032378963,0.12396322688133925
artificial.93,0.0,0.0,0.011908179722702254,0.0,0.06223715536301547,0.04330751299563532,0.08490854402737792,0.06195626318103175,0.14164723056338385,0.0991728437904091
artificial.94,0.0,0.0,0.0010700741894605842,0.0,0.032784918963197476,0.015589378637022403,0.05677771121683311,0.03365705488867159,0.11317421574262206,0.06979115437102446
artificial.95,0.0,0.0,0.002832777370368442,0.0,0.03727362902213902,0.02327737626805869,0.06379335646543675,0.03941172549968244,0.12578859909019438,0.08065058749472309
artificial.96,0.0,0.0,0.001813534062392677,0.0,0.02798949624901606,0.01371082794649208,0.048573558015667595,0.03128477986532054,0.09924317070925125,0.0607881779660671
artificial.97,0.0,0.0,0.0037903746728421973,0.0,0.04366010571446414,0.028565193630350365,0.06368324181565252,0.043486547996969604,0.11594638837826757,0.07561792685139672
artificial.98,0.0,0.0,0.011865175723475754,0.0,0.0763682959928921,0.052429364212318856,0.10006164372657496,0.07228806527459318,0.16675581173167953,0.11425698038771245
artificial.99,0.0,0.0,0.00010700744834394555,0.0,0.018500973180492885,0.007321960817717047,0.03583077198953197,0.018370761981400384,0.07916627752449941,0.045433009431685295
artificial.100,0.0,0.0,0.002408519445441475,0.0,0.036237740297402635,0.024750126488370827,0.05451591838160026,0.03725608861331091,0.10362022737636442,0.06548534350595614
artificial.101,0.0,0.0,0.002384631460735103,0.0,0.03137222955170627,0.015633641453007004,0.05046385435950956,0.03162512726461435,0.09889517051263913,0.06164694344245
