,Threshold,min FDP+
Fold n°1,0.02,0.9911504424778761
Fold n°2,0.2,0.8333333333333334
Fold n°3,0.3,0.3333333333333333
Fold n°4,0.21000000000000002,0.16666666666666666
Fold n°5,0.25,0.25
Fold n°6,0.26,1.0
Fold n°7,0.13,0.8125
Fold n°8,0.19,0.8
Fold n°9,0.15000000000000002,0.8
Fold n°10,0.16,0.375
Fold n°11,0.04,0.7945205479452054
Fold n°12,0.21000000000000002,0.2
Fold n°13,0.18000000000000002,0.5
Fold n°14,0.14,0.3333333333333333
Fold n°15,0.09999999999999999,0.625
Fold n°16,0.18000000000000002,0.5
Fold n°17,0.03,0.9594594594594594
Fold n°18,0.31,1.0
Fold n°19,0.21000000000000002,0.2
Fold n°20,0.03,0.8804347826086957
Fold n°21,0.25,0.5
Fold n°22,0.09999999999999999,0.7894736842105263
Fold n°23,0.26,0.5
Fold n°24,0.21000000000000002,0.5
Fold n°25,0.26,0.6666666666666666
Fold n°26,0.15000000000000002,0.75
Fold n°27,0.09,0.6
Fold n°28,0.37,1.0
Fold n°29,0.19,0.4
Fold n°30,0.32,0.3333333333333333
Fold n°31,0.02,0.9478260869565217
Fold n°32,0.13,0.9
Fold n°33,0.08,0.6666666666666666
Fold n°34,0.23,0.4
Fold n°35,0.28,0.5
Fold n°36,0.26,0.5
Fold n°37,0.16,0.6666666666666666
Fold n°38,0.060000000000000005,0.7111111111111111
Fold n°39,0.06999999999999999,0.7714285714285715
Fold n°40,0.04,0.9
Fold n°41,0.09999999999999999,0.7
Fold n°42,0.03,0.8620689655172413
Fold n°43,0.13,0.6923076923076923
Fold n°44,0.060000000000000005,0.7906976744186046
Fold n°45,0.21000000000000002,0.5
Fold n°46,0.22,0.2
Fold n°47,0.09,0.9
Fold n°48,0.06999999999999999,0.6363636363636364
Fold n°49,0.22,0.16666666666666666
Fold n°50,0.22,0.25
Fold n°51,0.12,1.0
Fold n°52,0.32,1.0
Fold n°53,0.25,0.5
Fold n°54,0.25,0.4
Fold n°55,0.19,0.4
Fold n°56,0.09,0.625
Fold n°57,0.15000000000000002,0.5
Fold n°58,0.18000000000000002,0.3333333333333333
Fold n°59,0.23,0.16666666666666666
Fold n°60,0.23,0.2
Fold n°61,0.02,0.9652173913043478
Fold n°62,0.21000000000000002,0.25
Fold n°63,0.25,0.25
Fold n°64,0.18000000000000002,0.6
Fold n°65,0.18000000000000002,0.8
Fold n°66,0.23,0.75
Fold n°67,0.19,0.6
Fold n°68,0.09999999999999999,0.7
Fold n°69,0.21000000000000002,0.5
Fold n°70,0.22,0.6666666666666666
Fold n°71,0.31,0.5
Fold n°72,0.2,0.4
Fold n°73,0.09,0.46153846153846156
Fold n°74,0.26,0.6666666666666666
Fold n°75,0.05,0.7959183673469388
Fold n°76,0.05,0.8392857142857143
Fold n°77,0.18000000000000002,0.5
Fold n°78,0.01,0.9464285714285714
Fold n°79,0.13,0.5454545454545454
Fold n°80,0.19,0.25
Fold n°81,0.31,0.3333333333333333
Fold n°82,0.08,0.7931034482758621
Fold n°83,0.16,0.3333333333333333
Fold n°84,0.32,0.5
Fold n°85,0.2,0.6666666666666666
Fold n°86,0.17,0.42857142857142855
Fold n°87,0.18000000000000002,0.6666666666666666
Fold n°88,0.17,0.8
Fold n°89,0.3,0.5
Fold n°90,0.21000000000000002,0.5
Fold n°91,0.26,0.3333333333333333
Fold n°92,0.02,1.0
Fold n°93,0.24000000000000002,0.5
Fold n°94,0.03,0.7857142857142857
Fold n°95,0.29000000000000004,0.3333333333333333
Fold n°96,0.22,0.25
Fold n°97,0.16,0.625
Fold n°98,0.28,0.5
Fold n°99,0.08,0.6538461538461539
Fold n°100,0.25,1.0
