,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
artificial.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.08,0.023333333333333334
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.07,0.01
artificial.3,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.023333333333333334,0.0033333333333333335,0.2866666666666667,0.11666666666666667
artificial.4,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.08333333333333333,0.02666666666666667
artificial.5,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.05333333333333334,0.0033333333333333335,0.31,0.18
artificial.6,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.16333333333333333,0.06333333333333334,0.5366666666666666,0.35
artificial.7,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.10333333333333333,0.04,0.48333333333333334,0.2866666666666667
artificial.8,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.2866666666666667,0.11
artificial.9,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.03333333333333333,0.013333333333333334,0.3466666666666667,0.15666666666666668
artificial.10,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.26,0.13333333333333333
artificial.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.15333333333333332,0.04666666666666667
artificial.12,0.0,0.0,0.0,0.0,0.0,0.0,0.043333333333333335,0.01,0.44,0.25333333333333335
artificial.13,0.0,0.0,0.0,0.0,0.0,0.0,0.056666666666666664,0.02,0.31666666666666665,0.19
artificial.14,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.17666666666666667,0.06
artificial.15,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.01,0.2733333333333333,0.12
artificial.16,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0033333333333333335,0.26666666666666666,0.14666666666666667
artificial.17,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.01,0.29333333333333333,0.13
artificial.18,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.03666666666666667,0.016666666666666666,0.3566666666666667,0.16666666666666666
artificial.19,0.0,0.0,0.0,0.0,0.14666666666666667,0.03333333333333333,0.23666666666666666,0.15666666666666668,0.59,0.41
artificial.20,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.10666666666666667,0.03333333333333333
artificial.21,0.0,0.0,0.0,0.0,0.0,0.0,0.03666666666666667,0.0033333333333333335,0.32666666666666666,0.17333333333333334
artificial.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.19666666666666666,0.06
artificial.23,0.0,0.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.0033333333333333335,0.43333333333333335,0.2733333333333333
artificial.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.013333333333333334
artificial.25,0.0,0.0,0.006666666666666667,0.0,0.043333333333333335,0.01,0.14,0.05333333333333334,0.5333333333333333,0.29333333333333333
artificial.26,0.0,0.0,0.08,0.0,0.22,0.12666666666666668,0.24333333333333335,0.17,0.5433333333333333,0.36333333333333334
artificial.27,0.0,0.0,0.0,0.0,0.0,0.0,0.03666666666666667,0.006666666666666667,0.30333333333333334,0.10666666666666667
artificial.28,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.16,0.06333333333333334
artificial.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.11,0.023333333333333334
artificial.30,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.013333333333333334,0.006666666666666667,0.22666666666666666,0.09666666666666666
artificial.31,0.0,0.0,0.0,0.0,0.07666666666666666,0.016666666666666666,0.25,0.1,0.5666666666666667,0.41
artificial.32,0.0,0.0,0.0,0.0,0.04666666666666667,0.006666666666666667,0.15333333333333332,0.06,0.51,0.29333333333333333
artificial.33,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0033333333333333335,0.3466666666666667,0.13666666666666666
artificial.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.32,0.10333333333333333
artificial.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.12666666666666668,0.04
artificial.36,0.0,0.0,0.07666666666666666,0.0033333333333333335,0.19333333333333333,0.06,0.24,0.16666666666666666,0.49333333333333335,0.3466666666666667
artificial.37,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.023333333333333334,0.01,0.23333333333333334,0.08
artificial.38,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.04,0.02,0.38666666666666666,0.19
artificial.39,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.19333333333333333,0.056666666666666664
artificial.40,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0033333333333333335,0.33,0.13
artificial.41,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.016666666666666666,0.006666666666666667,0.27,0.11333333333333333
artificial.42,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.016666666666666666,0.46,0.26
artificial.43,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.03666666666666667,0.01,0.31,0.16666666666666666
