,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
PRO_CRYBB2,0.0,0.0,0.043333333333333335,0.0033333333333333335,0.26,0.05333333333333334,0.4033333333333333,0.24666666666666667,0.6466666666666666,0.5333333333333333
PRO_VDR,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.24,0.09333333333333334,0.5033333333333333,0.3933333333333333
PRO_DUSP4,0.0,0.0,0.0,0.0,0.0,0.0,0.056666666666666664,0.013333333333333334,0.55,0.3233333333333333
PRO_WNT10A,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0033333333333333335,0.24,0.1
PRO_NCF2,0.0,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.0033333333333333335,0.39666666666666667,0.22666666666666666
PRO_FOXM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.14333333333333334,0.06
PRO_PLCG2,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.23666666666666666,0.1
PRO_BAG3,0.0,0.0,0.0,0.0,0.023333333333333334,0.0,0.16,0.07333333333333333,0.52,0.33666666666666667
PRO_CBS,0.0,0.0,0.0,0.0,0.05333333333333334,0.01,0.25333333333333335,0.12333333333333334,0.5733333333333334,0.41333333333333333
PRO_CRYAA,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.09666666666666666,0.05333333333333334,0.4266666666666667,0.22
PRO_JUN,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.04666666666666667,0.006666666666666667,0.35,0.18333333333333332
PRO_OAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.34,0.10333333333333333
PRO_MYC,0.0,0.0,0.0033333333333333335,0.0,0.02,0.0033333333333333335,0.11333333333333333,0.043333333333333335,0.4666666666666667,0.27666666666666667
PRO_SMAD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043333333333333335,0.006666666666666667
PRO_IL12B|IL23A,0.0,0.0,0.0,0.0,0.023333333333333334,0.0033333333333333335,0.09,0.03333333333333333,0.2866666666666667,0.16333333333333333
PRO_PDGFRA,0.0,0.0,0.0,0.0,0.01,0.0,0.12,0.03,0.45666666666666667,0.31333333333333335
PRO_IL12A|IL12B,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.006666666666666667,0.5366666666666666,0.2833333333333333
PRO_STAT6,0.0,0.0,0.29333333333333333,0.03666666666666667,0.43,0.36333333333333334,0.4,0.38,0.5833333333333334,0.37
PRO_B4GALT5,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.05,0.016666666666666666,0.31,0.17333333333333334
PRO_CSF2RA,0.0,0.0,0.0,0.0,0.14666666666666667,0.016666666666666666,0.37,0.19333333333333333,0.6866666666666666,0.53
PRO_NUCB1,0.0,0.0,0.0,0.0,0.01,0.0,0.07,0.023333333333333334,0.37333333333333335,0.18
PRO_IL31,0.0,0.0,0.0033333333333333335,0.0,0.07666666666666666,0.02666666666666667,0.19333333333333333,0.08666666666666667,0.5233333333333333,0.3566666666666667
PRO_NRAS,0.0,0.0,0.0,0.0,0.01,0.0,0.08666666666666667,0.016666666666666666,0.4066666666666667,0.26
PRO_KLRC4,0.0,0.0,0.0,0.0,0.0,0.0,0.043333333333333335,0.006666666666666667,0.5333333333333333,0.29
PRO_GLB1,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.04666666666666667,0.016666666666666666,0.27666666666666667,0.12666666666666668
