fold,AUC,AP,ACC,BACC,n_train,n_test
0,0.698051948051948,0.6124304597518883,0.6944444444444444,0.6461038961038961,152,36
1,0.7724137931034483,0.666205899363794,0.7692307692307693,0.746551724137931,149,39
2,0.8048128342245988,0.8286757377350599,0.6666666666666666,0.6844919786096256,149,39
3,0.6290726817042607,0.6155328692834012,0.55,0.5388471177944862,148,40
4,0.7447552447552448,0.5567232195908667,0.7567567567567568,0.6958041958041958,151,37
5,0.7473544973544974,0.7876668247282284,0.6666666666666666,0.6428571428571428,149,39
6,0.7685185185185185,0.6648171230214575,0.7692307692307693,0.7175925925925926,149,39
7,0.7692307692307692,0.8246823994303655,0.5405405405405406,0.592948717948718,151,37
8,0.8782051282051282,0.7781672303731129,0.7631578947368421,0.6923076923076923,150,38
9,0.8107416879795397,0.7731285482107281,0.775,0.7506393861892583,148,40
10,0.6684782608695653,0.6481921130769815,0.6410256410256411,0.6005434782608696,149,39
11,0.6984126984126985,0.6692346747902302,0.7567567567567568,0.7261904761904762,151,37
12,0.7603550295857988,0.5606209512786022,0.7692307692307693,0.7307692307692308,149,39
13,0.5739130434782609,0.4967878481379625,0.631578947368421,0.5797101449275363,150,38
14,0.7468671679197995,0.8126529598039893,0.75,0.7418546365914787,148,40
15,0.5757575757575758,0.458388251622267,0.5405405405405406,0.49696969696969695,151,37
16,0.7663043478260869,0.7325955666336472,0.6666666666666666,0.6317934782608696,149,39
17,0.7727272727272727,0.7574020825665562,0.7894736842105263,0.7840909090909092,150,38
18,0.7032085561497327,0.8118919766448784,0.6923076923076923,0.7205882352941176,149,39
19,0.6927083333333333,0.7243636571761571,0.75,0.7083333333333333,148,40
20,0.7852564102564104,0.7120560819557475,0.7297297297297297,0.703525641025641,151,37
21,0.7866847826086957,0.8301278582528583,0.7435897435897436,0.6970108695652174,149,39
22,0.7620320855614973,0.8302175763620658,0.717948717948718,0.7232620320855614,149,39
23,0.618421052631579,0.6907236038814986,0.6153846153846154,0.6118421052631579,149,39
24,0.657142857142857,0.8849059030319597,0.5,0.6607142857142857,150,38
25,0.46774193548387094,0.2520766201217329,0.7105263157894737,0.6013824884792627,150,38
26,0.5714285714285714,0.5235523747352392,0.5675675675675675,0.4984472049689441,151,37
27,0.7117794486215538,0.7154433422418591,0.575,0.5701754385964912,148,40
28,0.7485207100591716,0.6257220343758806,0.6666666666666666,0.6346153846153846,149,39
29,0.5615079365079365,0.38942517363569995,0.7567567567567568,0.6507936507936507,151,37
30,0.4347826086956521,0.4019412435484433,0.5384615384615384,0.5135869565217391,149,39
31,0.7637362637362637,0.5539233979295827,0.65,0.5494505494505494,148,40
32,0.4012345679012346,0.31258085783947853,0.6153846153846154,0.5138888888888888,149,39
33,0.9244791666666666,0.875633258649563,0.875,0.8645833333333333,148,40
34,0.6361111111111112,0.5723148598860742,0.6410256410256411,0.5958333333333333,149,39
35,0.8783068783068783,0.8979554693112786,0.7948717948717948,0.8055555555555556,149,39
36,0.6370370370370371,0.488476490302866,0.7297297297297297,0.6574074074074074,151,37
37,0.5191570881226053,0.38756250529705905,0.7368421052631579,0.6360153256704981,150,38
38,0.8049999999999999,0.7986046104738055,0.6,0.6000000000000001,148,40
39,0.7243589743589743,0.6512820512820513,0.7368421052631579,0.6955128205128205,150,38
40,0.5798816568047338,0.47805145046524355,0.717948717948718,0.6346153846153846,149,39
41,0.7771428571428572,0.8469423376268982,0.6410256410256411,0.6728571428571428,149,39
42,0.6185897435897436,0.6230225277245401,0.5526315789473685,0.5160256410256411,150,38
43,0.6460905349794239,0.5224613077554254,0.6388888888888888,0.537037037037037,152,36
44,0.7684210526315789,0.7990230464022032,0.6666666666666666,0.6644736842105263,149,39
45,0.7624521072796935,0.5228294417606012,0.7631578947368421,0.6915708812260537,150,38
46,0.5628654970760234,0.6502972890973151,0.5675675675675675,0.564327485380117,151,37
47,0.623015873015873,0.7450451397198306,0.5897435897435898,0.5912698412698413,149,39
48,0.8964285714285715,0.8664772727272727,0.8421052631578947,0.8607142857142858,150,38
49,0.8063725490196079,0.7743048580879254,0.8536585365853658,0.8492647058823529,147,41
50,0.880952380952381,0.8930888091547096,0.6923076923076923,0.7142857142857143,149,39
51,0.8846153846153846,0.7979940093576459,0.8378378378378378,0.8321678321678322,151,37
52,0.6011904761904762,0.7150884103200476,0.47368421052631576,0.5386904761904762,150,38
53,0.560344827586207,0.2777926783361566,0.6756756756756757,0.521551724137931,151,37
54,0.8070652173913043,0.7438657002404733,0.7435897435897436,0.7255434782608696,149,39
55,0.7107692307692308,0.5943955758113584,0.7368421052631579,0.6707692307692308,150,38
56,0.8167701863354038,0.7916946209922096,0.7297297297297297,0.6847826086956521,151,37
57,0.7950310559006211,0.890641471914258,0.7027027027027027,0.7468944099378882,151,37
58,0.8709677419354839,0.7547880690737834,0.8157894736842105,0.8317972350230414,150,38
59,0.8830769230769231,0.729628867864162,0.8421052631578947,0.8061538461538462,150,38
60,0.7305555555555556,0.6728339864612348,0.6153846153846154,0.6,149,39
61,0.5190217391304348,0.4979224318064294,0.5897435897435898,0.5285326086956521,149,39
62,0.5798611111111112,0.5275004570592806,0.6388888888888888,0.5833333333333334,152,36
63,0.73828125,0.7811106921401039,0.75,0.71875,148,40
64,0.9055944055944056,0.9558947737509906,0.6216216216216216,0.7045454545454546,151,37
65,0.5963541666666667,0.577805649670985,0.675,0.625,148,40
66,0.7760416666666666,0.7251855542916792,0.7,0.6458333333333333,148,40
67,0.8636363636363635,0.8213545603648158,0.7631578947368421,0.7613636363636364,150,38
68,0.8714285714285714,0.8841409943546379,0.6585365853658537,0.65,147,41
69,0.7159420289855073,0.6846813619579714,0.7105263157894737,0.6797101449275362,150,38
70,0.5801282051282052,0.37955422590839255,0.6578947368421053,0.6378205128205128,150,38
71,0.5833333333333334,0.23521825396825397,0.6842105263157895,0.609375,150,38
72,0.8262032085561497,0.8854707232521752,0.7692307692307693,0.7820855614973261,149,39
73,0.7891737891737892,0.7395651955960512,0.8,0.7521367521367521,148,40
74,0.7155388471177945,0.7746014219698427,0.7,0.6917293233082706,148,40
75,0.7605263157894737,0.7466629621487448,0.717948717948718,0.7171052631578947,149,39
76,0.6861111111111111,0.6507227712236201,0.717948717948718,0.6958333333333333,149,39
77,0.7966666666666666,0.8605447019945102,0.6285714285714286,0.65,153,35
78,0.6521739130434783,0.5446805719532992,0.6764705882352942,0.6185770750988142,154,34
79,0.6125,0.5347199450264899,0.5555555555555556,0.54375,152,36
80,0.5805555555555556,0.5782793302918332,0.5384615384615384,0.5,149,39
81,0.7357954545454546,0.8057293903832039,0.7368421052631579,0.7386363636363636,150,38
82,0.3529411764705882,0.5515995979276013,0.40540540540540543,0.42352941176470593,151,37
83,0.5904761904761906,0.6010909666170156,0.6341463414634146,0.6285714285714286,147,41
84,0.56,0.7454482629971733,0.4358974358974359,0.5442857142857143,149,39
85,0.75,0.7047937456779314,0.675,0.6041666666666667,148,40
86,0.7368421052631579,0.7727018024645582,0.6410256410256411,0.6342105263157894,149,39
87,0.5070028011204482,0.5782921064522317,0.42105263157894735,0.4481792717086835,150,38
88,0.59375,0.5399423661778537,0.5897435897435898,0.5475543478260869,149,39
89,0.551440329218107,0.38385315139701104,0.7222222222222222,0.6666666666666667,152,36
90,0.5971014492753624,0.5003767003313282,0.5789473684210527,0.536231884057971,150,38
91,0.8084291187739463,0.5687778815229796,0.7368421052631579,0.789272030651341,150,38
92,0.6858237547892719,0.46915121915121916,0.6842105263157895,0.6781609195402298,150,38
93,0.4927536231884059,0.4225296195033037,0.6052631578947368,0.5347826086956522,150,38
94,0.7670454545454546,0.6737853417170949,0.7631578947368421,0.7698863636363636,150,38
95,0.8090277777777778,0.7388468013468015,0.8055555555555556,0.7916666666666667,152,36
96,0.8541666666666666,0.9131720324428656,0.631578947368421,0.6934523809523809,150,38
97,0.35714285714285715,0.2419690898328669,0.5263157894736842,0.4857142857142857,150,38
98,0.7554179566563468,0.7756682421307177,0.7222222222222222,0.7120743034055728,152,36
99,0.65,0.5928250394720982,0.6923076923076923,0.6375,149,39
