,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.056234132519034905), 'l1_ratio': 0.5}","{'C': np.float64(0.056234132519034905), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
artificial.1,0.0,0.0,0.0015632455910621192,0.0,0.017599311377153405,0.003711587498816095,0.035243302085860836,0.01947426242512568,0.10398742032020662,0.06896942893308759
artificial.2,0.0,0.0,0.0005179174732622092,0.0,0.0054488949856511945,0.0,0.01578756100137718,0.005655784439550642,0.0641474632807371,0.035863636741808695
artificial.3,0.0,0.0,0.0,0.0,0.010842258367296952,0.005686773743982281,0.025333477859790406,0.014570277535751481,0.08521709684921792,0.05232203382106212
artificial.4,0.0,0.0,0.0034189854970810406,0.0,0.009893436166016446,0.004795559787199032,0.03195147800872028,0.014192508940665968,0.10746187879101503,0.06693001758267464
artificial.5,0.0,0.0,0.0,0.0,0.011162149789997166,0.0035926719824146756,0.027355180794637914,0.014487240319477247,0.08358144358590018,0.052933348223731996
artificial.6,0.0,0.0,0.0,0.0,0.004399989153461787,0.0011502157231678938,0.036214853488062713,0.014114847635674867,0.12372532480892556,0.08026024663390773
artificial.7,0.0,0.0,0.007687816603402633,0.0,0.05584759834638238,0.037458271111171185,0.0726231771965461,0.04837376525618556,0.1541451082878817,0.11309847873097958
artificial.8,0.0,0.0,0.0,0.0,4.3020012471619005e-05,0.0,0.0027082689957132885,0.0005597502347884884,0.03514127437762221,0.014764310480536978
artificial.9,0.0,0.0,0.0,0.0,0.003871728367169691,0.0016554171067147256,0.02265489553380077,0.00799122219256345,0.09327540943556079,0.055417123912144726
artificial.10,0.0,0.0,0.005260817099046417,0.0,0.008569727083999615,0.0036871597155741466,0.02229818287787642,0.009999607713122761,0.07350008669566778,0.04530135857800557
artificial.11,0.0,0.0,0.00025520459568530076,0.0,0.02718184909162683,0.010496796714663742,0.062429970534273474,0.04086919764567621,0.15324319939757872,0.10758719785034643
artificial.12,0.0,0.0,0.0,0.0,0.00132972928220044,0.0013398071137358978,0.005812214659187043,0.002201307131796935,0.05436172449525336,0.026412039202601698
artificial.13,0.0,0.0,0.0,0.0,0.004987158015828692,0.0011822246497455223,0.0152227754945989,0.007962261693959067,0.07486905412044673,0.04272448633301004
artificial.14,0.0,0.0,0.0,0.0,0.019963550687161533,0.007455595343440834,0.04877449624999581,0.027088496543908807,0.1232629684815193,0.08901217339178336
artificial.15,0.0,0.0,0.0018132978264819596,0.0,0.008451448783974911,0.004561129420638952,0.026694241626032063,0.012641733406086477,0.09164891187117578,0.058116488737043365
artificial.16,0.0,0.0,0.0,0.0,0.06064775381560154,0.01973803581986178,0.15356355195626822,0.09529535963594377,0.28179156464730404,0.22596596796055282
artificial.17,0.0,0.0,0.0,0.0,0.013730550423715602,0.0039764763059338785,0.041546999940948647,0.019212795623049922,0.15092112878878625,0.09581939449951825
artificial.18,0.0,0.0,0.001036964668333937,0.0,0.04974290967863834,0.020931191398368566,0.09053433727011474,0.05264202103502459,0.19136798471738975,0.14112442030854586
artificial.19,0.0,0.0,0.0,0.0,0.01851876042717168,0.002336981407931489,0.045655709437907865,0.026323778072631906,0.12645811915871338,0.08407746138196884
artificial.20,0.0,0.0,0.0,0.0,0.0002964884944864722,0.0,0.004387003050153231,0.0004998086988964263,0.04996301839743539,0.022590087228241833
artificial.21,0.0,0.0,0.0023029839371158842,0.0003877365331244613,0.013223128686896434,0.0043638350515254895,0.03931099632157058,0.021898242101084472,0.11378352677513678,0.07748644676037422
artificial.22,0.0,0.0,0.0,0.0,0.005984578086649393,0.0024863950524972324,0.03047821991930622,0.013378210822174802,0.11099456039170377,0.07183387850110028
artificial.23,0.0,0.0,0.0,0.0,0.017453865684975534,0.007448056143601283,0.035366305999088334,0.019979316389792626,0.12125823744065692,0.07652352753090344
artificial.24,0.0,0.0,0.0003579411067126513,0.0,0.0005951199158007115,0.00010256508589854448,0.003628003202375093,0.0004254325313132823,0.04538643460424622,0.01939881921256085
artificial.25,0.0,0.0,0.001326499078048294,0.0,0.021716895094719236,0.007686476297955049,0.050923523977594816,0.027472298851044723,0.1370989885706668,0.09368378921088404
artificial.26,0.0,0.0,0.0,0.0,0.007059499010749539,0.001981732895805073,0.024840333512383052,0.012104991457085672,0.10141961606742309,0.06148516274720234
artificial.27,0.0,0.0,0.0,0.0,0.0059201044340858626,0.0020236472036467626,0.032760162782036424,0.012311993396513869,0.12785005253519408,0.08268232773725685
artificial.28,0.0,0.0,0.0031497683027773026,0.0,0.03473471413034792,0.016843354574383924,0.06523345159852809,0.038458590952819165,0.15579447859071438,0.11007294148619236
artificial.29,0.0,0.0,0.0,0.0,0.0027687512357288543,0.0,0.019857211809634286,0.007618183824821683,0.10685849951095652,0.06246683457495975
artificial.30,0.0,0.0,0.0,0.0,0.0010817457585250909,0.0,0.007185366069952794,0.0027708003643919623,0.07425409023248328,0.034540059431197256
artificial.31,0.0,0.0,0.0,0.0,0.022638029993458018,0.006085436883564214,0.0814703220630503,0.04456874744673115,0.1931597836154493,0.1400065758956504
artificial.32,0.0,0.0,0.0,0.0,0.012191657467302348,0.002801364287344825,0.07345765713401715,0.03170821713971731,0.2211282462116614,0.1572039896825742
artificial.33,0.0,0.0,0.0012184131838605522,0.0,0.00642314591371432,0.0012967862581033042,0.018713008612046847,0.007978228700048946,0.08305235005568469,0.04868653897868518
artificial.34,0.0,0.0,0.0,0.0,0.002156593030865987,0.001274175279258275,0.012749531845377438,0.004762497532590182,0.07709554469080906,0.03937907074647885
artificial.35,0.0,0.0,0.0,0.0,0.0029020853266796156,0.002003562991035601,0.016018316686523832,0.007341384186922533,0.08490679885654963,0.045350961535420155
artificial.36,0.0,0.0,0.0,0.0,0.002149120395355726,0.0,0.021061071597295183,0.005443536667572133,0.09815846408777415,0.059768730177576286
artificial.37,0.0,0.0,0.0007406808503822782,0.0,0.006414738630228088,0.0017646560682270328,0.022124133943500084,0.010511817823572267,0.0861052009742094,0.051991065688755306
artificial.38,0.0,0.0,0.0003695408793614614,0.0,0.0050925356898923494,0.0013126279823932516,0.01633286504365315,0.008240576273589702,0.07829491804426048,0.04417914068426026
artificial.39,0.0,0.0,0.0,0.0,0.00313543584755711,0.0,0.027859089976977156,0.010282377091164262,0.11745839495092517,0.07485620325122623
artificial.40,0.0,0.0,0.0,0.0,0.0,0.0,0.008860401087145477,0.0006093766081142584,0.07427015012526476,0.04024938822290105
artificial.41,0.0,0.0,0.0,0.0,0.012619596883542469,0.0037277486351812395,0.04569694799129339,0.023209180495169936,0.12885376212928806,0.08722817872575837
artificial.42,0.0,0.0,0.005153415329545658,0.0010542771793466243,0.01143108653110518,0.006819655234913219,0.03187261161862523,0.014685181350442588,0.12865862303497147,0.08094228947858526
artificial.43,0.0,0.0,0.0014034673725380174,0.0,0.03664693043152764,0.014818751385744788,0.08575822238460949,0.05609052318896071,0.1635814566095319,0.12910381313630265
artificial.44,0.0,0.0,0.025917472705679775,0.002763991007606063,0.0189317098424087,0.010790713648094268,0.039953849637119135,0.020093685381334034,0.1514208759780878,0.09487783464338159
artificial.45,0.0,0.0,0.03822601030067599,0.005097140358577158,0.08721485901880312,0.05955424835125917,0.12569755312645778,0.07964179891322332,0.2414407227009273,0.1880803980310538
artificial.46,0.0,0.0,0.00995194286242564,0.0,0.10156133862030006,0.04327706036880274,0.17839134177881524,0.12415540967145891,0.29070015061948956,0.24131181090714282
