,Fold selected features,Fold #features
Fold_0,"['IFNL3', 'unstim_gdT_151Eu_p38', 'HERPUD2', 'IL1B', 'unstim_CD8Tem_151Eu_p38', 'ALK', 'IL31', 'TLR5', 'IL246_Th1naive_153Eu_STAT1', 'BLK', 'ARL11', 'unstim_NK_Frequency', 'CD2', 'unstim_CD4Trm_Frequency', 'TLR4', 'LPS_DC_155Gd_S6', 'MTHFD2', 'CTNNA3', 'TNF_Th1_149Sm_CREB', 'ATF6', 'unstim_Bcells_151Eu_p38', 'WWOX', 'unstim_DC_154Sm_STAT3', 'LGALS1', 'TNFSF10', 'IL246_Baso_167Er_ERK', 'unstim_Th1_149Sm_CREB', 'BTG1', 'IL18', 'LDLR', 'RAP2A', 'CSF2', 'UPP1', 'BIRC3', 'ASRGL1', 'unstim_CD8Tnaive_151Eu_p38', 'MCAM', 'RNASET2', 'ITGAV|ITGB3', 'BTN3A2', 'unstim_CD4Tcm_Frequency', 'unstim_Th1naive_149Sm_CREB', 'TNF_Baso_167Er_ERK', 'unstim_Bcells_167Er_ERK', 'unstim_Tregnaive_Frequency', 'OGG1', 'HSPH1', 'VDR']",48
Fold_1,"['PSMB4', 'LDLR', 'IL1B', 'ALK', 'ASAH1', 'UPP1', 'BIRC3', 'SAMHD1', 'KIF3A', 'unstim_CD4Trm_Frequency', 'CCL3', 'MTHFD2', 'KDM4C', 'PSMB9', 'CTNNA3', 'unstim_Tregnaive_Frequency', 'WWOX', 'IL1RN']",18
Fold_2,"['unstim_gdT_151Eu_p38', 'AOC3', 'IL18', 'ALDH2', 'IL1B', 'PPIB', 'ALK', 'LDLR', 'IL246_pDC_153Eu_STAT1', 'IRF6', 'ASAH1', 'UPP1', 'FCGR1A', 'unstim_pDC_150Nd_STAT5', 'SAMHD1', 'MCAM', 'unstim_Granulocytes_168Er_pSTAT6', 'unstim_CD8Tnaive_151Eu_p38', 'CNTN3', 'KIF3A', 'unstim_CD4Trm_Frequency', 'CCL3', 'unstim_CD56brightCD16negNK_150Nd_STAT5', 'CTNNA3', 'unstim_Tregnaive_Frequency', 'OGG1', 'WWOX', 'HSPH1']",28
Fold_3,"['IL246_Baso_167Er_ERK', 'IL1B', 'IL246_CD4Trm_153Eu_STAT1', 'CSF2', 'IL246_pDC_153Eu_STAT1', 'IRF6', 'unstim_CD8Tem_167Er_ERK', 'unstim_CD8Tcm_164Dy_IkB', 'BIRC3', 'unstim_CD56brightCD16negNK_168Er_pSTAT6', 'IL246_Th1naive_153Eu_STAT1', 'unstim_pDC_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_CD8Tem_150Nd_STAT5', 'unstim_gdT_Frequency', 'IL246_Tregnaive_154Sm_STAT3', 'unstim_CD56brightCD16negNK_150Nd_STAT5', 'TNF_Baso_167Er_ERK', 'IL246_Granulocytes_153Eu_STAT1', 'unstim_Tregnaive_Frequency', 'WWOX', 'TNFSF10']",22
Fold_4,"['IFNL3', 'IL246_Baso_167Er_ERK', 'PSMB4', 'HERPUD2', 'LDLR', 'IL1B', 'ALK', 'IL246_pDC_153Eu_STAT1', 'TNF_ncMC_167Er_ERK', 'IRF6', 'IL246_Th1naive_153Eu_STAT1', 'SAMHD1', 'CNTN3', 'unstim_CD4Trm_Frequency', 'unstim_CD4Tnaive_Frequency', 'CCL3', 'unstim_Baso_167Er_ERK', 'TOPBP1', 'WWOX', 'HSPH1']",20
Fold_5,"['unstim_gdT_151Eu_p38', 'ALDH2', 'IL1B', 'unstim_CD8Tem_151Eu_p38', 'ALK', 'TLR5', 'IL246_pDC_153Eu_STAT1', 'unstim_CD56brightCD16negNK_168Er_pSTAT6', 'unstim_Th1naive_150Nd_STAT5', 'BLK', 'IL246_DC_154Sm_STAT3', 'unstim_NK_Frequency', 'unstim_CD4Trm_Frequency', 'PSTPIP1', 'LPS_DC_155Gd_S6', 'PSMB9', 'CTNNA3', 'TNF_Th1_149Sm_CREB', 'IL246_Granulocytes_153Eu_STAT1', 'unstim_Baso_151Eu_p38', 'WWOX', 'TNFSF10', 'IL246_Baso_167Er_ERK', 'IL246_CD4Tcm_153Eu_STAT1', 'IL18', 'LDLR', 'PPIB', 'RAP2A', 'TNF_ncMC_167Er_ERK', 'IRF6', 'ASAH1', 'UPP1', 'BIRC3', 'unstim_cMC_159Tb_MAPKAPK2', 'unstim_pDC_150Nd_STAT5', 'SAMHD1', 'CNTN3', 'unstim_CD8Tcm_Frequency', 'RNASET2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_151Eu_p38', 'CD3G', 'unstim_Th1naive_149Sm_CREB', 'unstim_Tregnaive_Frequency', 'OGG1', 'B3GNT2', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'HSPH1']",49
Fold_6,"['HERPUD2', 'IL1B', 'ALK', 'IL246_CD4Tem_155Gd_S6', 'TLR5', 'IL1R1', 'IL246_Th1naive_153Eu_STAT1', 'ARL11', 'IL246_DC_155Gd_S6', 'unstim_CD4Trm_Frequency', 'TLR4', 'CDKN2B', 'unstim_CD8Trm_167Er_ERK', 'CCL3', 'MTHFD2', 'CTNNA3', 'TNF_Th1_149Sm_CREB', 'WWOX', 'LGALS1', 'TNFSF10', 'IL246_Baso_167Er_ERK', 'PSMB4', 'IL18', 'LDLR', 'STAT6', 'TNFAIP3', 'CSF2', 'UPP1', 'BIRC3', 'CNTN3', 'ITGAV|ITGB3', 'unstim_Bcells_167Er_ERK', 'TOPBP1', 'unstim_Tregnaive_Frequency', 'OGG1', 'B3GNT2', 'HSPH1']",37
Fold_7,"['unstim_gdT_151Eu_p38', 'HERPUD2', 'ALK', 'IL31', 'IL246_pDC_153Eu_STAT1', 'PDE4D', 'BLK', 'ARL11', 'unstim_CD4Trm_Frequency', 'CCL3', 'unstim_CD56brightCD16negNK_150Nd_STAT5', 'CTNNA3', 'IL12A|EBI3', 'WWOX', 'KIAA0319L', 'PSMB4', 'IL18', 'LDLR', 'IRF6', 'ASAH1', 'FCGR1A', 'BIRC3', 'SAMHD1', 'CNTN3', 'unstim_CD4Tem_154Sm_STAT3', 'unstim_CD8Tem_150Nd_STAT5', 'unstim_CD4Tnaive_Frequency', 'CD3G', 'unstim_Tregnaive_Frequency', 'OGG1', 'HSPH1']",31
Fold_8,"['unstim_gdT_151Eu_p38', 'AOC3', 'IL1B', 'IL246_CD4Trm_153Eu_STAT1', 'ALK', 'IL246_Th1naive_153Eu_STAT1', 'PTK2', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'CCL3', 'IL246_Tregnaive_154Sm_STAT3', 'unstim_CD56brightCD16negNK_150Nd_STAT5', 'CTNNA3', 'TNF_Th1_149Sm_CREB', 'IL246_Granulocytes_153Eu_STAT1', 'WWOX', 'unstim_DC_154Sm_STAT3', 'TNF_Granulocytes_151Eu_p38', 'IL246_Baso_167Er_ERK', 'TNF_MDSC_167Er_ERK', 'ASAH1', 'UPP1', 'SAMHD1', 'RNASET2', 'unstim_CD4Tnaive_Frequency', 'ITGAV|ITGB3', 'TNF_CXCR4neutro_159Tb_MAPKAPK2', 'CD3G', 'unstim_CD4Tnaive_150Nd_STAT5', 'unstim_Tregnaive_Frequency']",30
Fold_9,"['IFNL3', 'HERPUD2', 'CLEC12A', 'ALDH2', 'IL1B', 'ALK', 'IL246_pDC_153Eu_STAT1', 'GTF2I', 'unstim_CD56brightCD16negNK_168Er_pSTAT6', 'IL246_Th1naive_153Eu_STAT1', 'BLK', 'IL246_DC_155Gd_S6', 'MGA', 'unstim_NK_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_Th2_Frequency', 'CCL3', 'IL246_Tregnaive_154Sm_STAT3', 'unstim_Baso_167Er_ERK', 'unstim_Tregmem_Frequency', 'unstim_DC_154Sm_STAT3', 'WWOX', 'TNFSF10', 'IL246_Baso_167Er_ERK', 'PSMB4', 'unstim_Baso_Frequency', 'IL246_CD4Tcm_153Eu_STAT1', 'LPS_Baso_159Tb_MAPKAPK2', 'LDLR', 'RAP2A', 'ASAH1', 'ASRGL1', 'unstim_pDC_150Nd_STAT5', 'IL246_Granulocytes_154Sm_STAT3', 'SAMHD1', 'NTRK1', 'RANGAP1', 'unstim_Th1naive_167Er_ERK', 'RNASET2', 'LPS_Baso_155Gd_S6', 'unstim_CD4Tcm_Frequency', 'OGG1', 'HSPH1']",43
