,Max Proba
CD4Tnaive_pSTAT5_IL246,0.991
CD4Tnaive_pSTAT3_IL246,0.965
CD4Tcm_pSTAT5_IL246,0.955
CD4negCD8negTcells_pSTAT6_IL246,0.815
CD4Teff_pSTAT3_IL246,0.785
CD4Tregs_pSTAT5_IL246,0.761
CD8Tem_pSTAT6_IL246,0.755
MDSCs_pSTAT3_IL246,0.688
cMCs_IkB_IL246,0.685
CD4negCD8negTcells_pNFkB_IL246,0.616
cMCs_pSTAT3_IL246,0.615
CD8Tcm_pNFkB_IL246,0.603
CD8Teff_pSTAT6_IL246,0.596
CD8Tem_CCR2pos_pSTAT6_IL246,0.596
CD8Tcm_pSTAT6_IL246,0.592
CD4Tcm_CCR2pos_pSTAT5_IL246,0.583
CD8Tcm_CCR2pos_pSTAT6_IL246,0.572
pDCs_pSTAT3_IL246,0.569
CD4Tem_CCR2pos_pSTAT5_IL246,0.528
CD56hiCD16negNK_pSTAT5_IL246,0.499
CD8Tcm_pSTAT5_IL246,0.486
CD4Teff_pSTAT5_IL246,0.471
Granulocytes_pSTAT3_IL246,0.466
CD4Tcm_CCR2pos_pNFkB_IL246,0.443
ncMCs_pNFkB_IL246,0.44
CD4Tem_CCR2pos_pSTAT6_IL246,0.427
NK_cells_CD11cneg_pNFkB_IL246,0.416
CD56hiCD16negNK_pNFkB_IL246,0.415
CD4Tcm_pSTAT3_IL246,0.414
NKT_pSTAT6_IL246,0.41
CD4Teff_pERK_IL246,0.41
ncMCs_pSTAT6_IL246,0.405
CD8Tnaive_pSTAT3_IL246,0.398
NK_cells_CD11cpos_pSTAT6_IL246,0.395
intMCs_pSTAT3_IL246,0.386
pDCs_pNFkB_IL246,0.384
cMCs_pS6_IL246,0.381
CD4Tem_pSTAT6_IL246,0.376
MDSCs_pS6_IL246,0.365
intMCs_pNFkB_IL246,0.36
intMCs_pS6_IL246,0.36
mDCs_pSTAT3_IL246,0.348
CD56hiCD16negNK_pSTAT3_IL246,0.343
Granulocytes_pSTAT5_IL246,0.341
CD56hiCD16negNK_pSTAT6_IL246,0.333
CD8Tcells_Th1_pNFkB_IL246,0.332
CD4Tcm_CCR2pos_pSTAT3_IL246,0.309
CD8Teff_pNFkB_IL246,0.307
CD4Teff_pNFkB_IL246,0.297
CD8Tem_CCR2pos_pSTAT3_IL246,0.296
pDCs_pSTAT6_IL246,0.295
CD8Tnaive_pSTAT5_IL246,0.293
cMCs_pSTAT6_IL246,0.289
mDCs_pS6_IL246,0.284
mDCs_pNFkB_IL246,0.279
intMCs_pERK_IL246,0.263
CD4Teff_pSTAT6_IL246,0.256
CD8Tcells_Th1_pSTAT6_IL246,0.253
NK_cells_CD11cpos_pNFkB_IL246,0.237
Bcells_pSTAT6_IL246,0.218
CD4Tem_CCR2pos_pNFkB_IL246,0.218
CD4negCD8negTcells_pSTAT3_IL246,0.216
CD8Tem_pSTAT3_IL246,0.215
CD4Tem_pSTAT3_IL246,0.206
CD4Tem_CCR2pos_pSTAT3_IL246,0.197
intMCs_pSTAT6_IL246,0.197
CD8Tcm_CCR2pos_pSTAT5_IL246,0.196
MDSCs_pSTAT6_IL246,0.187
mDCs_IkB_IL246,0.183
CD4Tregs_pSTAT3_IL246,0.176
NKT_pSTAT3_IL246,0.167
CD8Tcm_pSTAT3_IL246,0.155
CD8Tem_pNFkB_IL246,0.152
CD4Tcm_pSTAT6_IL246,0.152
ncMCs_pSTAT3_IL246,0.152
CD8Tcm_CCR2pos_pSTAT3_IL246,0.15
Bcells_pNFkB_IL246,0.149
CD8Tnaive_pSTAT6_IL246,0.139
CD4Tem_pNFkB_IL246,0.121
mDCs_pSTAT6_IL246,0.117
cMCs_pNFkB_IL246,0.114
Bcells_pSTAT5_IL246,0.079
Bcells_pSTAT3_IL246,0.071
CD4Tem_pSTAT5_IL246,0.07
CD8Tcm_CCR2pos_pNFkB_IL246,0.058
mDCs_pERK_IL246,0.046
CD8Tcells_Th1_pSTAT3_IL246,0.027
