,Fold selected features,Fold nb of features
Fold 50,"['CCL20', 'FOSB', 'MDGA1', 'MZB1', 'PON3', 'TMPRSS5', 'TNFRSF8']",7
Fold 51,"['CCL20', 'CPA2', 'MDGA1', 'MSLN', 'MZB1', 'PON3', 'XPNPEP2']",7
Fold 52,"['CCL15', 'CTSH', 'MZB1']",3
Fold 53,"['AOC1', 'CCL20', 'FOSB', 'IL17C', 'MZB1', 'PON3', 'S100A16']",7
Fold 54,"['ADAMTS13', 'ANGPTL2', 'AOC1', 'CCL15', 'CCL20', 'CCL7', 'CHIT1', 'CNTN5', 'CPA2', 'CRTAC1', 'CTSF', 'CTSH', 'CXCL8', 'DDX58', 'DSG4', 'ENPP7', 'FBP1', 'FCAR', 'FOSB', 'GFRA2', 'GNLY', 'IGF2R', 'KIR2DL3', 'KLK14', 'LGALS1', 'LGALS3', 'LGALS9', 'LILRA5', 'LRIG1', 'MDGA1', 'MSLN', 'MUC13', 'MZB1', 'NCAM2', 'NCLN', 'NOMO1', 'NPTN', 'PDGFC', 'PON3', 'RANGAP1', 'S100A16', 'SMOC2', 'SPINK6', 'SRP14', 'SSB', 'TDGF1', 'TFPI2', 'TMPRSS5', 'TNC', 'TNFRSF8', 'VEGFA', 'VTCN1', 'VWF', 'XPNPEP2']",54
Fold 55,"['CCL20', 'IGF2R', 'MDGA1']",3
Fold 56,"['AOC1', 'CCL20', 'MDGA1']",3
Fold 57,"['CPA2', 'CTSH', 'PON3', 'TNFRSF8']",4
Fold 58,"['ADAM15', 'ADCYAP1R1', 'ADGRG2', 'ANGPTL2', 'APBB1IP', 'APOM', 'C4BPB', 'CALB2', 'CAPG', 'CASP1', 'CCL15', 'CCL19', 'CCL20', 'CCL7', 'CES2', 'CHI3L1', 'CNTN5', 'COPE', 'CPA2', 'CRTAC1', 'CSTB', 'CTSH', 'CTSS', 'DDX58', 'DEFA1_DEFA1B', 'DKK4', 'DPT', 'EGLN1', 'ENPP7', 'EZR', 'FCAR', 'FCRL5', 'GFRA3', 'GGT1', 'GH2', 'GRN', 'GZMA', 'HLA-DRA', 'HSP90B1', 'ICAM4', 'IFNGR2', 'IL16', 'IL17C', 'IL1RN', 'IL2', 'IL24', 'IL33', 'JUN', 'KLK10', 'LAIR2', 'LGALS1', 'LGALS9', 'LHB', 'LILRA5', 'LILRB1', 'LRRC25', 'LY9', 'LY96', 'LYPD1', 'MDGA1', 'MSR1', 'MUC13', 'MZB1', 'NAMPT', 'NFATC3', 'NINJ1', 'NPM1', 'NPY', 'NRP1', 'PADI2', 'PCOLCE', 'PLAU', 'PLAUR', 'PON3', 'PSIP1', 'PSPN', 'RANGAP1', 'RETN', 'S100A11', 'SERPINB8', 'SIGLEC10', 'SIGLEC9', 'SIRPA', 'SLAMF1', 'SMOC2', 'SRP14', 'SSB', 'STC1', 'TCL1A', 'TFRC', 'TIGAR', 'TLR3', 'TMPRSS5', 'TMSB10', 'TNFRSF10A', 'TNFRSF13B', 'TNFRSF13C', 'TNFRSF8', 'VWF', 'XPNPEP2']",100
Fold 59,"['CA6', 'MDGA1', 'PON3', 'S100A16', 'SPINT1']",5
Fold 60,"['CRTAC1', 'CTSH', 'FOSB', 'KLK12', 'MDGA1', 'MUC13', 'MZB1', 'PON3', 'TDGF1']",9
Fold 61,"['CRTAC1', 'MDGA1', 'MZB1']",3
Fold 62,"['ADAM15', 'ADAMTS13', 'ANGPTL2', 'ARNT', 'ATF2', 'C19orf12', 'CA5A', 'CALB2', 'CAPG', 'CCL15', 'CCL19', 'CCL20', 'CCL27', 'CCL7', 'CD1C', 'CEACAM3', 'CES2', 'CHIT1', 'CNTN5', 'COL4A1', 'CPA2', 'CRTAC1', 'CSF1', 'CTSF', 'CTSH', 'CXCL13', 'CXCL8', 'DPT', 'DSG4', 'ENPP7', 'FBP1', 'FCAR', 'FGF21', 'GFRA2', 'GZMH', 'HLA-DRA', 'IGF2R', 'IL11', 'IL13', 'IL13RA1', 'IL16', 'IL17C', 'IL24', 'IL33', 'JUN', 'KLB', 'KLK10', 'KRT18', 'LAMA4', 'LEP', 'LGALS1', 'LGALS9', 'LILRA5', 'LRIG1', 'LRPAP1', 'LTA', 'LTO1', 'LYPD1', 'MDGA1', 'MDK', 'MUC13', 'MZB1', 'NDRG1', 'NFATC3', 'NINJ1', 'NOMO1', 'NPTN', 'NPY', 'NRP1', 'PCOLCE', 'PDGFC', 'POLR2F', 'PON3', 'PPY', 'PRL', 'RANGAP1', 'RETN', 'S100A16', 'SERPINB8', 'SIGLEC9', 'SLAMF1', 'SSB', 'STC1', 'TFPI2', 'TINAGL1', 'TMPRSS5', 'TNC', 'TNFRSF8', 'TNFSF11', 'VWA1', 'VWF', 'WIF1', 'XPNPEP2', 'XRCC4']",94
Fold 63,"['CCL20', 'CXCL8', 'FOSB', 'LGALS1', 'MDGA1', 'PON3']",6
Fold 64,"['CCL15', 'CCL20', 'IL5RA', 'MZB1']",4
Fold 65,"['CAPG', 'CTSH', 'MDGA1']",3
Fold 66,"['BAIAP2', 'CCL15', 'CCL20', 'CRTAC1', 'CTSH', 'IGFBPL1', 'MDGA1', 'MSLN', 'MUC13', 'MZB1', 'S100A16', 'SPINT1', 'XPNPEP2']",13
Fold 67,"['CCL20', 'CCL7', 'CDHR1', 'CNTN1', 'CPA2', 'CRTAC1', 'CTSH', 'DSG4', 'FOSB', 'KIR2DL3', 'KLRD1', 'LILRB1', 'MDGA1', 'MZB1', 'NOMO1', 'PON3', 'S100A16', 'SDC1']",18
Fold 68,"['ACE2', 'ADA', 'ADGRG1', 'ADGRG2', 'AFP', 'ANGPTL2', 'ANGPTL3', 'AOC1', 'APOM', 'BAIAP2', 'BST2', 'C19orf12', 'CA6', 'CASC4', 'CCL15', 'CCL20', 'CCL7', 'CD164', 'CD1C', 'CD70', 'CDCP1', 'CEACAM5', 'CES2', 'CHIT1', 'CLUL1', 'CNTN5', 'COL4A1', 'COL9A1', 'CRTAC1', 'CSTB', 'CTSH', 'CTSL', 'CXCL8', 'DDX58', 'DPT', 'DSG4', 'FCAR', 'FOSB', 'GDF15', 'GFRA2', 'GGT1', 'GPA33', 'GRN', 'HPGDS', 'IGF2R', 'IL17C', 'IL5RA', 'JUN', 'KITLG', 'KLK12', 'L1CAM', 'LAMP3', 'LGALS1', 'LGALS9', 'LHB', 'LIF', 'LILRB1', 'LRIG1', 'LRP1', 'LRPAP1', 'LRRC25', 'LY9', 'LY96', 'LYPD1', 'MDGA1', 'MSR1', 'MUC13', 'MZB1', 'NOMO1', 'NPTN', 'NPY', 'PCOLCE', 'PILRB', 'PLAU', 'PLAUR', 'PON3', 'RANGAP1', 'RETN', 'SDC1', 'SIGLEC10', 'SIGLEC9', 'SIRPA', 'SLC39A5', 'SPINT1', 'SRP14', 'SSB', 'TFPI2', 'THBS2', 'TIMP1', 'TNFRSF11B', 'TNFRSF13B', 'TNFRSF8', 'TNFSF11', 'TXNDC15', 'VEGFA', 'VWA1', 'VWF', 'XRCC4']",98
Fold 69,"['CCL20', 'CPA2', 'CRTAC1', 'HLA-DRA', 'MZB1', 'NDRG1', 'PDGFC']",7
Fold 70,"['MZB1', 'PON3', 'S100A16']",3
Fold 71,"['ACP5', 'ANGPTL2', 'AOC1', 'APOM', 'C4BPB', 'CA5A', 'CAPG', 'CCL14', 'CCL15', 'CCL19', 'CCL20', 'CCL27', 'CCL7', 'CHIT1', 'CHRDL1', 'CLC', 'CLEC4G', 'CNTN5', 'COL4A1', 'CPA2', 'CRTAC1', 'CTSF', 'CTSH', 'CTSL', 'CTSS', 'CXCL13', 'CXCL8', 'DPT', 'DSG4', 'ENPP7', 'FCAR', 'FCRLB', 'FOSB', 'GDF15', 'GFRA2', 'GGT1', 'HLA-DRA', 'HPGDS', 'ICAM4', 'IGF2R', 'IL2RA', 'IL32', 'IL33', 'IL5RA', 'JUN', 'KLK10', 'KLK12', 'LAIR2', 'LAMA4', 'LGALS1', 'LGALS3', 'LGALS9', 'LILRA5', 'LILRB1', 'LRIG1', 'LRRC25', 'LTA4H', 'LY9', 'LYPD8', 'MDGA1', 'MSLN', 'MUC13', 'MZB1', 'NFATC3', 'NINJ1', 'NOMO1', 'NPTN', 'PADI2', 'PCOLCE', 'PCSK9', 'PDGFC', 'PLAUR', 'RETN', 'SDC1', 'SERPINB8', 'SIGLEC5', 'SIGLEC7', 'SIGLEC9', 'SIRPA', 'SMOC2', 'SPINK6', 'SPINT1', 'TDGF1', 'THBS2', 'TMPRSS5', 'TNC', 'TNFRSF13B', 'TNFRSF8', 'TNFSF11', 'TP53INP1', 'WIF1', 'XPNPEP2']",92
Fold 72,"['CRTAC1', 'MDGA1', 'MZB1', 'TNFRSF8']",4
Fold 73,"['CCL20', 'CRTAC1', 'FBP1', 'MUC13', 'NDRG1', 'NPTN', 'SMOC2', 'XPNPEP2']",8
Fold 74,"['CCL20', 'CDHR1', 'CEACAM5', 'CES2', 'CNTN1', 'CPA2', 'CRTAC1', 'CTSH', 'DKKL1', 'DPT', 'DSG4', 'FBP1', 'FOSB', 'HLA-DRA', 'KIR2DL3', 'KLK12', 'KLRD1', 'LGALS9', 'LILRB1', 'MDGA1', 'MZB1', 'NOMO1', 'PON3', 'S100A16', 'SDC1', 'SPINT1', 'TLR3', 'TNC']",28
Fold 75,"['CCL20', 'CRTAC1', 'IGF2R', 'PON3']",4
Fold 76,"['AOC1', 'CCL20', 'IGF2R', 'MDGA1', 'MUC13', 'MZB1', 'PDGFC', 'PON3', 'S100A16', 'TMPRSS5']",10
Fold 77,"['CCL20', 'CRTAC1', 'MZB1', 'S100A16']",4
Fold 78,"['FBP1', 'MDGA1']",2
Fold 79,"['ADGRG2', 'C4BPB', 'CCL20', 'CD1C', 'CES2', 'CLSPN', 'CNTN4', 'CPA2', 'CRTAC1', 'DDX58', 'HDGF', 'IL5RA', 'JCHAIN', 'JUN', 'KIR2DL3', 'LRRC25', 'MARCO', 'MDGA1', 'MZB1', 'PON3', 'TNFRSF13B', 'TNFRSF8']",22
Fold 80,"['CCL20', 'CES2', 'IL22RA1', 'MDGA1', 'MZB1', 'NOMO1', 'S100A16', 'TMPRSS5', 'XPNPEP2']",9
Fold 81,"['CCL15', 'CTSH', 'DSG4', 'MDGA1', 'MZB1']",5
Fold 82,"['CCL20', 'COPE', 'CRTAC1', 'MDGA1', 'PON3']",5
Fold 83,"['CCL20', 'MZB1', 'PON3', 'S100A16']",4
Fold 84,"['CAPG', 'CCL20', 'CEACAM3', 'CPA2', 'CRTAC1', 'CXCL13', 'FBP1', 'HLA-DRA', 'IGF2R', 'IL16', 'IL33', 'MDGA1', 'NFATC3']",13
Fold 85,"['MDGA1', 'PON3']",2
Fold 86,"['CCL20', 'MDGA1', 'MZB1', 'NDRG1', 'XPNPEP2']",5
Fold 87,"['CCL20', 'FBP1', 'JUN', 'LTBP3', 'MZB1', 'PON3']",6
Fold 88,"['CCL20', 'MDGA1', 'MZB1']",3
Fold 89,"['CCL15', 'MDGA1']",2
Fold 90,"['CCL20', 'FOSB', 'LGALS1', 'MDGA1', 'MZB1', 'PDGFC', 'PON3']",7
Fold 91,"['CCL20', 'CPA2', 'DSG4', 'MZB1', 'PON3']",5
Fold 92,"['CCL15', 'MDGA1']",2
Fold 93,"['BAIAP2', 'CCL20', 'CRTAC1', 'HLA-DRA', 'MZB1', 'NOMO1']",6
Fold 94,"['ANGPTL2', 'CCL20', 'CCL7', 'CDHR1', 'CES2', 'CLEC11A', 'CNTN2', 'CPA2', 'CRTAC1', 'CTSH', 'FBP1', 'LYPD3', 'MDGA1', 'MUC13', 'MZB1', 'NINJ1', 'NTRK3', 'PCSK9', 'PPY', 'S100A16', 'TDGF1', 'TMPRSS5', 'XPNPEP2']",23
Fold 95,"['CCL20', 'CRTAC1', 'TFPI2', 'XPNPEP2']",4
Fold 96,"['CRTAC1', 'PDGFC']",2
Fold 97,"['ACE2', 'ADCYAP1R1', 'AMY2A', 'ANGPTL2', 'AOC1', 'CA5A', 'CA6', 'CAPG', 'CCL15', 'CCL20', 'CCL27', 'CCL7', 'CD1C', 'CDHR1', 'CEACAM5', 'CHIT1', 'CLEC4G', 'CNTN1', 'COL4A1', 'CPA2', 'CRTAC1', 'CTSH', 'CXCL13', 'CXCL8', 'DPT', 'DSG4', 'ENPP7', 'FABP1', 'FASLG', 'FCAR', 'FCGR2B', 'FOSB', 'GDF15', 'GFRA2', 'GGT1', 'GH2', 'GNLY', 'HBQ1', 'HLA-DRA', 'IGF2R', 'IGFBPL1', 'IL10', 'IL17C', 'IL1A', 'IL2RA', 'IL32', 'IL5RA', 'JUN', 'KLK10', 'LAIR2', 'LAMA4', 'LGALS1', 'LILRA5', 'LILRB1', 'LRPAP1', 'LY9', 'LY96', 'LYPD1', 'LYPD8', 'MDGA1', 'MSLN', 'MSR1', 'MUC13', 'MZB1', 'NCLN', 'NDRG1', 'NINJ1', 'NPTN', 'NPTXR', 'NPY', 'PIGR', 'PLAU', 'PLAUR', 'PON3', 'PRSS8', 'S100A16', 'SDC1', 'SMOC2', 'SOST', 'SPINT1', 'SRP14', 'SSC5D', 'STC1', 'TDGF1', 'TIMP4', 'TLR3', 'TMPRSS5', 'TNC', 'TNFRSF13B', 'TNFRSF8', 'TNFSF11', 'VWA1', 'VWF', 'XPNPEP2']",94
Fold 98,"['ACE2', 'ACP5', 'ADGRG1', 'ANGPTL2', 'AOC1', 'BAIAP2', 'CA6', 'CCL15', 'CCL20', 'CDCP1', 'CHIT1', 'CLEC11A', 'CPA2', 'CRTAC1', 'CTSD', 'CTSH', 'CTSL', 'DSG4', 'FBP1', 'FOSB', 'GDF15', 'HPGDS', 'IL17C', 'IL5RA', 'JCHAIN', 'KLK1', 'KLRD1', 'LGALS1', 'LHB', 'LILRB1', 'LTBP3', 'LY9', 'LY96', 'MDGA1', 'MET', 'MZB1', 'NRP2', 'NTRK3', 'PON3', 'PSPN', 'PTS', 'S100A16', 'SCP2', 'SDC1', 'SIGLEC10', 'SPINT1', 'TFPI2', 'TIMP1', 'TNFRSF11B', 'VWA1', 'VWF']",51
Fold 99,"['DSG4', 'IGF2R', 'MDGA1', 'MUC13', 'MZB1', 'PON3']",6
