fold,AUC,AP,ACC,BACC,n_train,n_test
40,0.48224852071005925,0.36282587640878716,0.46153846153846156,0.46153846153846156,149,39
41,0.8057142857142857,0.8546849404790925,0.6923076923076923,0.7128571428571429,149,39
42,0.7916666666666667,0.5332341269841271,0.6578947368421053,0.6602564102564102,150,38
43,0.6666666666666666,0.36261254989325165,0.6666666666666666,0.7407407407407407,152,36
44,0.7473684210526316,0.6659148887732367,0.7435897435897436,0.7447368421052631,149,39
45,0.5344827586206896,0.267664434331101,0.6052631578947368,0.7030651340996168,150,38
46,0.6988304093567252,0.6764982459992834,0.7027027027027027,0.7032163742690059,151,37
47,0.46296296296296297,0.5286952297517393,0.41025641025641024,0.3968253968253968,149,39
48,0.6178571428571429,0.31751637251637255,0.631578947368421,0.6857142857142857,150,38
49,0.5808823529411764,0.44180731386146355,0.6341463414634146,0.6446078431372549,147,41
50,0.6216931216931216,0.6473657295085868,0.6153846153846154,0.6111111111111112,149,39
51,0.520979020979021,0.32027056700969747,0.5675675675675675,0.5611888111888111,151,37
52,0.5148809523809523,0.6575388404279058,0.4473684210526316,0.4285714285714286,150,38
53,0.5086206896551724,0.2712077337077337,0.4864864864864865,0.5818965517241379,151,37
54,0.6195652173913043,0.4632232661239849,0.6153846153846154,0.6263586956521738,149,39
55,0.576923076923077,0.37379436588448567,0.6052631578947368,0.5892307692307692,150,38
56,0.515527950310559,0.3981107885854192,0.5135135135135135,0.5248447204968945,151,37
57,0.4565217391304348,0.6281189528493238,0.5405405405405406,0.4906832298136646,151,37
58,0.6036866359447005,0.236453484902733,0.6052631578947368,0.7027649769585254,150,38
59,0.6799999999999999,0.5479491999228842,0.6578947368421053,0.6661538461538461,150,38
60,0.6166666666666667,0.48807148257894184,0.6153846153846154,0.6375,149,39
61,0.5570652173913043,0.457323964068386,0.5641025641025641,0.5733695652173914,149,39
62,0.36111111111111116,0.3119145079830564,0.4722222222222222,0.5208333333333333,152,36
63,0.5807291666666666,0.4558877941609163,0.575,0.5729166666666667,148,40
64,0.6468531468531469,0.7839234993413051,0.6216216216216216,0.5734265734265734,151,37
65,0.640625,0.48881468078349416,0.575,0.6041666666666666,148,40
66,0.5651041666666666,0.4336817711406527,0.575,0.5729166666666667,148,40
67,0.6647727272727273,0.5506065155712022,0.6578947368421053,0.6704545454545454,150,38
68,0.55,0.5136088576093554,0.4634146341463415,0.4654761904761905,147,41
69,0.6927536231884058,0.5693756896698072,0.7105263157894737,0.7492753623188406,150,38
70,0.6730769230769231,0.4782418483076377,0.6052631578947368,0.6217948717948718,150,38
71,0.3802083333333333,0.15358145069622053,0.3684210526315789,0.35416666666666663,150,38
72,0.7406417112299466,0.7261358544850154,0.7692307692307693,0.7486631016042781,149,39
73,0.6552706552706553,0.4218256715902377,0.575,0.5854700854700855,148,40
74,0.518796992481203,0.4869420682515347,0.55,0.5588972431077694,148,40
75,0.4684210526315789,0.49694549931285276,0.358974358974359,0.3592105263157894,149,39
76,0.711111111111111,0.6122559045578287,0.6923076923076923,0.6625,149,39
77,0.5966666666666667,0.6454928800268208,0.4857142857142857,0.525,153,35
78,0.5731225296442688,0.42820643408878706,0.5882352941176471,0.6007905138339921,154,34
79,0.446875,0.4135910143667662,0.5277777777777778,0.525,152,36
80,0.43333333333333335,0.34920755533453846,0.4358974358974359,0.4291666666666667,149,39
81,0.8210227272727272,0.8787112943656832,0.7105263157894737,0.6988636363636364,150,38
82,0.4058823529411765,0.5505431811238264,0.5135135135135135,0.5235294117647059,151,37
83,0.630952380952381,0.5789962356630188,0.5853658536585366,0.5797619047619047,147,41
84,0.4785714285714286,0.6194114867419216,0.4358974358974359,0.45,149,39
85,0.6171875,0.513540154990972,0.55,0.5520833333333333,148,40
86,0.6157894736842106,0.6258658665895508,0.6153846153846154,0.6131578947368421,149,39
87,0.6596638655462186,0.7573068403331564,0.6842105263157895,0.669467787114846,150,38
88,0.5326086956521738,0.4272248770462246,0.5128205128205128,0.5489130434782609,149,39
89,0.5349794238683128,0.3306559997736468,0.5555555555555556,0.5925925925925926,152,36
90,0.41739130434782606,0.3473198609817006,0.4473684210526316,0.45072463768115945,150,38
91,0.6206896551724138,0.3082429545675864,0.5,0.5574712643678161,150,38
92,0.4482758620689656,0.275836457239966,0.5526315789473685,0.7068965517241379,150,38
93,0.5666666666666667,0.5788162191348466,0.7105263157894737,0.6797101449275362,150,38
94,0.4786931818181818,0.4185434539875329,0.5,0.5085227272727273,150,38
95,0.892361111111111,0.7856023606023607,0.75,0.8125,152,36
96,0.6726190476190476,0.7258628014981838,0.7105263157894737,0.6666666666666667,150,38
97,0.4571428571428572,0.2653143646893647,0.4473684210526316,0.49642857142857144,150,38
98,0.5882352941176471,0.5748484500348816,0.5833333333333334,0.5743034055727554,152,36
99,0.7166666666666667,0.6125052687902586,0.6410256410256411,0.6583333333333333,149,39
