,Max Proba
artificial.15,0.955
artificial.7,0.73
artificial.25,0.672
artificial.11,0.596
artificial.14,0.564
artificial.9,0.56
artificial.6,0.554
artificial.19,0.55
artificial.1,0.499
artificial.13,0.475
artificial.12,0.456
artificial.21,0.451
artificial.17,0.423
artificial.22,0.423
artificial.8,0.37
artificial.10,0.36
artificial.2,0.266
artificial.20,0.254
artificial.26,0.24
artificial.24,0.238
artificial.4,0.192
artificial.23,0.191
artificial.18,0.13
artificial.5,0.038
artificial.3,0.036
artificial.16,0.021
