,Fold selected features,Fold #features
Fold_0,"['CRTAC1', 'CCL20', 'PON3', 'MDGA1', 'GDF15', 'S100A16', 'MZB1', 'SCP2']",8
Fold_1,"['PLAUR', 'BAIAP2', 'SDC1', 'CPA2', 'LYPD1', 'PON3', 'MDGA1', 'FOSB', 'MZB1', 'PSIP1', 'LAIR2', 'CHIT1', 'CD1C', 'CES2', 'TNFRSF8', 'S100A16', 'JUN']",17
Fold_2,"['CRTAC1', 'PLAUR', 'TNFRSF13B', 'SIGLEC9', 'GNLY', 'LILRB1', 'TNFRSF8', 'KIR2DL3', 'PON3', 'MDGA1', 'FOSB', 'MZB1']",12
Fold_3,"['PLAUR', 'SMOC2', 'FBP1', 'CPA2', 'IL16', 'IL2RA', 'MSLN', 'PON3', 'MDGA1', 'FOSB', 'MZB1', 'CXCL8', 'CCL15', 'CRTAC1', 'CEACAM3', 'HPGDS', 'CCL19', 'DSG4', 'CAPG', 'IGF2R', 'CTSH', 'TNC', 'CDHR1', 'XPNPEP2', 'IL13', 'DPT', 'AMY2A']",27
Fold_4,"['TFPI2', 'CRTAC1', 'MDGA1', 'CCL20', 'CASP1', 'MZB1']",6
Fold_5,"['BAIAP2', 'GNLY', 'FBP1', 'GFRA2', 'MDGA1', 'FOSB', 'CCL15', 'AOC1', 'CNTN1', 'CRTAC1', 'CTSH', 'DKKL1', 'CES2', 'CCL20', 'NPTN', 'S100A16', 'NOMO1']",17
Fold_6,"['MUC13', 'NDRG1', 'AOC1', 'CHIT1', 'GNLY', 'CXCL13', 'LYPD1', 'CCL20', 'MZB1']",9
Fold_7,"['CRTAC1', 'PLAUR', 'MDGA1', 'CCL20', 'SSB', 'CASP1', 'MZB1']",7
Fold_8,"['CPA2', 'CRTAC1', 'PLAUR', 'MDGA1', 'CTSH', 'MZB1']",6
Fold_9,"['CXCL8', 'CD276', 'PLAUR', 'MDGA1', 'LILRB1', 'IL2RA', 'PON3', 'CCL20', 'DPT', 'S100A16', 'MZB1']",11
Fold_10,"['GPA33', 'PLAUR', 'CLSPN', 'CPA2', 'KIR2DL3', 'MDGA1', 'HDGF', 'FOSB', 'EPCAM', 'AOC1', 'IL5RA', 'IL17C', 'PDGFC', 'TNFRSF8', 'XPNPEP2', 'CCL20', 'SSB', 'CTSF', 'NDRG1', 'SIGLEC9', 'GNLY', 'FBP1', 'LYPD1', 'PON3', 'MZB1', 'CRTAC1', 'HPGDS', 'SMPDL3A', 'CES2', 'TMPRSS5', 'SRP14']",31
Fold_11,"['PLAUR', 'MZB1']",2
Fold_12,"['PLAUR', 'CD74', 'VWF', 'CCL7', 'TNC', 'PON3', 'MZB1']",7
Fold_13,"['PLAUR', 'FBP1', 'LGALS1', 'MDGA1', 'MZB1', 'FABP4', 'CCL15', 'CRTAC1', 'HLA-DRA', 'CES2', 'XPNPEP2', 'TMPRSS5', 'IL13', 'CCL20', 'S100A16']",15
Fold_14,"['CXCL8', 'BAIAP2', 'SIGLEC7', 'SIGLEC9', 'MDGA1', 'CTSH', 'CPA2', 'NINJ1', 'CCL20', 'LGALS1', 'FOSB', 'MZB1']",12
Fold_15,"['LEP', 'PLAUR', 'GNLY', 'CPA2', 'KIR2DL3', 'PON3', 'FCAR', 'AMY2A', 'MDGA1', 'FOSB', 'MZB1', 'CRTAC1', 'ANGPTL2', 'AOC1', 'HLA-DRA', 'IGF2R', 'TNFRSF8', 'CCL20', 'LGALS1', 'NOMO1']",20
Fold_16,"['CXCL8', 'MUC13', 'AOC1', 'TFPI2', 'ADGRG1', 'MSLN', 'PON3', 'CCL20', 'LGALS1', 'FOSB', 'MDGA1']",11
Fold_17,"['PLAUR', 'DSG4', 'GNLY', 'CPA2', 'MDGA1', 'CCL20', 'MZB1']",7
Fold_18,"['CCL15', 'CRTAC1', 'FBP1', 'HLA-DRA', 'DLL1', 'PM20D1', 'XPNPEP2', 'TMPRSS5', 'PON3', 'MDGA1', 'CEACAM5', 'TDGF1', 'FOSB', 'MZB1']",14
Fold_19,"['NDRG1', 'PLAUR', 'BAIAP2', 'FBP1', 'MAGED1', 'S100A16', 'SRP14', 'GPKOW', 'IL16', 'IL2RA', 'LYPD1', 'MDGA1', 'HDGF', 'RANGAP1', 'MZB1', 'ISLR2', 'CNTN5', 'CRTAC1', 'PSIP1', 'CHIT1', 'CSTB', 'IL17C', 'PDGFC', 'CCL20', 'LGALS1', 'JUN']",26
Fold_20,[],0
Fold_21,"['CXCL8', 'MDGA1', 'CCL20', 'FOSB', 'MZB1']",5
Fold_22,"['TNFRSF8', 'IL2RA', 'PLAUR', 'CCL20', 'JUN', 'MZB1']",6
Fold_23,"['BAIAP2', 'SIGLEC9', 'GNLY', 'CPA2', 'LYPD1', 'KIR2DL3', 'PON3', 'MDGA1', 'HDGF', 'FOSB', 'MZB1', 'CXCL8', 'CRTAC1', 'AOC1', 'DSG4', 'PDGFC', 'CES2', 'XPNPEP2', 'TMPRSS5', 'TDGF1']",20
Fold_24,"['PLAUR', 'IL32', 'CPA2', 'PON3', 'MDGA1', 'MZB1', 'CCL15', 'CCL19', 'DSG4', 'CAPG', 'CTSH', 'IGF2R', 'TNC', 'CDHR1', 'XPNPEP2', 'CEP164']",16
Fold_25,"['CRTAC1', 'XPNPEP2', 'PLAUR', 'MDGA1', 'GNLY', 'MZB1']",6
Fold_26,"['AOC1', 'PLAUR', 'DSG4', 'LGALS9', 'LILRB1', 'PON3', 'MDGA1', 'S100A16']",8
Fold_27,"['PLAUR', 'BAIAP2', 'TNFRSF13B', 'SIGLEC9', 'CCL7', 'KLRD1', 'CPA2', 'GZMA', 'PON3', 'MDGA1', 'FOSB', 'MZB1', 'CRTAC1', 'AOC1', 'SIGLEC7', 'CXCL13', 'CTSH', 'TNFRSF8', 'TMPRSS5', 'NINJ1', 'CCL20', 'WFIKKN1', 'LGALS1', 'CTSS', 'HSP90B1']",25
Fold_28,"['MDGA1', 'CCL15', 'CCL7', 'CRTAC1']",4
Fold_29,"['CXCL8', 'MDGA1', 'GNLY', 'PDGFC', 'PON3', 'CCL20', 'FCAR', 'FOSB', 'MZB1']",9
Fold_30,"['MUC13', 'GPA33', 'BAIAP2', 'GFRA2', 'AMY2B', 'CPA2', 'KIR2DL3', 'MDGA1', 'FOSB', 'CXCL8', 'DSG4', 'IGF2R', 'TNC', 'PDGFC', 'TNFRSF8', 'XPNPEP2', 'CCL20', 'MARCO', 'GNLY', 'FBP1', 'SDC1', 'IL33', 'PON3', 'RANGAP1', 'MZB1', 'CRTAC1', 'CTSH', 'IL13', 'NPTN', 'AMY2A']",30
Fold_31,"['PLAUR', 'GFRA2', 'IL16', 'MDGA1', 'FOSB', 'EPCAM', 'CCL15', 'AOC1', 'CNTN5', 'DSG4', 'IL17C', 'PDGFC', 'TNFRSF8', 'SLC39A5', 'CCL20', 'LGALS1', 'JUN', 'S100A16', 'SCP2', 'TNFRSF13B', 'SIGLEC9', 'FBP1', 'LRPAP1', 'KLRD1', 'LYPD1', 'PON3', 'FCAR', 'MZB1', 'CTSH', 'SRP14', 'DPT']",31
Fold_32,"['CCL20', 'CRTAC1']",2
Fold_33,"['CXCL8', 'PLAUR', 'MDGA1', 'MZB1']",4
Fold_34,"['CRTAC1', 'PLAUR', 'HLA-DRA', 'CES2', 'XPNPEP2', 'NINJ1', 'MDGA1', 'LGALS1', 'MZB1']",9
Fold_35,"['CXCL8', 'CRTAC1', 'GNLY', 'ADAMTS13', 'IL2RA', 'PON3', 'CCL20', 'LGALS1', 'MDGA1']",9
Fold_36,"['CRTAC1', 'PLAUR', 'PON3', 'CCL20', 'MZB1']",5
Fold_37,"['CXCL8', 'CNTN5', 'PLAUR', 'DSG4', 'LGALS1']",5
Fold_38,"['CRTAC1', 'PLAUR', 'HLA-DRA', 'SDC1', 'CPA2', 'TNFRSF8', 'XPNPEP2', 'GZMA', 'MDGA1', 'FOSB', 'MZB1']",11
Fold_39,"['CRTAC1', 'NDRG1', 'PLAUR', 'MDGA1', 'GNLY', 'CES2', 'XPNPEP2', 'TMPRSS5', 'SRP14', 'NPTN', 'RANGAP1', 'MZB1']",12
Fold_40,"['MUC13', 'LGALS3', 'PLAUR', 'SMOC2', 'GNLY', 'SRP14', 'MSLN', 'PON3', 'MDGA1', 'FCAR', 'RANGAP1', 'FOSB', 'MZB1', 'CXCL8', 'CCL15', 'CRTAC1', 'LAIR2', 'DSG4', 'IGF2R', 'CTSH', 'TNC', 'NINJ1', 'ENPP7', 'LGALS1']",24
Fold_41,"['CRTAC1', 'CPA2', 'CDHR1', 'PLAUR', 'PON3', 'MDGA1', 'MZB1']",7
Fold_42,"['LEP', 'PLAUR', 'ADAM15', 'LRPAP1', 'KLRD1', 'SRP14', 'GPKOW', 'GGT1', 'LYPD1', 'STC1', 'PON3', 'MDGA1', 'FCAR', 'MZB1', 'TFPI2', 'CNTN5', 'CRTAC1', 'LY9', 'CCL20', 'SSB', 'LGALS1', 'JUN']",22
Fold_43,"['FBP1', 'ADGRG1', 'KIR2DL3', 'MSLN', 'PON3', 'MDGA1', 'CEACAM5', 'FOSB', 'MZB1', 'CCL15', 'AOC1', 'TFPI2', 'CRTAC1', 'HPGDS', 'HLA-DRA', 'CDHR1', 'XPNPEP2', 'CES2', 'NINJ1', 'SRP14', 'S100A16', 'TDGF1']",22
Fold_44,"['NDRG1', 'LY96', 'IL22RA1', 'BAIAP2', 'FBP1', 'CALB2', 'CPA2', 'IL2RA', 'MSLN', 'LGALS1', 'PON3', 'MDGA1', 'RANGAP1', 'FOSB', 'MZB1', 'CHIT1', 'CCL19', 'PDGFC', 'TNFRSF8', 'XPNPEP2', 'TMPRSS5', 'CCL20', 'S100A16']",23
Fold_45,"['MARCO', 'CDH17', 'LTBP3', 'FBP1', 'CCL7', 'TNFRSF11B', 'GH2', 'CPA2', 'PM20D1', 'CA6', 'PRTG', 'PON3', 'MDGA1', 'RANGAP1', 'MZB1', 'TFPI2', 'CCL15', 'CRTAC1', 'HLA-DRA', 'CTSH', 'TNC', 'XPNPEP2', 'TMPRSS5', 'CCL20', 'NOMO1']",25
Fold_46,"['CRTAC1', 'AOC1', 'PLAUR', 'MDGA1', 'FCAR', 'PON3', 'CCL20', 'S100A16', 'JUN', 'FOSB', 'MZB1']",11
Fold_47,"['CCL20', 'CRTAC1', 'MZB1']",3
Fold_48,"['CRTAC1', 'ANGPTL2', 'PLAUR', 'CTSV', 'SIGLEC9', 'DSG4', 'IGF2R', 'TNFRSF8', 'XPNPEP2', 'NINJ1', 'FCAR', 'CEACAM5', 'FOSB', 'MDGA1', 'PON3']",15
Fold_49,"['GNLY', 'KCNIP4', 'KIR2DL3', 'MSLN', 'PON3', 'MDGA1', 'AMY2A', 'FOSB', 'MZB1', 'CXCL8', 'HLA-DRA', 'DLL1', 'PDGFC', 'CDHR1', 'XPNPEP2', 'CES2', 'SRP14', 'DPT', 'S100A16', 'TDGF1']",20
Fold_50,"['PLAUR', 'MDGA1', 'GNLY', 'TMPRSS5', 'PON3', 'SRP14', 'CCL20', 'FOSB', 'MZB1']",9
Fold_51,"['NDRG1', 'PLAUR', 'BAIAP2', 'FBP1', 'CPA2', 'XPNPEP2', 'MSLN', 'PON3', 'MDGA1']",9
Fold_52,"['CCL15', 'CRTAC1', 'PLAUR', 'CTSH', 'MZB1']",5
Fold_53,"['MDGA1', 'AOC1', 'PLAUR', 'PON3']",4
Fold_54,"['CRTAC1', 'MDGA1', 'SMOC2', 'GNLY', 'TNC', 'CCL20', 'RANGAP1', 'FOSB', 'MZB1']",9
Fold_55,"['MUC13', 'NDRG1', 'PLAUR', 'BAIAP2', 'SMOC2', 'KLRD1', 'S100A16', 'KIR2DL3', 'PON3', 'MDGA1', 'HDGF', 'FOSB', 'MZB1', 'CXCL8', 'CRTAC1', 'CNTN1', 'CHIT1', 'DSG4', 'HLA-DRA', 'IGF2R', 'CTSH', 'TNC', 'PDGFC', 'CDHR1', 'XPNPEP2', 'CCL20', 'NPTN', 'DPT', 'LGALS1']",29
Fold_56,"['MDGA1', 'GNLY', 'JUN', 'AOC1']",4
Fold_57,"['GPA33', 'GGT5', 'CTSH', 'TNC', 'CPA2', 'PM20D1', 'AMBN', 'TNFRSF8', 'PON3', 'CDCP1', 'MZB1']",11
Fold_58,"['CRTAC1', 'PLAUR', 'MDGA1', 'HLA-DRA', 'MZB1']",5
Fold_59,"['APOM', 'PLAUR', 'GNLY', 'GFRA2', 'LYPD1', 'CA6', 'IL2RA', 'PRSS8', 'PON3', 'MDGA1', 'SPINT1', 'HDGF', 'FOSB', 'RANGAP1', 'MZB1', 'CXCL8', 'CRTAC1', 'CHIT1', 'IL17C', 'TNFRSF8', 'SRP14', 'NPTN', 'S100A16']",23
Fold_60,"['MUC13', 'CRTAC1', 'PLAUR', 'ADAM15', 'CTSH', 'TMPRSS5', 'MDGA1', 'TDGF1', 'FOSB', 'MZB1']",10
Fold_61,"['PLAUR', 'GNLY', 'KLRD1', 'LILRB1', 'CPA2', 'KIR2DL3', 'PON3', 'MDGA1', 'CEACAM5', 'RANGAP1', 'FCRL5', 'MZB1', 'CRTAC1', 'CHIT1', 'IGF2R', 'CES2', 'XPNPEP2', 'CCL20', 'NPTN', 'PPY', 'LGALS1', 'NOMO1']",22
Fold_62,"['NDRG1', 'CPA2', 'CRTAC1', 'JUN', 'MZB1']",5
Fold_63,"['CXCL8', 'PLAUR', 'DSG4', 'LRPAP1', 'MDGA1', 'LGALS1', 'FOSB', 'MZB1']",8
Fold_64,"['APOM', 'LY96', 'BAIAP2', 'GNLY', 'FBP1', 'SRP14', 'PM20D1', 'PON3', 'MDGA1', 'CDCP1', 'HDGF', 'MZB1', 'FOSB', 'CCL15', 'IL5RA', 'IGF2R', 'TNFRSF8', 'XPNPEP2', 'TMPRSS5', 'NINJ1', 'CCL20', 'S100A16', 'TDGF1']",23
Fold_65,"['CRTAC1', 'PLAUR', 'HPGDS', 'FBP1', 'CAPG', 'CTSH', 'HLA-DRA', 'IGF2R', 'MSLN', 'MDGA1', 'CEACAM5', 'FOSB']",12
Fold_66,"['MUC13', 'CRTAC1', 'BAIAP2', 'MDGA1', 'XPNPEP2', 'PRSS8', 'LGALS1', 'CCL20', 'S100A16', 'MZB1']",10
Fold_67,"['TFPI2', 'CRTAC1', 'MDGA1', 'CCL7', 'SDC1', 'CPA2', 'CDHR1', 'KIR2DL3', 'PON3', 'CCL20', 'FOSB', 'MZB1', 'NOMO1']",13
Fold_68,"['CXCL8', 'CNTN5', 'AOC1', 'PLAUR', 'DSG4', 'PON3', 'MDGA1', 'MZB1']",8
Fold_69,"['CRTAC1', 'NDRG1', 'PLAUR', 'TNFRSF13C', 'MDGA1', 'HLA-DRA', 'PDGFC', 'CPA2', 'CES2', 'TNFRSF8', 'XPNPEP2', 'CCL20', 'JUN', 'MZB1', 'FABP4']",15
Fold_70,"['GPA33', 'CRH', 'PLAUR', 'BAIAP2', 'GNLY', 'GFRA2', 'NPY', 'FBP1', 'ADGRG1', 'IL2RA', 'PON3', 'MDGA1', 'RANGAP1', 'FOSB', 'MZB1', 'CXCL8', 'CNTN5', 'CRTAC1', 'IL5RA', 'DSG4', 'IL17C', 'CDHR1', 'TNFRSF8', 'XPNPEP2', 'CES2', 'CCL20', 'DPT', 'JUN', 'SCP2']",29
Fold_71,"['AOC1', 'PLAUR', 'MDGA1', 'CAPG', 'MZB1']",5
Fold_72,"['CRTAC1', 'MDGA1', 'GNLY', 'CPA2', 'TNFRSF8', 'PON3', 'CCL20', 'LGALS1', 'HDGF', 'MZB1']",10
Fold_73,"['MUC13', 'CRTAC1', 'NDRG1', 'APBB1IP', 'CCL20', 'JUN', 'MZB1']",7
Fold_74,"['DLL1', 'CRTAC1', 'PLAUR', 'PON3', 'MDGA1', 'HLA-DRA', 'MZB1']",7
Fold_75,"['MUC13', 'PLAUR', 'MSLN', 'PON3', 'MDGA1', 'RANGAP1', 'FOSB', 'CXCL8', 'CRTAC1', 'CHI3L1', 'HLA-DRA', 'IGF2R', 'CDHR1', 'NINJ1', 'CCL20', 'DPT']",16
Fold_76,"['MUC13', 'LY96', 'IL22RA1', 'PLAUR', 'BAIAP2', 'FBP1', 'IL13', 'CPA2', 'PON3', 'MDGA1', 'RANGAP1', 'FOSB', 'MZB1', 'CRTAC1', 'AOC1', 'CHIT1', 'LILRA5', 'IGF2R', 'CTSH', 'PDGFC', 'CES2', 'XPNPEP2', 'TMPRSS5', 'SRP14']",24
Fold_77,"['TFPI2', 'CRTAC1', 'MDGA1', 'CXCL13', 'HLA-DRA', 'AMBN', 'SRP14', 'CCL20', 'S100A16', 'MZB1', 'NOMO1']",11
Fold_78,"['CCL15', 'CRTAC1', 'PLAUR', 'HPGDS', 'CTSH', 'NPY', 'XPNPEP2', 'MSLN', 'MDGA1', 'MZB1']",10
Fold_79,"['PLAUR', 'PON3', 'MDGA1', 'MZB1']",4
Fold_80,"['TFPI2', 'GNLY', 'DLL1', 'CES2', 'XPNPEP2', 'MDGA1', 'CCL20', 'S100A16', 'MZB1', 'NOMO1']",10
Fold_81,"['PLAUR', 'MZB1']",2
Fold_82,"['CRTAC1', 'PLAUR', 'MDGA1', 'IGF2R', 'CPA2', 'XPNPEP2', 'PON3', 'CCL20', 'TDGF1', 'S100A16', 'MZB1', 'SCP2']",12
Fold_83,"['PLAUR', 'RANGAP1', 'PON3', 'MDGA1', 'GNLY', 'S100A16', 'FOSB']",7
Fold_84,"['PLAUR', 'SIGLEC9', 'FBP1', 'IL33', 'ULBP2', 'CPA2', 'IL16', 'GGT1', 'MDGA1', 'FCAR', 'MZB1', 'CRTAC1', 'AOC1', 'NFATC3', 'CEACAM3', 'LSP1', 'IGF2R', 'CAPG', 'CXCL13', 'PDGFC', 'EGLN1', 'CCL20', 'LGALS1', 'JUN']",24
Fold_85,"['PLAUR', 'PON3', 'MDGA1', 'GNLY', 'MZB1']",5
Fold_86,"['NDRG1', 'FBP1', 'KLRD1', 'S100A16', 'KIR2DL3', 'MSLN', 'NRP1', 'LYPD3', 'MDGA1', 'HDGF', 'FCRL5', 'MZB1', 'LAMA4', 'CRTAC1', 'NFATC3', 'FCGR2B', 'LILRA5', 'LY9', 'CES2', 'CCL20', 'NPTN', 'LGALS1', 'NOMO1']",23
Fold_87,"['CPA2', 'PLAUR', 'PON3', 'CCL7', 'JUN', 'MZB1']",6
Fold_88,"['CXCL8', 'CRTAC1', 'TFPI2', 'GNLY', 'CCL7', 'CES2', 'MDGA1', 'FOSB', 'MZB1']",9
Fold_89,"['CCL15', 'CRTAC1', 'HPGDS', 'MDGA1', 'FBP1', 'HLA-DRA', 'IGF2R', 'TNFRSF8', 'XPNPEP2', 'PON3', 'CCL20', 'S100A16', 'MZB1']",13
Fold_90,"['MUC13', 'NDRG1', 'GNLY', 'CD164', 'PON3', 'MDGA1', 'FOSB', 'MZB1', 'CRTAC1', 'AOC1', 'HLA-DRA', 'PDGFC', 'CES2', 'TNFRSF8', 'SRP14', 'NPTN', 'CCL20', 'LGALS1', 'SCP2']",19
Fold_91,"['PLAUR', 'FBP1', 'KLRD1', 'CPA2', 'IL16', 'LYPD1', 'FCAR', 'MDGA1', 'FOSB', 'MZB1', 'CRTAC1', 'HPGDS', 'DSG4', 'XPNPEP2', 'IL13', 'CCL20', 'S100A16', 'JUN']",18
Fold_92,"['CCL15', 'CRTAC1', 'PLAUR', 'CPA2', 'XPNPEP2', 'IL2RA', 'NINJ1', 'MDGA1', 'MZB1']",9
