fold,AUC,AP,ACC,BACC,n_train,n_test
0,0.5,0.3899503880499568,0.4444444444444444,0.4025974025974026,152,36
1,0.5896551724137931,0.30548584298584297,0.6153846153846154,0.5448275862068965,149,39
2,0.5254010695187166,0.5553837649898694,0.48717948717948717,0.49866310160427807,149,39
3,0.6779448621553885,0.6729871691172,0.625,0.6203007518796992,148,40
4,0.6748251748251748,0.4844560036210891,0.7027027027027027,0.6311188811188811,151,37
5,0.5502645502645502,0.48935321501110973,0.5384615384615384,0.5238095238095238,149,39
6,0.6126543209876543,0.46124285528934483,0.717948717948718,0.7037037037037037,149,39
7,0.658653846153846,0.7625652968677349,0.5135135135135135,0.5897435897435898,151,37
8,0.6682692307692307,0.4651795889295889,0.6052631578947368,0.5544871794871795,150,38
9,0.4833759590792838,0.4654001167159062,0.55,0.5089514066496164,148,40
10,0.5625,0.46526035239270536,0.5641025641025641,0.5067934782608696,149,39
11,0.5892857142857143,0.3279956427015251,0.7027027027027027,0.6527777777777778,151,37
12,0.5887573964497042,0.5102201653015404,0.6666666666666666,0.5769230769230769,149,39
13,0.5260869565217392,0.46182078446784325,0.5526315789473685,0.5376811594202899,150,38
14,0.6817042606516291,0.7145407864244426,0.625,0.6177944862155388,148,40
15,0.5666666666666667,0.5683606595285895,0.5675675675675675,0.5515151515151515,151,37
16,0.7038043478260869,0.6934263255664184,0.6153846153846154,0.5978260869565217,149,39
17,0.7301136363636364,0.7243043350425,0.6578947368421053,0.6534090909090908,150,38
18,0.7540106951871658,0.8075558751738439,0.6153846153846154,0.6457219251336899,149,39
19,0.7421874999999999,0.7197528370322488,0.725,0.6875,148,40
20,0.75,0.5804173767409062,0.7027027027027027,0.6121794871794872,151,37
21,0.733695652173913,0.7013153513153514,0.6666666666666666,0.6222826086956521,149,39
22,0.7860962566844919,0.7813970825668686,0.5897435897435898,0.6229946524064172,149,39
23,0.5447368421052632,0.4774412683346202,0.46153846153846156,0.4565789473684211,149,39
24,0.692857142857143,0.8665070176168694,0.42105263157894735,0.575,150,38
25,0.6451612903225806,0.45714285714285713,0.5263157894736842,0.543778801843318,150,38
26,0.5496894409937889,0.4937239250844957,0.6216216216216216,0.5838509316770186,151,37
27,0.6967418546365916,0.6904689488321556,0.625,0.612781954887218,148,40
28,0.8106508875739645,0.7441891441891442,0.6923076923076923,0.7115384615384616,149,39
29,0.3253968253968254,0.2249158249158249,0.43243243243243246,0.3234126984126984,151,37
30,0.5964673913043479,0.5546827876936236,0.5641025641025641,0.5448369565217391,149,39
31,0.7788461538461537,0.7285065938261426,0.75,0.7252747252747254,148,40
32,0.6527777777777778,0.4877575372254164,0.6410256410256411,0.625,149,39
33,0.7604166666666667,0.72675201931926,0.725,0.6875,148,40
34,0.5444444444444444,0.42250695914515707,0.6153846153846154,0.575,149,39
35,0.5304232804232805,0.5928468873169335,0.48717948717948717,0.5158730158730158,149,39
36,0.5259259259259259,0.37270862470862476,0.5675675675675675,0.5148148148148148,151,37
37,0.4176245210727969,0.3032740794350701,0.4473684210526316,0.36973180076628354,150,38
38,0.75,0.742537054756987,0.625,0.625,148,40
39,0.6378205128205129,0.47345708661498137,0.6052631578947368,0.5544871794871795,150,38
40,0.5739644970414202,0.36743594243594246,0.5897435897435898,0.5,149,39
41,0.5671428571428572,0.7749125421617684,0.46153846153846156,0.5642857142857143,149,39
42,0.8173076923076923,0.7713283176518472,0.8157894736842105,0.7532051282051282,150,38
43,0.6213991769547325,0.49896467764905456,0.7777777777777778,0.7037037037037037,152,36
44,0.8328947368421052,0.7922312714352797,0.5384615384615384,0.5289473684210526,149,39
45,0.603448275862069,0.4149826579973639,0.6578947368421053,0.6226053639846744,150,38
46,0.5745614035087719,0.5655079946617615,0.5135135135135135,0.5087719298245614,151,37
47,0.6164021164021164,0.6484516145230431,0.5641025641025641,0.5873015873015872,149,39
48,0.7785714285714286,0.5793881337960285,0.7631578947368421,0.7107142857142856,150,38
49,0.6519607843137254,0.6536474622859062,0.5853658536585366,0.5686274509803921,147,41
50,0.6534391534391535,0.6304758212081709,0.5128205128205128,0.5357142857142857,149,39
51,0.6625874125874126,0.5016402789130062,0.6756756756756757,0.5856643356643356,151,37
52,0.6934523809523809,0.7915255286723939,0.5263157894736842,0.5803571428571428,150,38
53,0.6594827586206896,0.33641424365108574,0.6216216216216216,0.6228448275862069,151,37
54,0.6290760869565217,0.5578257937487814,0.6410256410256411,0.6195652173913043,149,39
55,0.8169230769230769,0.7587787343416084,0.6842105263157895,0.6307692307692307,150,38
56,0.7360248447204969,0.6368531916916677,0.6756756756756757,0.6413043478260869,151,37
57,0.5372670807453417,0.6576006879233554,0.5135135135135135,0.5527950310559007,151,37
58,0.7649769585253456,0.48065934065934063,0.6578947368421053,0.7350230414746544,150,38
59,0.7415384615384616,0.6007009330538742,0.7105263157894737,0.6138461538461539,150,38
60,0.5611111111111111,0.5382418038869652,0.6410256410256411,0.5833333333333334,149,39
61,0.717391304347826,0.6807924414690306,0.7435897435897436,0.7160326086956521,149,39
62,0.5069444444444444,0.41219977025898075,0.4722222222222222,0.4375,152,36
63,0.7005208333333334,0.6459405223796671,0.675,0.6354166666666667,148,40
64,0.8251748251748251,0.8842916960439119,0.4864864864864865,0.6083916083916083,151,37
65,0.69921875,0.6468799384095436,0.65,0.625,148,40
66,0.5885416666666666,0.5558520046913261,0.625,0.59375,148,40
67,0.5383522727272727,0.4865673485763462,0.5526315789473685,0.5028409090909092,150,38
68,0.6297619047619047,0.6336507454533772,0.6097560975609756,0.6059523809523809,147,41
69,0.5405797101449276,0.42794727477452427,0.5789473684210527,0.5594202898550724,150,38
70,0.6330128205128205,0.5128758729087677,0.631578947368421,0.6185897435897436,150,38
71,0.7083333333333333,0.4426062091503268,0.7631578947368421,0.65625,150,38
72,0.5721925133689839,0.6636798376639326,0.48717948717948717,0.5053475935828877,149,39
73,0.6467236467236467,0.5168677727501256,0.675,0.6794871794871795,148,40
74,0.5588972431077693,0.6378083416049849,0.625,0.6102756892230576,148,40
75,0.4644736842105263,0.4576949108682855,0.46153846153846156,0.4565789473684211,149,39
76,0.5569444444444445,0.5004613857361535,0.5897435897435898,0.5541666666666667,149,39
77,0.785,0.8451978576978578,0.4857142857142857,0.55,153,35
78,0.7529644268774704,0.5856557583830311,0.6470588235294118,0.5968379446640316,154,34
79,0.6859375,0.6169861694677871,0.6111111111111112,0.5875,152,36
80,0.7555555555555555,0.6664851758869536,0.7435897435897436,0.7291666666666666,149,39
81,0.6903409090909091,0.7245507115852937,0.5526315789473685,0.5965909090909091,150,38
82,0.638235294117647,0.6695582825362237,0.5135135135135135,0.5323529411764706,151,37
83,0.6809523809523809,0.6562450888742917,0.6341463414634146,0.6297619047619047,147,41
84,0.7128571428571429,0.8269912894912896,0.5128205128205128,0.6042857142857143,149,39
85,0.5494791666666666,0.42183150043540907,0.5,0.4479166666666667,148,40
86,0.6552631578947367,0.714812626901852,0.6153846153846154,0.606578947368421,149,39
87,0.6904761904761905,0.7349008304558946,0.6052631578947368,0.6260504201680672,150,38
88,0.5217391304347826,0.4480254099328209,0.48717948717948717,0.46059782608695654,149,39
89,0.6275720164609053,0.47516291951775824,0.7222222222222222,0.6666666666666667,152,36
90,0.7304347826086958,0.6497147248463038,0.6578947368421053,0.6478260869565218,150,38
91,0.6398467432950192,0.4242171227465345,0.6052631578947368,0.5498084291187739,150,38
92,0.49233716475095785,0.32174405115581584,0.5263157894736842,0.49808429118773945,150,38
93,0.8333333333333334,0.7335386862592744,0.7368421052631579,0.7014492753623188,150,38
94,0.6164772727272727,0.5453789010122028,0.6578947368421053,0.6278409090909092,150,38
95,0.7621527777777777,0.5390150358900359,0.6944444444444444,0.625,152,36
96,0.7425595238095238,0.7992217507592831,0.5526315789473685,0.6160714285714286,150,38
97,0.5678571428571428,0.3050865800865801,0.6052631578947368,0.5392857142857144,150,38
98,0.7058823529411766,0.7351688739259897,0.6944444444444444,0.6795665634674922,152,36
99,0.7319444444444444,0.5936492011492011,0.6666666666666666,0.6166666666666667,149,39
